H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
5.75440e+14	1.40447e+17	2.80505e+13	2.85002e+14	5.68455e+13	5.46632e+12	5.93751e+13	3.69705e+12	1.18007e+11	3.97687e+14	7.30311e+11	1.72183e+10	6.06205e+10	7.10798e+12	7.81448e+12	1.92549e+13	1.07144e+13	2.81313e+10	9.96704e+10
5.75440e+14	1.32539e+17	2.77466e+13	2.70476e+14	5.16614e+13	5.60156e+12	5.68292e+13	3.19549e+12	1.30997e+11	3.82875e+14	5.99015e+11	1.34560e+10	6.10605e+10	7.40141e+12	7.54801e+12	1.81038e+13	9.42086e+12	3.15165e+10	1.03933e+11
5.75440e+14	1.25108e+17	2.74389e+13	2.56628e+14	4.69180e+13	5.73413e+12	5.43381e+13	2.76036e+12	1.45153e+11	3.68037e+14	4.90839e+11	1.05068e+10	6.13616e+10	7.67819e+12	7.26624e+12	1.69799e+13	8.26189e+12	3.52456e+10	1.08225e+11
5.75439e+14	1.18122e+17	2.71282e+13	2.43432e+14	4.25794e+13	5.86380e+12	5.19046e+13	2.38309e+12	1.60547e+11	3.53222e+14	4.01778e+11	8.19678e+09	6.15295e+10	7.93598e+12	6.97182e+12	1.58873e+13	7.22675e+12	3.93464e+10	1.12538e+11
5.75439e+14	1.11553e+17	2.68153e+13	2.30861e+14	3.86125e+13	5.99030e+12	4.95312e+13	2.05619e+12	1.77256e+11	3.38478e+14	3.28514e+11	6.38869e+09	6.15702e+10	8.17267e+12	6.66742e+12	1.48298e+13	6.30510e+12	4.38479e+10	1.16859e+11
5.75440e+14	1.05375e+17	2.65016e+13	2.18890e+14	3.49872e+13	6.11353e+12	4.72203e+13	1.77313e+12	1.95354e+11	3.23853e+14	2.68308e+11	4.97489e+09	6.14913e+10	8.38637e+12	6.35580e+12	1.38106e+13	5.48722e+12	4.87815e+10	1.21179e+11
5.75440e+14	9.95637e+16	2.61881e+13	2.07499e+14	3.16762e+13	6.23322e+12	4.49744e+13	1.52824e+12	2.14909e+11	3.09392e+14	2.18893e+11	3.87061e+09	6.13005e+10	8.57548e+12	6.03976e+12	1.28328e+13	4.76389e+12	5.41781e+10	1.25485e+11
5.75440e+14	9.40973e+16	2.58761e+13	1.96663e+14	2.86536e+13	6.34911e+12	4.27952e+13	1.31650e+12	2.35993e+11	2.95138e+14	1.78381e+11	3.00896e+09	6.10064e+10	8.73874e+12	5.72199e+12	1.18985e+13	4.12628e+12	6.00703e+10	1.29763e+11
5.75440e+14	8.89531e+16	2.55651e+13	1.86355e+14	2.58967e+13	6.46099e+12	4.06831e+13	1.13352e+12	2.58680e+11	2.81124e+14	1.45197e+11	2.33710e+09	6.06150e+10	8.87538e+12	5.40475e+12	1.10092e+13	3.56585e+12	6.64933e+10	1.33999e+11
5.75439e+14	8.41182e+16	2.52587e+13	1.76569e+14	2.33845e+13	6.56859e+12	3.86424e+13	9.75628e+11	2.83010e+11	2.67407e+14	1.18078e+11	1.81430e+09	6.01394e+10	8.98476e+12	5.09106e+12	1.01670e+13	3.07537e+12	7.34762e+10	1.38180e+11
5.75440e+14	7.95716e+16	2.49566e+13	1.67275e+14	2.10970e+13	6.67173e+12	3.66726e+13	8.39422e+11	3.09050e+11	2.54012e+14	9.59308e+10	1.40766e+09	5.95864e+10	9.06688e+12	4.78278e+12	9.37207e+12	2.64723e+12	8.10560e+10	1.42291e+11
5.75440e+14	7.52968e+16	2.46595e+13	1.58453e+14	1.90160e+13	6.77022e+12	3.47743e+13	7.22000e+11	3.36849e+11	2.40970e+14	7.78672e+10	1.09167e+09	5.89644e+10	9.12205e+12	4.48186e+12	8.62459e+12	2.27464e+12	8.92678e+10	1.46317e+11
5.75440e+14	7.12780e+16	2.43682e+13	1.50085e+14	1.71247e+13	6.86383e+12	3.29478e+13	6.20833e+11	3.66449e+11	2.28309e+14	6.31521e+10	8.46335e+08	5.82816e+10	9.15091e+12	4.18999e+12	7.92428e+12	1.95134e+12	9.81465e+10	1.50245e+11
