H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.88842e+15	1.57836e+19	4.88248e+12	1.91663e+14	1.10991e+14	3.76978e+13	1.09076e+13	5.05706e+08	1.54932e+14	1.51409e+13	2.17808e+12	1.63194e+11	4.01986e+12	4.10417e+12	2.36448e+13
5.88843e+15	1.49950e+19	4.98045e+12	1.88504e+14	1.04866e+14	3.72912e+13	9.81437e+12	5.67668e+08	1.55327e+14	1.31644e+13	1.81881e+12	1.74016e+11	4.23781e+12	4.19694e+12	2.27765e+13
5.88843e+15	1.42461e+19	5.07435e+12	1.85136e+14	9.89244e+13	3.68476e+13	8.81794e+12	6.37091e+08	1.55574e+14	1.14315e+13	1.51690e+12	1.85092e+11	4.45589e+12	4.28080e+12	2.18783e+13
5.88843e+15	1.35348e+19	5.16397e+12	1.81577e+14	9.31751e+13	3.63686e+13	7.91128e+12	7.14830e+08	1.55672e+14	9.91415e+12	1.26349e+12	1.96373e+11	4.67265e+12	4.35491e+12	2.09550e+13
5.88843e+15	1.28591e+19	5.24916e+12	1.77846e+14	8.76266e+13	3.58561e+13	7.08775e+12	8.01830e+08	1.55620e+14	8.58717e+12	1.05103e+12	2.07805e+11	4.88658e+12	4.41851e+12	2.00120e+13
5.88842e+15	1.22173e+19	5.32981e+12	1.73960e+14	8.22852e+13	3.53120e+13	6.34092e+12	8.99137e+08	1.55415e+14	7.42818e+12	8.73138e+11	2.19333e+11	5.09610e+12	4.47091e+12	1.90545e+13
5.88842e+15	1.16077e+19	5.40591e+12	1.69940e+14	7.71550e+13	3.47384e+13	5.66477e+12	1.00792e+09	1.55059e+14	6.41718e+12	7.24368e+11	2.30900e+11	5.29965e+12	4.51147e+12	1.80881e+13
5.88843e+15	1.10285e+19	5.47733e+12	1.65805e+14	7.22395e+13	3.41372e+13	5.05358e+12	1.12944e+09	1.54549e+14	5.53639e+12	6.00107e+11	2.42439e+11	5.49555e+12	4.53972e+12	1.71182e+13
5.88842e+15	1.04783e+19	5.54405e+12	1.61571e+14	6.75401e+13	3.35102e+13	4.50200e+12	1.26510e+09	1.53886e+14	4.77001e+12	4.96450e+11	2.53887e+11	5.68216e+12	4.55524e+12	1.61501e+13
5.88842e+15	9.95546e+18	5.60595e+12	1.57255e+14	6.30597e+13	3.28588e+13	4.00511e+12	1.41642e+09	1.53069e+14	4.10407e+12	4.10098e+11	2.65177e+11	5.85791e+12	4.55783e+12	1.51893e+13
