H	H+	C+2	C+3	O+6	Si+2	Si+3
1.34896e+14	5.08378e+18	9.18315e+13	2.04253e+13	0	3.30816e+12	3.83247e+12
1.34896e+14	7.13465e+18	9.74540e+13	4.73916e+13	0	1.72187e+12	3.13143e+12
1.34896e+14	9.84719e+18	7.45826e+13	7.44862e+13	0	7.41207e+11	2.17083e+12
1.34896e+14	1.33741e+19	3.93694e+13	7.63907e+13	2.22464e+08	3.12884e+11	1.46456e+12
1.34896e+14	1.78895e+19	1.67086e+13	5.99418e+13	1.02973e+09	1.39612e+11	1.02372e+12
1.34896e+14	2.35831e+19	6.73274e+12	4.27076e+13	8.37140e+09	6.78364e+10	7.61315e+11
1.34896e+14	3.06576e+19	2.78949e+12	3.00545e+13	1.37422e+11	3.63732e+10	6.10535e+11
1.34896e+14	3.93847e+19	1.22170e+12	2.15614e+13	2.08067e+12	2.15620e+10	5.29606e+11
1.34895e+14	5.01375e+19	5.69633e+11	1.59404e+13	2.25198e+13	1.38986e+10	4.89470e+11
1.34895e+14	6.31373e+19	2.81434e+11	1.21303e+13	1.65116e+14	9.33701e+09	4.62660e+11
1.34895e+14	7.80502e+19	1.45520e+11	9.41538e+12	7.52210e+14	6.15039e+09	4.21376e+11
1.34896e+14	9.48791e+19	7.85296e+10	7.45661e+12	2.00583e+15	3.78645e+09	3.52958e+11
1.34896e+14	1.14836e+20	4.46716e+10	6.10051e+12	3.54649e+15	2.13525e+09	2.66812e+11
1.34896e+14	1.38670e+20	2.68682e+10	5.18030e+12	5.05579e+15	1.08778e+09	1.79711e+11
1.34896e+14	1.66743e+20	1.71024e+10	4.57745e+12	6.55021e+15	4.96571e+08	1.07093e+11
1.34896e+14	1.99456e+20	1.15203e+10	4.21598e+12	8.12277e+15	2.03225e+08	5.65476e+10
1.34896e+14	2.37509e+20	8.19485e+09	4.04042e+12	9.85531e+15	7.51212e+07	2.66780e+10
1.34896e+14	2.81271e+20	5.99756e+09	3.93034e+12	1.17924e+16	2.51510e+07	1.12896e+10
1.34896e+14	3.30659e+20	4.33560e+09	3.72847e+12	1.39445e+16	7.60343e+06	4.27536e+09
1.34896e+14	3.86500e+20	2.98335e+09	3.32825e+12	1.63502e+16	2.06845e+06	1.44527e+09
1.34896e+14	4.50050e+20	1.92346e+09	2.75155e+12	1.90490e+16	5.06906e+05	4.36769e+08
1.34896e+14	5.22324e+20	1.14786e+09	2.08150e+12	2.20267e+16	1.11825e+05	1.17959e+08
1.34896e+14	6.04245e+20	6.25844e+08	1.42241e+12	2.51626e+16	2.22618e+04	2.85556e+07
1.34896e+14	6.96373e+20	3.11854e+08	8.78663e+11	2.81236e+16	3.96570e+03	6.14972e+06
1.34896e+14	7.99834e+20	1.45737e+08	5.02586e+11	3.03403e+16	6.18294e+02	1.15255e+06
1.34896e+14	9.16058e+20	6.61985e+07	2.75354e+11	3.10921e+16	8.01580e+01	1.78560e+05
1.34896e+14	1.04666e+21	2.97400e+07	1.47613e+11	2.97999e+16	8.12063e+00	2.15168e+04
1.34896e+14	1.19297e+21	1.33649e+07	7.87402e+10	2.63212e+16	6.53272e-01	2.05121e+03
1.34896e+14	1.35651e+21	6.09763e+06	4.25278e+10	2.11254e+16	4.67218e-02	1.73285e+02
1.34896e+14	1.53927e+21	2.85352e+06	2.34813e+10	1.52808e+16	3.35205e-03	1.46405e+01
1.34896e+14	1.74361e+21	1.37058e+06	1.32479e+10	1.00387e+16	2.57269e-04	1.31954e+00
1.34896e+14	1.97191e+21	6.74858e+05	7.62813e+09	6.14135e+15	2.17153e-05	1.30453e-01
1.34896e+14	2.22710e+21	3.39963e+05	4.47778e+09	3.62156e+15	2.03483e-06	1.42848e-02
1.34896e+14	2.51235e+21	1.74820e+05	2.67593e+09	2.12188e+15	2.12007e-07	1.73574e-03
1.34896e+14	2.83133e+21	9.15700e+04	1.62548e+09	1.25449e+15	2.44351e-08	2.32903e-04
1.34896e+14	3.18816e+21	4.88047e+04	1.00299e+09	7.56571e+14	3.08937e-09	3.42285e-05
1.34896e+14	3.58748e+21	2.64407e+04	6.28201e+08	4.67612e+14	4.23118e-10	5.44172e-06
1.34896e+14	4.03453e+21	1.45448e+04	3.99047e+08	2.96504e+14	6.18302e-11	9.21739e-07
1.34896e+14	4.53534e+21	8.11474e+03	2.56870e+08	1.92768e+14	9.47593e-12	1.63547e-07
1.34896e+14	5.09669e+21	4.58577e+03	1.67377e+08	1.28174e+14	1.49512e-12	2.98416e-08
1.34896e+14	5.72627e+21	2.62130e+03	1.10268e+08	8.69506e+13	2.38207e-13	5.49274e-09
1.34896e+14	6.43295e+21	1.51423e+03	7.33999e+07	6.04649e+13	3.76457e-14	1.00194e-09
1.34896e+14	1.47336e+14	1.41867e+08	1.80724e+03	0	1.36855e+07	2.81502e+04
1.34896e+14	1.56705e+14	1.52662e+08	1.91738e+03	0	2.07289e+07	2.95064e+04
1.34896e+14	1.70336e+14	1.65575e+08	2.08573e+03	0	3.12644e+07	3.22846e+04
1.34896e+14	2.00469e+14	1.84587e+08	2.48762e+03	0	5.15151e+07	4.11082e+04
1.34896e+14	2.94603e+14	2.28347e+08	3.97719e+03	0	1.16867e+08	8.32513e+04
1.34896e+14	6.14078e+14	3.70791e+08	1.15611e+04	0	4.52620e+08	4.16906e+05
1.34896e+14	1.57502e+15	8.28687e+08	5.57571e+04	0	2.17976e+09	3.63208e+06
1.34896e+14	4.09565e+15	2.33728e+09	2.95163e+05	0	8.37465e+09	2.66299e+07
1.34896e+14	1.00662e+16	8.49511e+09	1.38404e+06	0	2.43134e+10	1.55931e+08
1.34896e+14	2.30542e+16	3.70395e+10	5.84134e+06	0	5.87863e+10	8.95487e+08
1.34896e+14	4.92650e+16	1.56703e+11	2.32817e+07	0	1.25886e+11	4.77512e+09
1.34896e+14	9.87475e+16	5.66420e+11	8.60249e+07	0	2.46194e+11	1.89559e+10
1.34896e+14	1.86841e+17	1.70037e+12	3.37987e+08	0	4.50313e+11	5.59120e+10
1.34896e+14	3.35916e+17	4.26802e+12	1.83653e+09	0	7.78657e+11	1.38658e+11
1.34896e+14	5.77761e+17	9.18929e+12	1.22303e+10	0	1.27462e+12	3.13881e+11
1.34896e+14	9.56825e+17	1.75433e+13	7.62168e+10	0	1.97341e+12	6.67734e+11
1.34896e+14	1.53267e+18	3.05112e+13	4.05301e+11	0	2.88159e+12	1.31991e+12
1.34896e+14	2.37276e+18	4.88290e+13	1.81228e+12	0	3.87476e+12	2.32209e+12
1.34896e+14	3.53373e+18	7.11599e+13	6.73843e+12	0	4.30985e+12	3.42809e+12
1.34896e+14	5.08378e+18	9.18331e+13	2.04251e+13	0	3.30859e+12	3.83300e+12
1.34896e+14	7.13463e+18	9.74562e+13	4.73920e+13	0	1.72203e+12	3.13173e+12
1.34896e+14	9.84717e+18	7.45846e+13	7.44875e+13	0	7.41257e+11	2.17097e+12
1.34896e+14	1.33741e+19	3.93702e+13	7.63920e+13	2.12541e+08	3.12900e+11	1.46463e+12
1.34896e+14	1.78895e+19	1.67089e+13	5.99425e+13	9.89997e+08	1.39618e+11	1.02376e+12
1.34896e+14	2.35831e+19	6.73281e+12	4.27080e+13	8.23743e+09	6.78386e+10	7.61339e+11
1.34896e+14	3.06576e+19	2.78951e+12	3.00547e+13	1.37025e+11	3.63742e+10	6.10551e+11
1.34896e+14	3.93847e+19	1.22171e+12	2.15615e+13	2.07958e+12	2.15626e+10	5.29619e+11
1.34895e+14	5.01374e+19	5.69636e+11	1.59405e+13	2.25170e+13	1.38989e+10	4.89480e+11
1.34895e+14	6.31373e+19	2.81435e+11	1.21304e+13	1.65109e+14	9.33717e+09	4.62668e+11
1.34895e+14	7.80501e+19	1.45520e+11	9.41542e+12	7.52200e+14	6.15048e+09	4.21382e+11
1.34896e+14	9.48790e+19	7.85299e+10	7.45664e+12	2.00583e+15	3.78650e+09	3.52962e+11
1.34896e+14	1.14836e+20	4.46718e+10	6.10053e+12	3.54649e+15	2.13527e+09	2.66814e+11
1.34896e+14	1.38670e+20	2.68684e+10	5.18033e+12	5.05579e+15	1.08778e+09	1.79713e+11
1.34896e+14	1.66743e+20	1.71025e+10	4.57747e+12	6.55021e+15	4.96574e+08	1.07094e+11
1.34896e+14	1.99455e+20	1.15204e+10	4.21600e+12	8.12277e+15	2.03226e+08	5.65478e+10
1.34896e+14	2.37509e+20	8.19489e+09	4.04044e+12	9.85532e+15	7.51214e+07	2.66781e+10
1.34896e+14	2.81271e+20	5.99759e+09	3.93036e+12	1.17924e+16	2.51511e+07	1.12896e+10
1.34896e+14	3.30658e+20	4.33562e+09	3.72849e+12	1.39445e+16	7.60344e+06	4.27537e+09
1.34896e+14	3.86500e+20	2.98337e+09	3.32827e+12	1.63502e+16	2.06845e+06	1.44527e+09
1.34896e+14	4.50050e+20	1.92346e+09	2.75155e+12	1.90490e+16	5.06907e+05	4.36769e+08
1.34896e+14	5.22324e+20	1.14786e+09	2.08150e+12	2.20268e+16	1.11825e+05	1.17959e+08
1.34896e+14	6.04245e+20	6.25845e+08	1.42241e+12	2.51626e+16	2.22618e+04	2.85557e+07
1.34896e+14	6.96373e+20	3.11854e+08	8.78665e+11	2.81236e+16	3.96570e+03	6.14973e+06
1.34896e+14	7.99833e+20	1.45737e+08	5.02587e+11	3.03403e+16	6.18295e+02	1.15255e+06
1.34896e+14	9.16058e+20	6.61986e+07	2.75354e+11	3.10921e+16	8.01581e+01	1.78561e+05
1.34896e+14	1.04666e+21	2.97400e+07	1.47613e+11	2.97999e+16	8.12063e+00	2.15168e+04
1.34896e+14	1.19297e+21	1.33649e+07	7.87402e+10	2.63212e+16	6.53272e-01	2.05121e+03
1.34896e+14	1.35651e+21	6.09763e+06	4.25278e+10	2.11254e+16	4.67219e-02	1.73285e+02
1.34896e+14	1.53927e+21	2.85352e+06	2.34813e+10	1.52808e+16	3.35205e-03	1.46405e+01
1.34896e+14	1.74361e+21	1.37058e+06	1.32479e+10	1.00387e+16	2.57269e-04	1.31954e+00
1.34896e+14	1.97191e+21	6.74858e+05	7.62812e+09	6.14135e+15	2.17153e-05	1.30453e-01
1.34896e+14	2.22710e+21	3.39963e+05	4.47778e+09	3.62156e+15	2.03483e-06	1.42848e-02
1.34896e+14	2.51235e+21	1.74820e+05	2.67593e+09	2.12188e+15	2.12007e-07	1.73574e-03
1.34896e+14	2.83133e+21	9.15700e+04	1.62547e+09	1.25449e+15	2.44351e-08	2.32903e-04
1.34896e+14	3.18816e+21	4.88046e+04	1.00299e+09	7.56571e+14	3.08937e-09	3.42285e-05
1.34896e+14	3.58747e+21	2.64407e+04	6.28201e+08	4.67612e+14	4.23118e-10	5.44172e-06
1.34896e+14	4.03453e+21	1.45448e+04	3.99047e+08	2.96504e+14	6.18302e-11	9.21739e-07
1.34896e+14	4.53534e+21	8.11473e+03	2.56869e+08	1.92768e+14	9.47593e-12	1.63547e-07
1.34896e+14	5.09669e+21	4.58577e+03	1.67377e+08	1.28174e+14	1.49512e-12	2.98416e-08
1.34896e+14	5.72627e+21	2.62129e+03	1.10268e+08	8.69506e+13	2.38207e-13	5.49274e-09
1.34896e+14	6.43295e+21	1.51423e+03	7.33999e+07	6.04649e+13	3.76457e-14	1.00194e-09
1.34896e+14	1.42850e+14	1.34383e+08	1.64587e+03	0	1.30640e+07	2.60777e+04
1.34896e+14	1.51912e+14	1.44531e+08	1.74385e+03	0	1.97792e+07	2.73020e+04
1.34896e+14	1.65193e+14	1.56684e+08	1.89526e+03	0	2.98419e+07	2.98417e+04
1.34896e+14	1.94895e+14	1.74620e+08	2.26210e+03	0	4.93253e+07	3.79995e+04
1.34896e+14	2.88562e+14	2.16175e+08	3.63815e+03	0	1.13088e+08	7.73738e+04
1.34896e+14	6.07876e+14	3.52510e+08	1.07134e+04	0	4.45336e+08	3.93241e+05
1.34896e+14	1.56876e+15	7.93064e+08	5.22141e+04	0	2.16728e+09	3.46644e+06
1.34896e+14	4.08911e+15	2.25983e+09	2.77900e+05	0	8.35900e+09	2.55897e+07
1.34896e+14	1.00592e+16	8.33551e+09	1.30790e+06	0	2.42992e+10	1.51332e+08
1.34896e+14	2.30467e+16	3.67648e+10	5.54316e+06	0	5.87795e+10	8.81829e+08
1.34896e+14	4.92569e+16	1.56326e+11	2.21827e+07	0	1.25887e+11	4.75228e+09
1.34896e+14	9.87387e+16	5.65970e+11	8.23456e+07	0	2.46191e+11	1.89372e+10
1.34896e+14	1.86831e+17	1.69990e+12	3.27458e+08	0	4.50300e+11	5.59065e+10
1.34896e+14	3.35906e+17	4.26758e+12	1.81094e+09	0	7.78642e+11	1.38672e+11
1.34896e+14	5.77751e+17	9.18897e+12	1.21761e+10	0	1.27462e+12	3.13934e+11
1.34896e+14	9.56818e+17	1.75432e+13	7.61139e+10	0	1.97345e+12	6.67872e+11
1.34896e+14	1.53267e+18	3.05114e+13	4.05124e+11	0	2.88175e+12	1.32019e+12
1.34896e+14	2.37277e+18	4.88297e+13	1.81201e+12	0	3.87514e+12	2.32256e+12
1.34896e+14	3.53374e+18	7.11609e+13	6.73810e+12	0	4.31043e+12	3.42867e+12
1.34896e+14	5.08377e+18	9.18347e+13	2.04249e+13	0	3.30900e+12	3.83352e+12
1.34896e+14	7.13462e+18	9.74584e+13	4.73924e+13	0	1.72219e+12	3.13202e+12
1.34896e+14	9.84715e+18	7.45864e+13	7.44888e+13	0	7.41305e+11	2.17111e+12
1.34896e+14	1.33740e+19	3.93710e+13	7.63933e+13	2.03067e+08	3.12915e+11	1.46470e+12
1.34896e+14	1.78895e+19	1.67091e+13	5.99432e+13	9.52058e+08	1.39623e+11	1.02380e+12
1.34896e+14	2.35831e+19	6.73288e+12	4.27083e+13	8.10949e+09	6.78408e+10	7.61363e+11
1.34896e+14	3.06576e+19	2.78954e+12	3.00549e+13	1.36645e+11	3.63752e+10	6.10568e+11
1.34896e+14	3.93846e+19	1.22171e+12	2.15616e+13	2.07853e+12	2.15631e+10	5.29631e+11
1.34895e+14	5.01374e+19	5.69638e+11	1.59405e+13	2.25142e+13	1.38992e+10	4.89490e+11
1.34895e+14	6.31373e+19	2.81436e+11	1.21304e+13	1.65103e+14	9.33732e+09	4.62676e+11
1.34895e+14	7.80501e+19	1.45521e+11	9.41546e+12	7.52190e+14	6.15056e+09	4.21388e+11
1.34896e+14	9.48790e+19	7.85303e+10	7.45667e+12	2.00582e+15	3.78654e+09	3.52966e+11
1.34896e+14	1.14836e+20	4.46720e+10	6.10056e+12	3.54648e+15	2.13529e+09	2.66816e+11
1.34896e+14	1.38669e+20	2.68685e+10	5.18035e+12	5.05579e+15	1.08779e+09	1.79714e+11
1.34896e+14	1.66742e+20	1.71026e+10	4.57749e+12	6.55021e+15	4.96576e+08	1.07094e+11
1.34896e+14	1.99455e+20	1.15204e+10	4.21602e+12	8.12277e+15	2.03227e+08	5.65480e+10
1.34896e+14	2.37509e+20	8.19494e+09	4.04046e+12	9.85532e+15	7.51217e+07	2.66782e+10
1.34896e+14	2.81271e+20	5.99762e+09	3.93038e+12	1.17924e+16	2.51511e+07	1.12897e+10
1.34896e+14	3.30658e+20	4.33564e+09	3.72851e+12	1.39445e+16	7.60346e+06	4.27538e+09
1.34896e+14	3.86500e+20	2.98337e+09	3.32828e+12	1.63502e+16	2.06846e+06	1.44527e+09
1.34896e+14	4.50050e+20	1.92347e+09	2.75156e+12	1.90490e+16	5.06908e+05	4.36770e+08
1.34896e+14	5.22323e+20	1.14786e+09	2.08151e+12	2.20268e+16	1.11825e+05	1.17960e+08
1.34896e+14	6.04245e+20	6.25846e+08	1.42241e+12	2.51626e+16	2.22619e+04	2.85557e+07
1.34896e+14	6.96373e+20	3.11855e+08	8.78665e+11	2.81236e+16	3.96571e+03	6.14973e+06
1.34896e+14	7.99833e+20	1.45738e+08	5.02587e+11	3.03403e+16	6.18295e+02	1.15255e+06
1.34896e+14	9.16058e+20	6.61986e+07	2.75354e+11	3.10921e+16	8.01582e+01	1.78561e+05
1.34896e+14	1.04666e+21	2.97400e+07	1.47613e+11	2.97999e+16	8.12064e+00	2.15168e+04
1.34896e+14	1.19297e+21	1.33649e+07	7.87402e+10	2.63213e+16	6.53273e-01	2.05121e+03
1.34896e+14	1.35651e+21	6.09763e+06	4.25278e+10	2.11254e+16	4.67219e-02	1.73285e+02
1.34896e+14	1.53927e+21	2.85352e+06	2.34813e+10	1.52808e+16	3.35205e-03	1.46406e+01
1.34896e+14	1.74361e+21	1.37058e+06	1.32479e+10	1.00387e+16	2.57269e-04	1.31954e+00
1.34896e+14	1.97191e+21	6.74858e+05	7.62812e+09	6.14135e+15	2.17153e-05	1.30453e-01
1.34896e+14	2.22709e+21	3.39963e+05	4.47778e+09	3.62156e+15	2.03483e-06	1.42848e-02
1.34896e+14	2.51234e+21	1.74820e+05	2.67593e+09	2.12188e+15	2.12007e-07	1.73574e-03
1.34896e+14	2.83133e+21	9.15700e+04	1.62547e+09	1.25449e+15	2.44352e-08	2.32903e-04
1.34896e+14	3.18816e+21	4.88046e+04	1.00299e+09	7.56571e+14	3.08937e-09	3.42285e-05
1.34896e+14	3.58747e+21	2.64407e+04	6.28201e+08	4.67612e+14	4.23118e-10	5.44172e-06
1.34896e+14	4.03453e+21	1.45448e+04	3.99047e+08	2.96504e+14	6.18302e-11	9.21739e-07
1.34896e+14	4.53534e+21	8.11473e+03	2.56869e+08	1.92768e+14	9.47593e-12	1.63547e-07
1.34896e+14	5.09668e+21	4.58576e+03	1.67377e+08	1.28174e+14	1.49512e-12	2.98416e-08
1.34896e+14	5.72627e+21	2.62129e+03	1.10268e+08	8.69505e+13	2.38207e-13	5.49274e-09
1.34896e+14	6.43295e+21	1.51423e+03	7.33998e+07	6.04649e+13	3.76457e-14	1.00194e-09
1.34896e+14	1.38522e+14	1.27327e+08	1.50009e+03	0	1.24763e+07	2.41724e+04
1.34896e+14	1.47290e+14	1.36871e+08	1.58732e+03	0	1.88817e+07	2.52780e+04
1.34896e+14	1.60235e+14	1.48315e+08	1.72364e+03	0	2.84976e+07	2.76012e+04
1.34896e+14	1.89521e+14	1.65243e+08	2.05887e+03	0	4.72531e+07	3.51486e+04
1.34896e+14	2.82747e+14	2.04709e+08	3.33127e+03	0	1.09500e+08	7.19565e+04
1.34896e+14	6.01930e+14	3.35206e+08	9.93682e+03	0	4.38392e+08	3.71081e+05
1.34896e+14	1.56278e+15	7.59113e+08	4.89273e+04	0	2.15537e+09	3.30872e+06
1.34896e+14	4.08285e+15	2.18566e+09	2.61763e+05	0	8.34404e+09	2.45913e+07
1.34896e+14	1.00525e+16	8.18229e+09	1.23635e+06	0	2.42857e+10	1.46903e+08
1.34896e+14	2.30395e+16	3.65013e+10	5.26133e+06	0	5.87732e+10	8.68665e+08
1.34896e+14	4.92491e+16	1.55965e+11	2.11382e+07	0	1.25888e+11	4.73030e+09
1.34896e+14	9.87303e+16	5.65540e+11	7.88380e+07	0	2.46187e+11	1.89193e+10
1.34896e+14	1.86822e+17	1.69944e+12	3.17409e+08	0	4.50288e+11	5.59013e+10
1.34896e+14	3.35896e+17	4.26717e+12	1.78651e+09	0	7.78629e+11	1.38686e+11
1.34896e+14	5.77741e+17	9.18865e+12	1.21243e+10	0	1.27462e+12	3.13986e+11
1.34896e+14	9.56810e+17	1.75430e+13	7.60155e+10	0	1.97349e+12	6.68003e+11
1.34896e+14	1.53267e+18	3.05116e+13	4.04955e+11	0	2.88190e+12	1.32046e+12
1.34896e+14	2.37277e+18	4.88303e+13	1.81176e+12	0	3.87551e+12	2.32301e+12
1.34896e+14	3.53374e+18	7.11619e+13	6.73779e+12	0	4.31097e+12	3.42923e+12
1.34896e+14	5.08377e+18	9.18361e+13	2.04247e+13	0	3.30940e+12	3.83400e+12
1.34896e+14	7.13461e+18	9.74604e+13	4.73928e+13	0	1.72234e+12	3.13229e+12
1.34896e+14	9.84713e+18	7.45882e+13	7.44901e+13	0	7.41351e+11	2.17124e+12
1.34896e+14	1.33740e+19	3.93718e+13	7.63945e+13	1.94021e+08	3.12930e+11	1.46477e+12
1.34896e+14	1.78895e+19	1.67093e+13	5.99439e+13	9.15831e+08	1.39628e+11	1.02383e+12
1.34896e+14	2.35830e+19	6.73294e+12	4.27087e+13	7.98733e+09	6.78428e+10	7.61386e+11
1.34896e+14	3.06575e+19	2.78955e+12	3.00551e+13	1.36283e+11	3.63761e+10	6.10583e+11
1.34896e+14	3.93846e+19	1.22172e+12	2.15617e+13	2.07754e+12	2.15635e+10	5.29642e+11
1.34895e+14	5.01374e+19	5.69641e+11	1.59406e+13	2.25116e+13	1.38994e+10	4.89499e+11
1.34895e+14	6.31372e+19	2.81437e+11	1.21305e+13	1.65097e+14	9.33747e+09	4.62683e+11
1.34895e+14	7.80501e+19	1.45522e+11	9.41550e+12	7.52181e+14	6.15064e+09	4.21393e+11
1.34896e+14	9.48789e+19	7.85306e+10	7.45670e+12	2.00581e+15	3.78658e+09	3.52969e+11
1.34896e+14	1.14836e+20	4.46722e+10	6.10058e+12	3.54648e+15	2.13530e+09	2.66818e+11
1.34896e+14	1.38669e+20	2.68686e+10	5.18037e+12	5.05578e+15	1.08780e+09	1.79715e+11
1.34896e+14	1.66742e+20	1.71026e+10	4.57751e+12	6.55021e+15	4.96579e+08	1.07095e+11
1.34896e+14	1.99455e+20	1.15205e+10	4.21604e+12	8.12277e+15	2.03228e+08	5.65482e+10
1.34896e+14	2.37509e+20	8.19497e+09	4.04048e+12	9.85533e+15	7.51219e+07	2.66783e+10
1.34896e+14	2.81271e+20	5.99764e+09	3.93040e+12	1.17924e+16	2.51512e+07	1.12897e+10
1.34896e+14	3.30658e+20	4.33566e+09	3.72852e+12	1.39445e+16	7.60347e+06	4.27539e+09
1.34896e+14	3.86500e+20	2.98338e+09	3.32829e+12	1.63503e+16	2.06846e+06	1.44527e+09
1.34896e+14	4.50050e+20	1.92347e+09	2.75157e+12	1.90490e+16	5.06908e+05	4.36770e+08
1.34896e+14	5.22323e+20	1.14786e+09	2.08151e+12	2.20268e+16	1.11825e+05	1.17960e+08
1.34896e+14	6.04245e+20	6.25847e+08	1.42241e+12	2.51626e+16	2.22619e+04	2.85557e+07
1.34896e+14	6.96373e+20	3.11855e+08	8.78666e+11	2.81237e+16	3.96571e+03	6.14974e+06
1.34896e+14	7.99833e+20	1.45738e+08	5.02588e+11	3.03404e+16	6.18296e+02	1.15255e+06
1.34896e+14	9.16057e+20	6.61986e+07	2.75354e+11	3.10921e+16	8.01582e+01	1.78561e+05
1.34896e+14	1.04666e+21	2.97400e+07	1.47613e+11	2.98000e+16	8.12064e+00	2.15168e+04
1.34896e+14	1.19296e+21	1.33649e+07	7.87403e+10	2.63213e+16	6.53273e-01	2.05122e+03
1.34896e+14	1.35651e+21	6.09763e+06	4.25278e+10	2.11254e+16	4.67219e-02	1.73285e+02
1.34896e+14	1.53927e+21	2.85352e+06	2.34813e+10	1.52808e+16	3.35205e-03	1.46406e+01
1.34896e+14	1.74361e+21	1.37058e+06	1.32479e+10	1.00387e+16	2.57269e-04	1.31954e+00
1.34896e+14	1.97191e+21	6.74858e+05	7.62812e+09	6.14135e+15	2.17154e-05	1.30453e-01
1.34896e+14	2.22709e+21	3.39963e+05	4.47778e+09	3.62156e+15	2.03483e-06	1.42848e-02
1.34896e+14	2.51234e+21	1.74820e+05	2.67593e+09	2.12188e+15	2.12007e-07	1.73574e-03
1.34896e+14	2.83133e+21	9.15700e+04	1.62547e+09	1.25449e+15	2.44352e-08	2.32903e-04
1.34896e+14	3.18816e+21	4.88046e+04	1.00299e+09	7.56571e+14	3.08937e-09	3.42285e-05
1.34896e+14	3.58747e+21	2.64407e+04	6.28201e+08	4.67611e+14	4.23118e-10	5.44172e-06
1.34896e+14	4.03453e+21	1.45448e+04	3.99046e+08	2.96504e+14	6.18302e-11	9.21739e-07
1.34896e+14	4.53534e+21	8.11473e+03	2.56869e+08	1.92768e+14	9.47593e-12	1.63547e-07
1.34896e+14	5.09668e+21	4.58576e+03	1.67377e+08	1.28173e+14	1.49512e-12	2.98416e-08
1.34896e+14	5.72626e+21	2.62129e+03	1.10268e+08	8.69505e+13	2.38207e-13	5.49274e-09
1.34896e+14	6.43294e+21	1.51423e+03	7.33998e+07	6.04649e+13	3.76457e-14	1.00194e-09
1.34896e+14	1.34346e+14	1.20674e+08	1.36830e+03	0	1.19205e+07	2.24197e+04
1.34896e+14	1.42832e+14	1.29653e+08	1.44601e+03	0	1.80331e+07	2.34185e+04
1.34896e+14	1.55453e+14	1.40435e+08	1.56888e+03	0	2.72266e+07	2.55452e+04
1.34896e+14	1.84340e+14	1.56416e+08	1.87557e+03	0	4.52915e+07	3.25322e+04
1.34896e+14	2.77148e+14	1.93905e+08	3.05321e+03	0	1.06091e+08	6.69600e+04
1.34896e+14	5.96230e+14	3.18822e+08	9.22474e+03	0	4.31772e+08	3.50318e+05
1.34896e+14	1.55706e+15	7.26750e+08	4.58759e+04	0	2.14398e+09	3.15851e+06
1.34896e+14	4.07688e+15	2.11463e+09	2.46669e+05	0	8.32975e+09	2.36331e+07
1.34896e+14	1.00461e+16	8.03523e+09	1.16908e+06	0	2.42728e+10	1.42638e+08
1.34896e+14	2.30326e+16	3.62485e+10	4.99488e+06	0	5.87673e+10	8.55980e+08
1.34896e+14	4.92418e+16	1.55620e+11	2.01454e+07	0	1.25889e+11	4.70916e+09
1.34896e+14	9.87223e+16	5.65130e+11	7.54939e+07	0	2.46184e+11	1.89022e+10
1.34896e+14	1.86813e+17	1.69901e+12	3.07818e+08	0	4.50277e+11	5.58962e+10
1.34896e+14	3.35887e+17	4.26677e+12	1.76319e+09	0	7.78615e+11	1.38699e+11
1.34896e+14	5.77732e+17	9.18835e+12	1.20749e+10	0	1.27461e+12	3.14035e+11
1.34896e+14	9.56803e+17	1.75429e+13	7.59215e+10	0	1.97353e+12	6.68128e+11
1.34896e+14	1.53267e+18	3.05118e+13	4.04794e+11	0	2.88204e+12	1.32072e+12
1.34896e+14	2.37278e+18	4.88309e+13	1.81152e+12	0	3.87587e+12	2.32343e+12
1.34896e+14	3.53374e+18	7.11629e+13	6.73749e+12	0	4.31150e+12	3.42976e+12
1.34896e+14	5.08376e+18	9.18375e+13	2.04245e+13	0	3.30978e+12	3.83447e+12
1.34896e+14	7.13460e+18	9.74624e+13	4.73932e+13	0	1.72249e+12	3.13256e+12
1.34896e+14	9.84712e+18	7.45898e+13	7.44913e+13	0	7.41395e+11	2.17137e+12
1.34896e+14	1.33740e+19	3.93725e+13	7.63956e+13	1.85384e+08	3.12943e+11	1.46483e+12
1.34896e+14	1.78894e+19	1.67096e+13	5.99446e+13	8.81238e+08	1.39633e+11	1.02387e+12
1.34896e+14	2.35830e+19	6.73301e+12	4.27090e+13	7.87066e+09	6.78448e+10	7.61408e+11
1.34896e+14	3.06575e+19	2.78957e+12	3.00552e+13	1.35937e+11	3.63770e+10	6.10598e+11
1.34896e+14	3.93846e+19	1.22173e+12	2.15618e+13	2.07659e+12	2.15640e+10	5.29653e+11
1.34895e+14	5.01373e+19	5.69644e+11	1.59407e+13	2.25091e+13	1.38997e+10	4.89507e+11
1.34895e+14	6.31372e+19	2.81439e+11	1.21305e+13	1.65091e+14	9.33762e+09	4.62690e+11
1.34895e+14	7.80500e+19	1.45522e+11	9.41553e+12	7.52172e+14	6.15072e+09	4.21399e+11
1.34896e+14	9.48789e+19	7.85309e+10	7.45673e+12	2.00580e+15	3.78662e+09	3.52973e+11
1.34896e+14	1.14836e+20	4.46724e+10	6.10061e+12	3.54648e+15	2.13532e+09	2.66820e+11
1.34896e+14	1.38669e+20	2.68687e+10	5.18039e+12	5.05578e+15	1.08781e+09	1.79716e+11
1.34896e+14	1.66742e+20	1.71027e+10	4.57753e+12	6.55021e+15	4.96581e+08	1.07095e+11
