H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.45654e+14	1.72924e+18	5.95495e+11	2.00170e+13	1.14719e+13	5.78271e+10	3.98114e+12	1.33422e+12	6.04296e+07	1.49574e+13	2.23840e+12	3.93530e+11	7.50455e+08	1.45910e+10	3.54223e+11	3.63611e+11	2.42740e+12	2.65392e+07	7.89523e+08
6.45654e+14	1.64228e+18	6.07766e+11	1.97262e+13	1.08676e+13	5.96782e+10	3.94451e+12	1.20325e+12	6.79265e+07	1.50445e+13	1.95240e+12	3.29307e+11	8.02129e+08	1.56610e+10	3.76189e+11	3.74908e+11	2.35566e+12	3.03024e+07	8.65181e+08
6.45654e+14	1.55974e+18	6.19523e+11	1.94108e+13	1.02782e+13	6.15503e+10	3.90350e+12	1.08345e+12	7.63438e+07	1.51174e+13	1.70068e+12	2.75202e+11	8.54990e+08	1.67669e+10	3.98459e+11	3.85551e+11	2.27953e+12	3.45470e+07	9.46290e+08
6.45654e+14	1.48139e+18	6.30736e+11	1.90724e+13	9.70482e+12	6.34429e+10	3.85828e+12	9.74068e+11	8.57898e+07	1.51756e+13	1.47943e+12	2.29676e+11	9.08774e+08	1.79047e+10	4.20903e+11	3.95445e+11	2.19942e+12	3.93275e+07	1.03303e+09
6.45654e+14	1.40700e+18	6.41379e+11	1.87130e+13	9.14868e+12	6.53555e+10	3.80906e+12	8.74388e+11	9.63847e+07	1.52189e+13	1.28522e+12	1.91417e+11	9.63200e+08	1.90699e+10	4.43377e+11	4.04493e+11	2.11580e+12	4.47030e+07	1.12554e+09
6.45654e+14	1.33637e+18	6.51436e+11	1.83344e+13	8.61070e+12	6.72882e+10	3.75603e+12	7.83716e+11	1.08261e+08	1.52470e+13	1.11497e+12	1.59307e+11	1.01797e+09	2.02571e+10	4.65727e+11	4.12605e+11	2.02918e+12	5.07383e+07	1.22397e+09
6.45654e+14	1.26931e+18	6.60897e+11	1.79388e+13	8.09163e+12	6.92413e+10	3.69942e+12	7.01385e+11	1.21567e+08	1.52597e+13	9.65945e+11	1.32394e+11	1.07279e+09	2.14610e+10	4.87790e+11	4.19694e+11	1.94009e+12	5.75043e+07	1.32841e+09
6.45654e+14	1.20562e+18	6.69749e+11	1.75281e+13	7.59209e+12	7.12148e+10	3.63945e+12	6.26762e+11	1.36464e+08	1.52568e+13	8.35660e+11	1.09866e+11	1.12733e+09	2.26751e+10	5.09395e+11	4.25681e+11	1.84908e+12	6.50779e+07	1.43894e+09
6.45654e+14	1.14515e+18	6.77989e+11	1.71043e+13	7.11256e+12	7.32093e+10	3.57634e+12	5.59244e+11	1.53131e+08	1.52381e+13	7.21921e+11	9.10356e+10	1.18127e+09	2.38930e+10	5.30368e+11	4.30497e+11	1.75672e+12	7.35432e+07	1.55561e+09
6.45654e+14	1.08771e+18	6.85617e+11	1.66695e+13	6.65332e+12	7.52254e+10	3.51033e+12	4.98260e+11	1.71765e+08	1.52034e+13	6.22760e+11	7.53171e+10	1.23431e+09	2.51081e+10	5.50532e+11	4.34084e+11	1.66359e+12	8.29912e+07	1.67841e+09
6.45654e+14	1.03316e+18	6.92637e+11	1.62256e+13	6.21454e+12	7.72639e+10	3.44165e+12	4.43275e+11	1.92582e+08	1.51526e+13	5.36432e+11	6.22156e+10	1.28613e+09	2.63134e+10	5.69715e+11	4.36394e+11	1.57025e+12	9.35203e+07	1.80732e+09
6.45654e+14	9.81348e+17	6.99047e+11	1.57745e+13	5.79628e+12	7.93252e+10	3.37054e+12	3.93782e+11	2.15821e+08	1.50855e+13	4.61380e+11	5.13106e+10	1.33643e+09	2.75017e+10	5.87745e+11	4.37399e+11	1.47728e+12	1.05238e+08	1.94225e+09
6.45654e+14	9.32139e+17	7.04865e+11	1.53180e+13	5.39844e+12	8.14110e+10	3.29724e+12	3.49309e+11	2.41739e+08	1.50022e+13	3.96225e+11	4.22482e+10	1.38495e+09	2.86665e+10	6.04465e+11	4.37078e+11	1.38522e+12	1.18260e+08	2.08311e+09
6.45654e+14	8.85400e+17	7.10104e+11	1.48580e+13	5.02083e+12	8.35229e+10	3.22199e+12	3.09413e+11	2.70622e+08	1.49027e+13	3.39745e+11	3.47286e+10	1.43144e+09	2.98014e+10	6.19731e+11	4.35430e+11	1.29461e+12	1.32710e+08	2.22973e+09
6.45654e+14	8.41007e+17	7.14779e+11	1.43961e+13	4.66315e+12	8.56621e+10	3.14505e+12	2.73684e+11	3.02777e+08	1.47869e+13	2.90857e+11	2.84990e+10	1.47567e+09	3.09002e+10	6.33410e+11	4.32468e+11	1.20593e+12	1.48722e+08	2.38191e+09
6.45654e+14	7.98900e+17	7.18885e+11	1.39344e+13	4.32555e+12	8.78274e+10	3.06675e+12	2.41781e+11	3.38499e+08	1.46553e+13	2.48659e+11	2.33524e+10	1.51736e+09	3.19547e+10	6.45383e+11	4.28248e+11	1.11973e+12	1.66415e+08	2.53917e+09
