H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
4.78630e+13	2.46481e+15	1.56986e+12	4.96644e+12	2.07800e+11	5.98141e+11	9.88200e+11	3.42764e+09	9.29045e+10	6.53551e+12	1.06243e+08	0	3.48019e+09	5.91229e+11	8.74726e+10	1.25661e+11	9.30868e+09
4.78630e+13	2.35386e+15	1.55560e+12	4.70651e+12	1.84812e+11	5.97489e+11	9.25271e+11	2.94355e+09	9.78538e+10	6.10313e+12	8.56255e+07	0	3.40479e+09	5.75349e+11	8.02352e+10	1.14207e+11	7.94224e+09
4.78630e+13	2.24871e+15	1.54127e+12	4.45961e+12	1.64276e+11	5.96338e+11	8.65554e+11	2.52676e+09	1.02914e+11	5.69530e+12	6.89646e+07	0	3.32966e+09	5.59540e+11	7.35669e+10	1.03786e+11	6.77833e+09
4.78630e+13	2.14897e+15	1.52682e+12	4.22504e+12	1.45942e+11	5.94685e+11	8.08918e+11	2.16794e+09	1.08079e+11	5.31086e+12	5.55062e+07	0	3.25485e+09	5.43846e+11	6.74252e+10	9.43039e+10	5.78666e+09
4.78630e+13	2.05431e+15	1.51223e+12	4.00214e+12	1.29581e+11	5.92527e+11	7.55233e+11	1.85908e+09	1.13341e+11	4.94866e+12	4.46399e+07	0	3.18043e+09	5.28303e+11	6.17706e+10	8.56769e+10	4.94151e+09
4.78630e+13	1.96439e+15	1.49746e+12	3.79028e+12	1.14990e+11	5.89861e+11	7.04379e+11	1.59327e+09	1.18692e+11	4.60759e+12	3.58708e+07	0	3.10645e+09	5.12945e+11	5.65658e+10	7.78275e+10	4.22102e+09
4.78630e+13	1.87890e+15	1.48248e+12	3.58889e+12	1.01982e+11	5.86686e+11	6.56238e+11	1.36456e+09	1.24126e+11	4.28655e+12	2.87980e+07	0	3.03295e+09	4.97796e+11	5.17761e+10	7.06851e+10	3.60657e+09
4.78630e+13	1.79758e+15	1.46727e+12	3.39740e+12	9.03928e+10	5.83003e+11	6.10701e+11	1.16785e+09	1.29634e+11	3.98455e+12	2.30972e+07	0	2.95998e+09	4.82877e+11	4.73694e+10	6.41856e+10	3.08241e+09
4.78630e+13	1.71983e+15	1.45172e+12	3.21455e+12	8.00392e+10	5.78762e+11	5.67508e+11	9.98153e+08	1.35218e+11	3.69953e+12	1.84930e+07	0	2.88726e+09	4.68138e+11	4.33012e+10	5.82499e+10	2.63383e+09
4.78630e+13	1.64639e+15	1.43605e+12	3.04213e+12	7.08860e+10	5.74113e+11	5.27016e+11	8.53338e+08	1.40836e+11	3.43373e+12	1.48096e+07	0	2.81578e+09	4.53796e+11	3.95876e+10	5.28876e+10	2.25327e+09
4.78630e+13	1.57605e+15	1.41999e+12	2.87741e+12	6.27139e+10	5.68912e+11	4.88668e+11	7.28468e+08	1.46512e+11	3.18308e+12	1.18375e+07	0	2.74462e+09	4.39657e+11	3.61596e+10	4.79881e+10	1.92721e+09
4.78630e+13	1.50893e+15	1.40359e+12	2.72071e+12	5.54474e+10	5.63213e+11	4.52525e+11	6.21264e+08	1.52227e+11	2.94779e+12	9.44963e+06	0	2.67412e+09	4.25797e+11	3.30081e+10	4.35286e+10	1.64868e+09
4.78630e+13	1.44483e+15	1.38684e+12	2.57166e+12	4.89898e+10	5.57023e+11	4.18495e+11	5.29288e+08	1.57971e+11	2.72704e+12	7.53306e+06	0	2.60431e+09	4.12221e+11	3.01116e+10	3.94696e+10	1.41069e+09
