H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	3.00366e+15	4.66557e+11	6.01157e+12	1.39132e+12	1.22465e+12	9.32303e+10	1.49024e+09	8.14049e+12	1.86188e+10	4.56032e+08	1.20905e+11	1.59826e+11	4.13403e+11	2.60727e+11
1.04713e+13	2.83449e+15	4.62347e+11	5.71574e+12	1.26787e+12	1.17600e+12	8.07860e+10	1.65970e+09	7.86857e+12	1.53338e+10	3.58101e+08	1.26901e+11	1.55664e+11	3.90561e+11	2.30718e+11
1.04713e+13	2.67553e+15	4.58050e+11	5.43309e+12	1.15463e+12	1.12818e+12	6.99631e+10	1.84523e+09	7.59428e+12	1.26184e+10	2.81002e+08	1.32699e+11	1.51110e+11	3.68067e+11	2.03637e+11
1.04713e+13	2.52609e+15	4.53676e+11	5.16310e+12	1.05078e+12	1.08126e+12	6.05546e+10	2.04801e+09	7.31852e+12	1.03748e+10	2.20327e+08	1.38251e+11	1.46202e+11	3.46011e+11	1.79268e+11
1.04713e+13	2.38552e+15	4.49236e+11	4.90526e+12	9.55584e+11	1.03528e+12	5.23803e+10	2.26926e+09	7.04217e+12	8.52185e+09	1.72601e+08	1.43509e+11	1.40986e+11	3.24481e+11	1.57404e+11
1.04713e+13	2.25325e+15	4.44746e+11	4.65912e+12	8.68349e+11	9.90300e+11	4.52828e+10	2.51022e+09	6.76612e+12	6.99271e+09	1.35090e+08	1.48430e+11	1.35510e+11	3.03554e+11	1.37849e+11
1.04713e+13	2.12847e+15	4.40209e+11	4.42368e+12	7.88269e+11	9.46276e+11	3.91108e+10	2.77262e+09	6.49052e+12	5.72943e+09	1.05575e+08	1.52978e+11	1.29807e+11	2.83254e+11	1.20379e+11
1.04713e+13	2.01160e+15	4.35676e+11	4.20027e+12	7.15315e+11	9.03572e+11	3.37852e+10	3.05629e+09	6.21838e+12	4.69338e+09	8.25225e+07	1.57094e+11	1.23975e+11	2.63792e+11	1.04922e+11
1.04713e+13	1.90132e+15	4.31130e+11	3.98676e+12	6.48410e+11	8.61916e+11	2.91594e+10	3.36391e+09	5.94838e+12	3.83890e+09	6.44114e+07	1.60769e+11	1.18020e+11	2.45073e+11	9.12007e+10
1.04713e+13	1.79751e+15	4.26599e+11	3.78336e+12	5.87249e+11	8.21452e+11	2.51546e+10	3.69622e+09	5.68200e+12	3.13667e+09	5.02329e+07	1.63970e+11	1.12009e+11	2.27189e+11	7.90887e+10
