H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.23031e+18	1.77912e+22	3.48940e+14	1.03443e+17	1.92206e+17	1.56752e+16	8.26807e+15	3.31103e+10	5.50267e+17	3.96654e+16	4.60327e+16	3.69549e+13	1.86210e+15	6.48962e+15	2.46787e+16
1.23050e+18	1.69180e+22	3.58324e+14	1.01603e+17	1.81162e+17	1.55699e+16	7.92690e+15	3.52935e+10	5.26733e+17	3.69171e+16	4.10732e+16	3.89922e+13	1.91477e+15	6.39821e+15	2.32802e+16
1.23036e+18	1.60877e+22	3.67692e+14	9.97755e+16	1.70729e+17	1.54606e+16	7.59189e+15	3.76125e+10	5.04222e+17	3.43035e+16	3.65885e+16	4.10576e+13	1.96623e+15	6.30154e+15	2.19511e+16
1.23030e+18	1.52946e+22	3.77015e+14	9.79141e+16	1.60816e+17	1.53418e+16	7.26353e+15	4.01009e+10	4.82492e+17	3.18239e+16	3.25424e+16	4.31632e+13	2.01604e+15	6.19767e+15	2.06795e+16
1.23049e+18	1.45421e+22	3.86396e+14	9.60712e+16	1.51490e+17	1.52245e+16	6.94233e+15	4.27987e+10	4.61776e+17	2.94758e+16	2.88993e+16	4.52885e+13	2.06437e+15	6.09195e+15	1.94746e+16
1.23036e+18	1.38271e+22	3.95771e+14	9.42467e+16	1.42692e+17	1.51034e+16	6.62800e+15	4.56724e+10	4.41979e+17	2.72568e+16	2.56232e+16	4.74324e+13	2.11108e+15	5.98163e+15	1.83336e+16
1.23029e+18	1.31467e+22	4.05313e+14	9.24269e+16	1.34353e+17	1.49765e+16	6.32125e+15	4.87865e+10	4.22965e+17	2.51652e+16	2.26866e+16	4.96213e+13	2.15657e+15	5.86546e+15	1.72490e+16
1.23049e+18	1.25005e+22	4.14932e+14	9.06259e+16	1.26496e+17	1.48480e+16	6.02226e+15	5.21649e+10	4.04802e+17	2.31975e+16	2.00549e+16	5.18366e+13	2.20050e+15	5.74650e+15	1.62230e+16
1.23035e+18	1.18847e+22	4.24236e+14	8.88060e+16	1.19080e+17	1.47143e+16	5.73068e+15	5.57665e+10	3.87371e+17	2.13490e+16	1.77011e+16	5.39814e+13	2.24020e+15	5.62387e+15	1.52505e+16
1.23032e+18	1.13014e+22	4.34004e+14	8.70417e+16	1.12080e+17	1.45786e+16	5.44754e+15	5.96862e+10	3.70753e+17	1.96185e+16	1.56012e+16	5.62278e+13	2.28046e+15	5.49717e+15	1.43343e+16
1.23036e+18	1.07428e+22	4.43219e+14	8.52193e+16	1.05437e+17	1.44309e+16	5.17268e+15	6.38782e+10	3.54640e+17	1.80003e+16	1.37300e+16	5.83747e+13	2.31514e+15	5.36472e+15	1.34620e+16
1.23028e+18	1.02144e+22	4.52775e+14	8.34496e+16	9.91972e+16	1.42860e+16	4.90578e+15	6.84430e+10	3.39355e+17	1.64895e+16	1.20664e+16	6.05292e+13	2.34837e+15	5.23181e+15	1.26434e+16
1.23044e+18	9.71260e+21	4.62282e+14	8.16994e+16	9.33191e+16	1.41376e+16	4.64751e+15	7.33753e+10	3.24743e+17	1.50834e+16	1.05890e+16	6.26740e+13	2.37912e+15	5.09675e+15	1.18730e+16
1.23031e+18	9.23069e+21	4.71337e+14	7.98912e+16	8.77093e+16	1.39724e+16	4.39809e+15	7.86526e+10	3.10488e+17	1.37776e+16	9.27958e+15	6.47332e+13	2.40455e+15	4.95380e+15	1.11396e+16
1.23028e+18	8.77553e+21	4.80535e+14	7.81342e+16	8.24527e+16	1.38103e+16	4.15735e+15	8.43607e+10	2.96985e+17	1.25662e+16	8.12146e+15	6.67620e+13	2.42770e+15	4.81195e+15	1.04545e+16
1.23027e+18	8.34396e+21	4.89814e+14	7.64092e+16	7.75099e+16	1.36472e+16	3.92513e+15	9.05634e+10	2.84121e+17	1.14448e+16	7.09850e+15	6.87562e+13	2.44829e+15	4.66988e+15	9.81257e+15
1.23033e+18	7.93224e+21	4.98962e+14	7.46743e+16	7.28247e+16	1.34748e+16	3.70214e+15	9.72611e+10	2.71697e+17	1.04097e+16	6.19661e+15	7.06934e+13	2.46503e+15	4.52417e+15	9.20768e+15
1.23029e+18	7.54200e+21	5.08143e+14	7.29739e+16	6.84239e+16	1.33030e+16	3.48693e+15	1.04525e+11	2.59895e+17	9.45397e+15	5.40216e+15	7.25570e+13	2.47856e+15	4.37985e+15	8.64220e+15
1.23050e+18	7.17118e+21	5.17235e+14	7.12916e+16	6.42771e+16	1.31274e+16	3.28045e+15	1.12413e+11	2.48601e+17	8.57373e+15	4.70302e+15	7.43676e+13	2.48901e+15	4.23542e+15	8.11267e+15
1.23029e+18	6.81831e+21	5.26188e+14	6.96133e+16	6.03615e+16	1.29463e+16	3.08278e+15	1.20872e+11	2.37758e+17	7.76538e+15	4.09011e+15	7.60683e+13	2.49518e+15	4.09027e+15	7.61634e+15
1.23048e+18	6.48283e+21	5.35096e+14	6.79521e+16	5.66709e+16	1.27618e+16	2.89331e+15	1.30126e+11	2.27384e+17	7.02327e+15	3.55230e+15	7.76955e+13	2.49795e+15	3.94600e+15	7.15197e+15
1.23042e+18	6.16410e+21	5.43966e+14	6.63095e+16	5.31894e+16	1.25733e+16	2.71230e+15	1.40089e+11	2.17454e+17	6.34403e+15	3.08183e+15	7.92494e+13	2.49765e+15	3.80210e+15	6.71804e+15
1.23045e+18	5.86077e+21	5.52614e+14	6.46758e+16	4.99059e+16	1.23801e+16	2.53964e+15	1.50882e+11	2.07929e+17	5.72343e+15	2.67065e+15	8.06895e+13	2.49330e+15	3.65928e+15	6.31238e+15
1.23044e+18	5.57232e+21	5.61138e+14	6.30568e+16	4.68102e+16	1.21828e+16	2.37523e+15	1.62574e+11	1.98804e+17	5.15722e+15	2.31163e+15	8.20341e+13	2.48552e+15	3.51786e+15	5.93358e+15
1.23033e+18	5.29781e+21	5.69534e+14	6.14482e+16	4.38889e+16	1.19809e+16	2.21896e+15	1.75218e+11	1.90045e+17	4.64111e+15	1.99879e+15	8.32749e+13	2.47415e+15	3.37784e+15	5.57958e+15
1.23029e+18	5.03742e+21	5.77989e+14	5.98689e+16	4.11375e+16	1.17771e+16	2.07025e+15	1.88961e+11	1.81691e+17	4.17136e+15	1.72640e+15	8.44497e+13	2.46053e+15	3.24024e+15	5.25018e+15
1.23031e+18	4.78952e+21	5.86138e+14	5.82987e+16	3.85466e+16	1.15695e+16	1.92919e+15	2.03802e+11	1.73678e+17	3.74465e+15	1.48954e+15	8.55034e+13	2.44326e+15	3.10547e+15	4.94248e+15
1.23040e+18	4.55408e+21	5.94229e+14	5.67505e+16	3.61046e+16	1.13590e+16	1.79571e+15	2.19971e+11	1.66012e+17	3.35802e+15	1.28391e+15	8.64731e+13	2.42338e+15	2.97323e+15	4.65593e+15
1.23035e+18	4.32984e+21	6.02103e+14	5.52139e+16	3.38026e+16	1.11449e+16	1.66926e+15	2.37401e+11	1.58660e+17	3.00768e+15	1.10548e+15	8.73259e+13	2.40033e+15	2.84401e+15	4.38827e+15
1.23037e+18	4.11674e+21	6.09757e+14	5.36977e+16	3.16361e+16	1.09283e+16	1.54994e+15	2.56296e+11	1.51626e+17	2.69061e+15	9.50684e+14	8.80953e+13	2.37501e+15	2.71814e+15	4.13886e+15
1.23038e+18	3.91423e+21	6.17413e+14	5.22027e+16	2.95954e+16	1.07100e+16	1.43718e+15	2.76843e+11	1.44900e+17	2.40428e+15	8.16885e+14	8.87732e+13	2.34737e+15	2.59587e+15	3.90609e+15
1.23035e+18	3.72180e+21	6.24742e+14	5.07252e+16	2.76762e+16	1.04887e+16	1.33155e+15	2.98957e+11	1.38452e+17	2.14654e+15	7.01245e+14	8.93594e+13	2.31750e+15	2.47688e+15	3.68919e+15
1.23041e+18	3.53880e+21	6.32007e+14	4.92697e+16	2.58690e+16	1.02663e+16	1.23176e+15	3.23083e+11	1.32291e+17	1.91395e+15	6.01332e+14	8.98681e+13	2.28584e+15	2.36205e+15	3.48633e+15
1.23053e+18	3.36506e+21	6.39212e+14	4.78387e+16	2.41683e+16	1.00425e+16	1.13828e+15	3.49284e+11	1.26399e+17	1.70480e+15	5.15082e+14	9.03142e+13	2.25276e+15	2.25072e+15	3.29711e+15
1.23033e+18	3.19906e+21	6.45785e+14	4.64121e+16	2.25683e+16	9.81502e+15	1.05060e+15	3.77391e+11	1.20729e+17	1.51688e+15	4.40710e+14	9.06204e+13	2.21678e+15	2.14342e+15	3.11949e+15
1.23040e+18	3.04139e+21	6.52489e+14	4.50125e+16	2.10615e+16	9.58716e+15	9.68175e+14	4.08111e+11	1.15309e+17	1.34755e+15	3.76557e+14	9.08857e+13	2.18000e+15	2.04002e+15	2.95300e+15
1.23049e+18	2.89137e+21	6.58810e+14	4.36302e+16	1.96470e+16	9.35806e+15	8.91435e+14	4.41443e+11	1.10116e+17	1.19652e+15	3.21536e+14	9.10595e+13	2.14146e+15	1.94084e+15	2.79691e+15
1.23029e+18	2.74906e+21	6.65065e+14	4.22774e+16	1.83178e+16	9.12919e+15	8.19794e+14	4.77439e+11	1.05163e+17	1.06126e+15	2.74248e+14	9.11921e+13	2.10258e+15	1.84548e+15	2.65074e+15
1.23051e+18	2.61373e+21	6.70936e+14	4.09446e+16	1.70731e+16	8.90072e+15	7.53063e+14	5.16692e+11	1.00422e+17	9.40319e+14	2.33647e+14	9.12543e+13	2.06246e+15	1.75489e+15	2.51292e+15
1.23029e+18	2.48505e+21	6.76736e+14	3.96369e+16	1.59012e+16	8.67172e+15	6.90876e+14	5.58983e+11	9.58891e+16	8.31808e+14	1.98776e+14	9.12762e+13	2.02214e+15	1.66762e+15	2.38335e+15
1.23028e+18	2.36220e+21	6.82229e+14	3.83430e+16	1.48002e+16	8.44197e+15	6.32905e+14	6.05066e+11	9.15317e+16	7.34876e+14	1.68950e+14	9.12157e+13	1.98036e+15	1.58460e+15	2.26036e+15
1.23033e+18	2.24572e+21	6.87562e+14	3.70794e+16	1.37692e+16	8.21391e+15	5.79194e+14	6.55081e+11	8.73778e+16	6.48626e+14	1.43402e+14	9.11384e+13	1.93888e+15	1.50543e+15	2.14438e+15
1.23036e+18	2.13528e+21	6.92517e+14	3.58437e+16	1.28064e+16	7.98784e+15	5.29503e+14	7.09157e+11	8.34156e+16	5.72087e+14	1.21605e+14	9.10122e+13	1.89700e+15	1.43057e+15	2.03471e+15
1.23045e+18	2.02974e+21	6.97337e+14	3.46239e+16	1.19000e+16	7.76102e+15	4.83374e+14	7.68175e+11	7.96043e+16	5.04034e+14	1.02997e+14	9.08463e+13	1.85473e+15	1.35883e+15	1.93019e+15
1.23041e+18	1.92984e+21	7.02009e+14	3.34377e+16	1.10530e+16	7.53702e+15	4.40932e+14	8.31728e+11	7.59772e+16	4.43751e+14	8.71504e+13	9.06774e+13	1.81334e+15	1.29062e+15	1.83113e+15
1.23027e+18	1.83452e+21	7.06275e+14	3.22695e+16	1.02598e+16	7.31354e+15	4.01781e+14	9.00683e+11	7.24944e+16	3.90322e+14	7.36702e+13	9.04450e+13	1.77116e+15	1.22602e+15	1.73653e+15
1.23032e+18	1.74363e+21	7.10218e+14	3.11231e+16	9.51626e+15	7.09136e+15	3.65616e+14	9.75788e+11	6.91569e+16	3.42926e+14	6.21748e+13	9.01894e+13	1.72898e+15	1.16494e+15	1.64581e+15
1.23027e+18	1.65762e+21	7.14022e+14	3.00091e+16	8.82376e+15	6.87250e+15	3.32588e+14	1.05709e+12	6.59802e+16	3.01097e+14	5.24223e+13	8.99367e+13	1.68775e+15	1.10676e+15	1.55965e+15
1.23035e+18	1.57552e+21	7.17495e+14	2.89156e+16	8.17517e+15	6.65522e+15	3.02120e+14	1.14533e+12	6.29310e+16	2.64072e+14	4.41493e+13	8.96500e+13	1.64634e+15	1.05192e+15	1.47663e+15
1.23030e+18	1.49763e+21	7.20868e+14	2.78517e+16	7.56981e+15	6.44110e+15	2.74228e+14	1.24115e+12	6.00245e+16	2.31394e+14	3.71454e+13	8.93737e+13	1.60593e+15	9.99693e+14	1.39724e+15
1.23047e+18	1.42344e+21	7.23843e+14	2.68108e+16	7.00513e+15	6.22931e+15	2.48680e+14	1.34534e+12	5.72375e+16	2.02622e+14	3.12237e+13	8.90723e+13	1.56541e+15	9.50535e+14	1.32084e+15
1.23044e+18	1.35296e+21	7.26612e+14	2.57974e+16	6.47869e+15	6.02069e+15	2.25322e+14	1.45776e+12	5.45754e+16	1.77241e+14	2.62105e+13	8.87622e+13	1.52562e+15	9.03775e+14	1.24759e+15
1.23037e+18	1.28595e+21	7.29125e+14	2.48109e+16	5.98784e+15	5.81560e+15	2.03934e+14	1.57973e+12	5.20343e+16	1.54888e+14	2.19795e+13	8.84553e+13	1.48649e+15	8.59663e+14	1.17697e+15
1.23029e+18	1.22219e+21	7.31375e+14	2.38494e+16	5.53096e+15	5.61347e+15	1.84451e+14	1.71168e+12	4.95999e+16	1.35258e+14	1.84142e+13	8.81317e+13	1.44780e+15	8.17709e+14	1.10915e+15
1.23046e+18	1.16176e+21	7.33469e+14	2.29182e+16	5.10608e+15	5.41574e+15	1.66685e+14	1.85525e+12	4.72812e+16	1.18001e+14	1.54100e+13	8.78321e+13	1.41000e+15	7.78009e+14	1.04402e+15
1.23051e+18	1.10403e+21	7.35226e+14	2.20078e+16	4.70997e+15	5.22061e+15	1.50463e+14	2.01086e+12	4.50534e+16	1.02849e+14	1.28842e+13	8.75148e+13	1.37224e+15	7.40437e+14	9.81081e+14
1.23042e+18	1.04916e+21	7.36645e+14	2.11234e+16	4.34231e+15	5.02928e+15	1.35717e+14	2.17817e+12	4.29234e+16	8.95643e+13	1.07614e+13	8.71799e+13	1.33512e+15	7.04715e+14	9.20626e+14
1.23035e+18	9.97168e+20	7.37956e+14	2.02691e+16	4.00111e+15	4.84273e+15	1.22319e+14	2.35933e+12	4.08958e+16	7.79239e+13	8.97935e+12	8.68696e+13	1.29895e+15	6.70779e+14	8.62683e+14
1.23047e+18	9.47707e+20	7.38932e+14	1.94392e+16	3.68496e+15	4.65997e+15	1.10162e+14	2.55537e+12	3.89546e+16	6.77347e+13	7.48457e+12	8.65453e+13	1.26320e+15	6.38520e+14	8.07107e+14
1.23034e+18	9.00616e+20	7.39542e+14	1.86336e+16	3.39150e+15	4.48115e+15	9.91165e+13	2.76615e+12	3.70976e+16	5.88174e+13	6.23104e+12	8.62157e+13	1.22781e+15	6.07940e+14	7.53713e+14
1.23028e+18	8.55904e+20	7.40017e+14	1.78544e+16	3.11981e+15	4.30681e+15	8.91048e+13	2.99464e+12	3.53249e+16	5.10219e+13	5.18158e+12	8.58945e+13	1.19312e+15	5.78825e+14	7.02615e+14
1.23048e+18	8.13384e+20	7.40483e+14	1.71005e+16	2.86738e+15	4.13666e+15	8.00266e+13	3.24419e+12	3.36299e+16	4.42176e+13	4.30484e+12	8.55988e+13	1.15904e+15	5.50988e+14	6.53681e+14
1.23039e+18	7.72947e+20	7.40495e+14	1.63707e+16	2.63402e+15	3.97075e+15	7.18201e+13	3.51038e+12	3.20092e+16	3.82890e+13	3.57305e+12	8.52813e+13	1.12540e+15	5.24489e+14	6.06965e+14
1.23028e+18	7.34402e+20	7.40243e+14	1.56636e+16	2.41740e+15	3.80873e+15	6.43769e+13	3.79680e+12	3.04564e+16	3.31045e+13	2.96067e+12	8.49658e+13	1.09222e+15	4.99108e+14	5.62305e+14
1.23048e+18	6.97890e+20	7.40040e+14	1.49831e+16	2.21753e+15	3.65163e+15	5.76716e+13	4.10914e+12	2.89765e+16	2.86043e+13	2.45191e+12	8.46732e+13	1.05972e+15	4.74819e+14	5.20007e+14
