    WAVE    FLUX    ERROR   CONT
    1312.916340    6.41606e-15    5.35352e-16    6.90440e-15
    1312.946250    7.61782e-15    5.67679e-16    6.90547e-15
    1312.976160    6.56212e-15    5.29816e-16    6.90655e-15
    1313.006070    8.19411e-15    5.83966e-16    6.90765e-15
    1313.035980    6.61401e-15    5.39507e-16    6.90877e-15
    1313.065890    7.64809e-15    5.70812e-16    6.90989e-15
    1313.095800    5.96036e-15    5.14316e-16    6.91104e-15
    1313.125710    7.32118e-15    5.59808e-16    6.91220e-15
    1313.155620    7.09917e-15    5.59666e-16    6.91337e-15
    1313.185530    6.14142e-15    5.23407e-16    6.91455e-15
    1313.215440    6.18652e-15    5.32445e-16    6.91575e-15
    1313.245350    6.39785e-15    5.25006e-16    6.91697e-15
    1313.275260    6.72680e-15    5.32452e-16    6.91819e-15
    1313.305170    5.81048e-15    5.00290e-16    6.91943e-15
    1313.335080    5.90552e-15    5.14971e-16    6.92068e-15
    1313.364990    6.40167e-15    5.27715e-16    6.92195e-15
    1313.394900    5.94473e-15    5.24120e-16    6.92322e-15
    1313.424810    6.40095e-15    5.25547e-16    6.92451e-15
    1313.454720    6.74014e-15    5.38441e-16    6.92581e-15
    1313.484630    6.78206e-15    5.42849e-16    6.92712e-15
    1313.514540    6.62523e-15    5.29336e-16    6.92845e-15
    1313.544450    5.69884e-15    5.02732e-16    6.92978e-15
    1313.574360    7.44954e-15    5.66078e-16    6.93113e-15
    1313.604270    7.16054e-15    5.64389e-16    6.93249e-15
    1313.634180    7.44687e-15    5.80223e-16    6.93385e-15
    1313.664090    6.67330e-15    5.56436e-16    6.93523e-15
    1313.694000    7.12090e-15    5.64499e-16    6.93662e-15
    1313.723910    7.00438e-15    5.68629e-16    6.93802e-15
    1313.753820    6.76706e-15    5.39667e-16    6.93943e-15
    1313.783730    7.11609e-15    5.55909e-16    6.94085e-15
    1313.813640    6.87152e-15    5.42650e-16    6.94227e-15
    1313.843550    6.66391e-15    5.43808e-16    6.94371e-15
    1313.873460    7.43076e-15    5.73891e-16    6.94516e-15
    1313.903370    6.21812e-15    5.13263e-16    6.94661e-15
    1313.933280    6.32776e-15    5.34251e-16    6.94808e-15
    1313.963190    6.95623e-15    5.51669e-16    6.94955e-15
    1313.993100    8.04376e-15    5.83488e-16    6.95103e-15
    1314.023010    6.22136e-15    5.14916e-16    6.95252e-15
    1314.052920    5.37210e-15    5.00962e-16    6.95402e-15
    1314.082830    6.31940e-15    5.19520e-16    6.95552e-15
    1314.112740    5.61933e-15    4.94718e-16    6.95704e-15
    1314.142650    5.37486e-15    4.88422e-16    6.95856e-15
    1314.172560    5.05232e-15    4.67010e-16    6.96008e-15
    1314.202470    4.69347e-15    4.78770e-16    6.96162e-15
    1314.232380    4.17257e-15    4.28483e-16    6.96316e-15
    1314.262290    4.65450e-15    4.46436e-16    6.96471e-15
    1314.292200    5.53084e-15    4.91709e-16    6.96626e-15
    1314.322110    5.42774e-15    4.88518e-16    6.96782e-15
    1314.352020    5.77575e-15    4.93293e-16    6.96939e-15
    1314.381930    6.42662e-15    5.19673e-16    6.97097e-15
    1314.411840    5.98973e-15    5.12082e-16    6.97255e-15
    1314.441750    5.90545e-15    5.07514e-16    6.97413e-15
    1314.471660    7.46363e-15    5.81072e-16    6.97572e-15
    1314.501570    7.29910e-15    5.53423e-16    6.97732e-15
    1314.531480    7.30601e-15    5.52035e-16    6.97892e-15
    1314.561390    6.94493e-15    5.49256e-16    6.98053e-15
    1314.591300    7.37794e-15    5.60606e-16    6.98214e-15
    1314.621210    6.99675e-15    5.37703e-16    6.98376e-15
    1314.651120    5.60903e-15    5.27233e-16    6.98538e-15
    1314.681030    6.91024e-15    5.50725e-16    6.98700e-15
    1314.710940    5.82620e-15    5.02982e-16    6.98863e-15
    1314.740850    4.03502e-15    4.28805e-16    6.99027e-15
    1314.770760    3.84611e-15    4.21433e-16    6.99190e-15
    1314.800670    4.58093e-15    4.45013e-16    6.99355e-15
    1314.830580    2.61297e-15    3.74081e-16    6.99519e-15
    1314.860490    4.33934e-15    4.50225e-16    6.99684e-15
    1314.890400    4.87707e-15    4.85483e-16    6.99849e-15
    1314.920310    4.60608e-15    4.55485e-16    7.00015e-15
    1314.950220    6.51112e-15    5.36347e-16    7.00181e-15
    1314.980130    5.57727e-15    4.98387e-16    7.00347e-15
    1315.010040    6.11551e-15    5.12413e-16    7.00513e-15
    1315.039950    5.86402e-15    4.80609e-16    7.00680e-15
    1315.069860    5.95175e-15    4.31090e-16    7.00847e-15
    1315.099770    6.71768e-15    4.49115e-16    7.01014e-15
    1315.129680    7.47529e-15    4.85724e-16    7.01181e-15
    1315.159590    7.06731e-15    4.62868e-16    7.01348e-15
    1315.189500    7.40010e-15    4.74675e-16    7.01516e-15
    1315.219410    7.28873e-15    4.75632e-16    7.01684e-15
    1315.249320    6.58131e-15    4.52192e-16    7.01852e-15
    1315.279230    7.20385e-15    4.73434e-16    7.02020e-15
    1315.309140    7.48924e-15    4.87140e-16    7.02188e-15
    1315.339050    7.38128e-15    4.81710e-16    7.02356e-15
    1315.368960    7.62587e-15    4.92997e-16    7.02525e-15
    1315.398870    7.09643e-15    4.71484e-16    7.02693e-15
    1315.428780    7.26111e-15    4.73580e-16    7.02861e-15
    1315.458690    7.91917e-15    4.85990e-16    7.03030e-15
    1315.488600    5.90510e-15    4.36459e-16    7.03199e-15
    1315.518510    6.77756e-15    4.67507e-16    7.03367e-15
    1315.548420    6.55628e-15    4.58806e-16    7.03536e-15
    1315.578330    6.11366e-15    4.54273e-16    7.03704e-15
    1315.608240    6.80479e-15    4.59655e-16    7.03872e-15
    1315.638150    6.84118e-15    4.60381e-16    7.04041e-15
    1315.668060    6.95886e-15    4.70891e-16    7.04209e-15
    1315.697970    7.08214e-15    4.87474e-16    7.04377e-15
    1315.727880    6.64267e-15    4.69132e-16    7.04545e-15
    1315.757790    7.14882e-15    4.70105e-16    7.04713e-15
    1315.787700    8.50348e-15    4.98681e-16    7.04881e-15
    1315.817610    7.34259e-15    4.83305e-16    7.05049e-15
    1315.847520    6.55276e-15    4.54925e-16    7.05217e-15
    1315.877430    6.30815e-15    4.54170e-16    7.05384e-15
    1315.907340    7.30603e-15    4.73452e-16    7.05551e-15
    1315.937250    7.22787e-15    4.93839e-16    7.05718e-15
    1315.967160    7.64450e-15    4.86983e-16    7.05885e-15
    1315.997070    6.86032e-15    4.61574e-16    7.06051e-15
    1316.026980    6.89412e-15    4.63058e-16    7.06217e-15
    1316.056890    7.34878e-15    4.71426e-16    7.06383e-15
    1316.086800    6.70477e-15    4.57529e-16    7.06549e-15
    1316.116710    7.01961e-15    4.69973e-16    7.06714e-15
    1316.146620    6.08017e-15    4.40510e-16    7.06879e-15
    1316.176530    7.87332e-15    4.95081e-16    7.07044e-15
    1316.206440    5.58059e-15    4.21053e-16    7.07208e-15
    1316.236350    5.14693e-15    4.13123e-16    7.07372e-15
    1316.266260    5.22210e-15    4.21233e-16    7.07536e-15
    1316.296170    4.03301e-15    3.69292e-16    7.07699e-15
    1316.326080    4.99230e-15    4.02840e-16    7.07861e-15
    1316.355990    4.76517e-15    3.84840e-16    7.08024e-15
    1316.385900    3.96610e-15    3.54240e-16    7.08186e-15
    1316.415810    3.99062e-15    3.61227e-16    7.08347e-15
    1316.445720    4.52088e-15    3.80475e-16    7.08508e-15
    1316.475630    3.61663e-15    3.48346e-16    7.08668e-15
    1316.505540    4.20518e-15    3.79371e-16    7.08828e-15
    1316.535450    4.11178e-15    3.72779e-16    7.08987e-15
    1316.565360    4.18772e-15    3.71672e-16    7.09146e-15
    1316.595270    4.40221e-15    3.69395e-16    7.09304e-15
    1316.625180    3.46687e-15    3.64751e-16    7.09462e-15
    1316.655090    3.05221e-15    3.18288e-16    7.09619e-15
    1316.685000    3.90392e-15    3.56808e-16    7.09775e-15
    1316.714910    4.63836e-15    3.82852e-16    7.09931e-15
    1316.744820    3.71393e-15    3.72899e-16    7.10086e-15
    1316.774730    3.97647e-15    3.52029e-16    7.10240e-15
    1316.804640    3.72074e-15    3.49744e-16    7.10394e-15
    1316.834550    2.77736e-15    3.26227e-16    7.10547e-15
    1316.864460    2.31892e-15    2.89355e-16    7.10699e-15
    1316.894370    1.06157e-15    2.27982e-16    7.10851e-15
    1316.924280    1.17109e-15    2.08586e-16    7.11002e-15
    1316.954190    8.41500e-16    2.02455e-16    7.11152e-15
    1316.984100    1.06721e-15    2.10394e-16    7.11301e-15
    1317.014010    1.40637e-15    2.45381e-16    7.11449e-15
    1317.043920    2.42264e-15    3.10146e-16    7.11597e-15
    1317.073830    2.69484e-15    3.12846e-16    7.11744e-15
    1317.103740    4.86353e-15    3.96941e-16    7.11889e-15
    1317.133650    4.56446e-15    3.93684e-16    7.12034e-15
    1317.163560    5.25271e-15    4.10490e-16    7.12178e-15
    1317.193470    6.04417e-15    4.42706e-16    7.12322e-15
    1317.223380    5.71679e-15    4.19394e-16    7.12464e-15
    1317.253290    6.16556e-15    4.36026e-16    7.12605e-15
    1317.283200    6.84530e-15    4.61140e-16    7.12745e-15
    1317.313110    6.01955e-15    4.39699e-16    7.12884e-15
    1317.343020    6.68186e-15    4.61088e-16    7.13023e-15
    1317.372930    8.13804e-15    5.02747e-16    7.13160e-15
    1317.402840    8.17966e-15    5.05298e-16    7.13296e-15
    1317.432750    7.63781e-15    4.78060e-16    7.13431e-15
    1317.462660    7.35655e-15    4.79794e-16    7.13565e-15
    1317.492570    7.70548e-15    4.92792e-16    7.13698e-15
    1317.522480    7.01666e-15    4.70147e-16    7.13829e-15
    1317.552390    6.87272e-15    4.87779e-16    7.13960e-15
    1317.582300    7.39709e-15    4.74819e-16    7.14089e-15
    1317.612210    7.51209e-15    4.76641e-16    7.14217e-15
    1317.642120    7.43071e-15    4.74000e-16    7.14344e-15
    1317.672030    7.04255e-15    4.71354e-16    7.14470e-15
    1317.701940    7.03083e-15    4.74425e-16    7.14594e-15
    1317.731850    6.88805e-15    4.61232e-16    7.14717e-15
    1317.761760    7.00214e-15    4.59418e-16    7.14839e-15
    1317.791670    6.74391e-15    4.74753e-16    7.14959e-15
    1317.821580    7.23242e-15    4.71878e-16    7.15078e-15
    1317.851490    5.95451e-15    4.36353e-16    7.15196e-15
    1317.881400    7.70525e-15    4.86363e-16    7.15312e-15
    1317.911310    7.52432e-15    4.85395e-16    7.15427e-15
    1317.941220    7.28877e-15    4.82880e-16    7.15540e-15
    1317.971130    6.69086e-15    4.56993e-16    7.15652e-15
    1318.001040    6.92266e-15    4.67932e-16    7.15763e-15
    1318.030950    7.08282e-15    4.67948e-16    7.15872e-15
    1318.060860    8.78120e-15    5.19816e-16    7.15979e-15
    1318.090770    7.50049e-15    4.82076e-16    7.16085e-15
    1318.120680    7.63556e-15    4.83016e-16    7.16189e-15
    1318.150590    6.95053e-15    4.71631e-16    7.16292e-15
    1318.180500    6.80347e-15    4.64453e-16    7.16393e-15
    1318.210410    6.82209e-15    4.58079e-16    7.16492e-15
    1318.240320    7.37176e-15    4.77846e-16    7.16589e-15
    1318.270230    7.72374e-15    4.83920e-16    7.16685e-15
    1318.300140    7.95885e-15    4.95117e-16    7.16779e-15
    1318.330050    7.68578e-15    4.85723e-16    7.16872e-15
    1318.359960    7.14251e-15    4.75214e-16    7.16962e-15
    1318.389870    6.62199e-15    4.60935e-16    7.17051e-15
    1318.419780    7.57513e-15    4.88309e-16    7.17138e-15
    1318.449690    7.24837e-15    4.69073e-16    7.17223e-15
    1318.479600    7.26279e-15    4.88404e-16    7.17306e-15
    1318.509510    8.12394e-15    4.96104e-16    7.17388e-15
    1318.539420    7.02005e-15    4.67342e-16    7.17467e-15
    1318.569330    7.30311e-15    4.80670e-16    7.17545e-15
    1318.599240    7.20179e-15    4.81541e-16    7.17621e-15
    1318.629150    6.14811e-15    4.40496e-16    7.17695e-15
    1318.659060    6.06264e-15    4.38657e-16    7.17767e-15
    1318.688970    6.81488e-15    4.64712e-16    7.17838e-15
    1318.718880    6.76212e-15    4.64728e-16    7.17907e-15
    1318.748790    7.11305e-15    4.70115e-16    7.17974e-15
    1318.778700    7.26055e-15    4.82424e-16    7.18040e-15
    1318.808610    7.38103e-15    4.75497e-16    7.18104e-15
    1318.838520    7.77522e-15    4.93651e-16    7.18166e-15
    1318.868430    7.25699e-15    4.71116e-16    7.18227e-15
    1318.898340    7.01418e-15    4.76364e-16    7.18286e-15
    1318.928250    6.25396e-15    4.46351e-16    7.18343e-15
    1318.958160    6.76943e-15    4.63900e-16    7.18399e-15
    1318.988070    6.61842e-15    4.61980e-16    7.18453e-15
    1319.017980    7.00182e-15    4.60679e-16    7.18506e-15
    1319.047890    6.36520e-15    4.55515e-16    7.18557e-15
    1319.077800    7.49444e-15    4.81201e-16    7.18607e-15
    1319.107710    6.13752e-15    4.52296e-16    7.18655e-15
    1319.137620    6.98616e-15    4.74863e-16    7.18702e-15
    1319.167530    7.61917e-15    4.76667e-16    7.18747e-15
    1319.197440    7.17908e-15    4.73652e-16    7.18791e-15
    1319.227350    7.12460e-15    4.72615e-16    7.18833e-15
    1319.257260    7.15876e-15    4.71623e-16    7.18874e-15
    1319.287170    8.14196e-15    4.93045e-16    7.18914e-15
    1319.317080    7.84499e-15    4.90973e-16    7.18952e-15
    1319.346990    6.95987e-15    4.70544e-16    7.18988e-15
    1319.376900    6.86537e-15    4.65664e-16    7.19024e-15
    1319.406810    7.91675e-15    4.93000e-16    7.19058e-15
    1319.436720    6.36224e-15    4.55289e-16    7.19090e-15
    1319.466630    7.20974e-15    4.74486e-16    7.19121e-15
    1319.496540    6.50165e-15    4.50463e-16    7.19151e-15
    1319.526450    7.04848e-15    4.64285e-16    7.19180e-15
    1319.556360    6.57539e-15    4.52316e-16    7.19207e-15
    1319.586270    6.84505e-15    4.60652e-16    7.19233e-15
    1319.616180    6.38928e-15    4.56047e-16    7.19258e-15
    1319.646090    6.70235e-15    4.57003e-16    7.19281e-15
    1319.676000    7.25244e-15    4.71551e-16    7.19303e-15
    1319.705910    6.81413e-15    4.64305e-16    7.19324e-15
    1319.735820    7.04323e-15    4.71595e-16    7.19344e-15
    1319.765730    7.19151e-15    4.73400e-16    7.19362e-15
    1319.795640    6.78414e-15    4.62599e-16    7.19379e-15
    1319.825550    7.00664e-15    4.68051e-16    7.19395e-15
    1319.855460    7.89501e-15    4.89187e-16    7.19410e-15
    1319.885370    7.16760e-15    4.73459e-16    7.19424e-15
    1319.915280    6.77102e-15    4.64480e-16    7.19436e-15
    1319.945190    6.22342e-15    4.43100e-16    7.19447e-15
    1319.975100    6.60913e-15    4.65792e-16    7.19457e-15
    1320.005010    6.63185e-15    4.62206e-16    7.19466e-15
    1320.034920    7.68500e-15    4.87021e-16    7.19474e-15
    1320.064830    7.44463e-15    4.81839e-16    7.19481e-15
    1320.094740    7.59889e-15    4.98064e-16    7.19486e-15
    1320.124650    7.30969e-15    4.78361e-16    7.19490e-15
    1320.154560    7.43028e-15    4.80154e-16    7.19494e-15
    1320.184470    7.17381e-15    4.82681e-16    7.19496e-15
    1320.214380    6.96733e-15    4.87948e-16    7.19497e-15
    1320.244290    7.66487e-15    4.88007e-16    7.19497e-15
    1320.274200    7.47618e-15    4.85983e-16    7.19496e-15
    1320.304110    7.00479e-15    4.71023e-16    7.19493e-15
    1320.334020    7.36684e-15    4.80791e-16    7.19490e-15
    1320.363930    7.02018e-15    4.72846e-16    7.19486e-15
    1320.393840    7.33501e-15    4.80777e-16    7.19481e-15
    1320.423750    7.13524e-15    4.73799e-16    7.19474e-15
    1320.453660    7.55968e-15    4.92124e-16    7.19467e-15
    1320.483570    7.50054e-15    4.83244e-16    7.19458e-15
    1320.513480    7.24544e-15    4.73549e-16    7.19449e-15
    1320.543390    6.49226e-15    4.55378e-16    7.19438e-15
    1320.573300    6.96131e-15    4.70927e-16    7.19427e-15
    1320.603210    7.30832e-15    4.78072e-16    7.19414e-15
    1320.633120    7.58475e-15    4.87004e-16    7.19401e-15
    1320.663030    7.03050e-15    4.65835e-16    7.19386e-15
    1320.692940    7.16170e-15    4.78356e-16    7.19371e-15
    1320.722850    7.54396e-15    4.81005e-16    7.19354e-15
    1320.752760    6.40383e-15    4.53909e-16    7.19337e-15
    1320.782670    7.21387e-15    4.73114e-16    7.19318e-15
    1320.812580    6.60537e-15    4.54909e-16    7.19299e-15
    1320.842490    7.30467e-15    4.77618e-16    7.19278e-15
    1320.872400    7.35039e-15    4.77559e-16    7.19257e-15
    1320.902310    7.86223e-15    4.90703e-16    7.19235e-15
    1320.932220    6.54546e-15    4.58632e-16    7.19212e-15
    1320.962130    6.97845e-15    4.67789e-16    7.19187e-15
    1320.992040    7.86811e-15    4.97777e-16    7.19162e-15
    1321.021950    6.85370e-15    4.66051e-16    7.19136e-15
    1321.051860    7.35856e-15    4.74262e-16    7.19109e-15
    1321.081770    6.88968e-15    4.66352e-16    7.19081e-15
    1321.111680    6.84247e-15    4.61070e-16    7.19052e-15
    1321.141590    6.63492e-15    4.52488e-16    7.19023e-15
    1321.171500    9.22468e-15    5.26642e-16    7.18992e-15
    1321.201410    7.09655e-15    4.61715e-16    7.18960e-15
    1321.231320    7.37971e-15    4.88526e-16    7.18928e-15
    1321.261230    7.81205e-15    4.99781e-16    7.18894e-15
    1321.291140    7.14489e-15    4.81307e-16    7.18860e-15
    1321.321050    7.35116e-15    4.70970e-16    7.18825e-15
    1321.350960    6.56661e-15    4.56727e-16    7.18789e-15
    1321.380870    7.93635e-15    4.95893e-16    7.18752e-15
    1321.410780    6.72758e-15    4.56368e-16    7.18714e-15
    1321.440690    7.25481e-15    4.73761e-16    7.18675e-15
    1321.470600    7.68455e-15    4.84238e-16    7.18635e-15
    1321.500510    6.51403e-15    4.50638e-16    7.18595e-15
