#depth	Te	cC/dT	dt/dr	d^2T/dr^2
4.23938e+19	3.4065e+02	1.26e-30	2.67e-18	7.37e-36
4.27560e+19	3.4027e+02	1.26e-30	-1.03e-18	-1.02e-35
4.31170e+19	3.3971e+02	1.26e-30	-1.56e-18	-1.47e-36
4.34767e+19	3.4065e+02	1.24e-30	2.62e-18	1.17e-35
4.38351e+19	3.4033e+02	1.24e-30	-8.96e-19	-9.83e-36
4.41924e+19	3.3977e+02	1.24e-30	-1.56e-18	-1.87e-36
4.44765e+19	3.4068e+02	1.22e-30	4.28e-18	2.76e-35
4.44765e+19	3.4068e+02	1.22e-30	4.28e-18	0.00e+00
1.25452e+16	3.5941e+02	1.61e-30
7.52709e+16	3.5894e+02	1.61e-30	-4.68e-18
3.26174e+17	3.5768e+02	1.63e-30	-3.12e-18	3.89e-36
1.32979e+18	3.5424e+02	1.68e-30	-2.14e-18	6.08e-37
3.17643e+18	3.4410e+02	1.85e-30	-4.86e-18	-1.30e-36
5.17001e+18	3.3580e+02	2.00e-30	-4.37e-18	2.60e-37
6.98416e+18	3.3129e+02	2.07e-30	-2.61e-18	1.01e-36
8.97213e+18	3.2892e+02	2.09e-30	-1.05e-18	6.95e-37
1.15565e+19	3.2703e+02	2.09e-30	-6.50e-19	1.38e-37
1.47631e+19	3.2592e+02	2.05e-30	-3.16e-19	9.55e-38
1.80106e+19	3.2576e+02	1.99e-30	-5.24e-20	8.79e-38
2.08059e+19	3.2652e+02	1.93e-30	2.93e-19	1.33e-37
2.32200e+19	3.2744e+02	1.86e-30	4.11e-19	5.27e-38
2.53166e+19	3.2844e+02	1.80e-30	5.11e-19	5.12e-38
2.71469e+19	3.2903e+02	1.75e-30	3.47e-19	-9.61e-38
2.87513e+19	3.2977e+02	1.71e-30	4.93e-19	9.78e-38
3.01628e+19	3.3051e+02	1.67e-30	5.60e-19	5.00e-38
3.14085e+19	3.3099e+02	1.64e-30	4.09e-19	-1.29e-37
3.25105e+19	3.3136e+02	1.61e-30	3.56e-19	-5.10e-38
3.34874e+19	3.3161e+02	1.59e-30	2.74e-19	-8.95e-38
3.43554e+19	3.3179e+02	1.57e-30	2.24e-19	-6.10e-38
3.51279e+19	3.3200e+02	1.55e-30	2.88e-19	8.75e-38
3.58163e+19	3.3221e+02	1.54e-30	3.19e-19	4.78e-38
3.64305e+19	3.3241e+02	1.52e-30	3.44e-19	4.41e-38
3.69792e+19	3.3261e+02	1.51e-30	3.97e-19	1.01e-37
3.74697e+19	3.3282e+02	1.50e-30	4.40e-19	9.48e-38
3.79085e+19	3.3302e+02	1.48e-30	4.90e-19	1.19e-37
3.83014e+19	3.3322e+02	1.47e-30	5.50e-19	1.62e-37
3.86596e+19	3.3343e+02	1.46e-30	5.90e-19	1.17e-37
3.90041e+19	3.3360e+02	1.46e-30	4.85e-19	-3.05e-37
3.93474e+19	3.3326e+02	1.45e-30	-9.81e-19	-4.28e-36
3.96895e+19	3.3311e+02	1.45e-30	-4.29e-19	1.62e-36
4.00304e+19	3.3311e+02	1.44e-30	-1.46e-20	1.22e-36
4.03700e+19	3.3384e+02	1.43e-30	2.15e-18	6.37e-36
4.07086e+19	3.3330e+02	1.43e-30	-1.58e-18	-1.10e-35
4.10461e+19	3.3318e+02	1.42e-30	-3.68e-19	3.59e-36
4.13824e+19	3.3316e+02	1.42e-30	-4.17e-20	9.72e-37
4.16522e+19	3.3398e+02	1.40e-30	4.02e-18	1.99e-35
4.16522e+19	3.3398e+02	1.40e-30	4.02e-18	0.00e+00
1.16982e+16	3.5392e+02	1.83e-30
7.01892e+16	3.5342e+02	1.84e-30	-5.42e-18
3.04153e+17	3.5225e+02	1.86e-30	-3.11e-18	6.17e-36
1.24001e+18	3.4886e+02	1.91e-30	-2.26e-18	5.68e-37
2.96199e+18	3.3883e+02	2.11e-30	-5.15e-18	-1.48e-36
4.82097e+18	3.3080e+02	2.26e-30	-4.54e-18	3.48e-37
6.51265e+18	3.2634e+02	2.34e-30	-2.76e-18	1.10e-36
8.36641e+18	3.2397e+02	2.36e-30	-1.13e-18	7.80e-37
1.07763e+19	3.2202e+02	2.35e-30	-7.17e-19	1.52e-37
1.37712e+19	3.2082e+02	2.31e-30	-3.68e-19	1.07e-37
1.68098e+19	3.2053e+02	2.25e-30	-1.03e-19	9.42e-38
1.94278e+19	3.2114e+02	2.18e-30	2.53e-19	1.47e-37
2.16906e+19	3.2194e+02	2.11e-30	3.78e-19	5.95e-38
2.36575e+19	3.2279e+02	2.04e-30	4.63e-19	4.61e-38
2.53758e+19	3.2329e+02	1.99e-30	3.12e-19	-9.44e-38
2.68829e+19	3.2393e+02	1.94e-30	4.58e-19	1.04e-37
2.82094e+19	3.2458e+02	1.90e-30	5.17e-19	4.77e-38
2.93805e+19	3.2485e+02	1.87e-30	2.51e-19	-2.42e-37
3.04171e+19	3.2505e+02	1.84e-30	2.01e-19	-5.08e-38
3.13366e+19	3.2521e+02	1.81e-30	1.85e-19	-1.91e-38
3.21537e+19	3.2538e+02	1.79e-30	2.21e-19	4.70e-38
3.28808e+19	3.2680e+02	1.75e-30	2.08e-18	2.71e-36
3.35293e+19	3.2640e+02	1.74e-30	-6.62e-19	-4.48e-36
3.41082e+19	3.2591e+02	1.74e-30	-8.82e-19	-4.02e-37
3.46251e+19	3.2697e+02	1.71e-30	2.16e-18	6.24e-36
3.50872e+19	3.2653e+02	1.70e-30	-1.01e-18	-7.28e-36
3.55009e+19	3.2708e+02	1.68e-30	1.42e-18	6.22e-36
3.58713e+19	3.2677e+02	1.68e-30	-8.93e-19	-6.60e-36
3.62087e+19	3.2670e+02	1.67e-30	-1.95e-19	2.15e-36
3.65330e+19	3.2669e+02	1.67e-30	-5.45e-20	4.34e-37
3.68562e+19	3.2733e+02	1.65e-30	1.99e-18	6.33e-36
3.71783e+19	3.2705e+02	1.65e-30	-8.59e-19	-8.85e-36
3.74994e+19	3.2657e+02	1.65e-30	-1.49e-18	-1.98e-36
3.78193e+19	3.2730e+02	1.63e-30	2.29e-18	1.18e-35
3.81381e+19	3.2679e+02	1.63e-30	-1.62e-18	-1.22e-35
3.84560e+19	3.2662e+02	1.62e-30	-5.31e-19	3.42e-36
3.87728e+19	3.2661e+02	1.62e-30	-3.60e-20	1.57e-36
3.90289e+19	3.2759e+02	1.60e-30	5.01e-18	2.57e-35
3.90289e+19	3.2759e+02	1.60e-30	5.01e-18	0.00e+00
1.09119e+16	3.4853e+02	2.09e-30
6.54715e+16	3.4804e+02	2.10e-30	-5.61e-18
2.83710e+17	3.4691e+02	2.12e-30	-3.26e-18	6.74e-36
1.15666e+18	3.4355e+02	2.18e-30	-2.40e-18	6.15e-37
2.76290e+18	3.3375e+02	2.39e-30	-5.40e-18	-1.65e-36
4.49693e+18	3.2586e+02	2.56e-30	-4.77e-18	3.79e-37
6.07490e+18	3.2161e+02	2.64e-30	-2.83e-18	1.29e-36
7.80406e+18	3.1913e+02	2.66e-30	-1.27e-18	7.98e-37
1.00520e+19	3.1743e+02	2.64e-30	-6.67e-19	2.37e-37
1.28516e+19	3.1589e+02	2.61e-30	-5.05e-19	5.29e-38
1.56978e+19	3.1536e+02	2.54e-30	-2.00e-19	1.16e-37
1.81518e+19	3.1586e+02	2.46e-30	2.21e-19	1.85e-37
2.02754e+19	3.1667e+02	2.38e-30	4.10e-19	9.60e-38
2.21219e+19	3.1734e+02	2.31e-30	3.90e-19	-1.20e-38
2.37356e+19	3.1765e+02	2.25e-30	2.03e-19	-1.23e-37
2.51524e+19	3.1819e+02	2.20e-30	4.08e-19	1.54e-37
2.63998e+19	3.1902e+02	2.15e-30	7.14e-19	2.62e-37
2.75018e+19	3.1908e+02	2.11e-30	5.17e-20	-6.40e-37
2.84778e+19	3.1905e+02	2.08e-30	-3.05e-20	-8.96e-38
2.93437e+19	3.1900e+02	2.06e-30	-5.69e-20	-3.23e-38
3.01131e+19	3.2079e+02	2.00e-30	2.46e-18	3.48e-36
3.07985e+19	3.2027e+02	1.99e-30	-8.02e-19	-5.05e-36
3.14099e+19	3.1999e+02	1.98e-30	-4.90e-19	5.41e-37
3.19554e+19	3.1995e+02	1.97e-30	-6.56e-20	8.25e-37
3.24426e+19	3.2102e+02	1.93e-30	2.33e-18	5.20e-36
3.28784e+19	3.2068e+02	1.93e-30	-8.43e-19	-7.70e-36
3.32685e+19	3.2020e+02	1.93e-30	-1.30e-18	-1.24e-36
3.36177e+19	3.2096e+02	1.90e-30	2.33e-18	1.10e-35
3.39356e+19	3.2053e+02	1.90e-30	-1.40e-18	-1.22e-35
3.42411e+19	3.2037e+02	1.90e-30	-5.48e-19	2.81e-36
3.45455e+19	3.2035e+02	1.89e-30	-7.00e-20	1.57e-36
3.48488e+19	3.2119e+02	1.86e-30	2.78e-18	9.40e-36
3.51512e+19	3.2081e+02	1.86e-30	-1.26e-18	-1.34e-35
3.54527e+19	3.2048e+02	1.86e-30	-1.08e-18	6.04e-37
3.57532e+19	3.2030e+02	1.85e-30	-6.13e-19	1.56e-36
3.60527e+19	3.2115e+02	1.83e-30	2.84e-18	1.16e-35
3.63512e+19	3.2074e+02	1.83e-30	-1.36e-18	-1.41e-35
3.65949e+19	3.2045e+02	1.83e-30	-1.51e-18	-7.79e-37
3.65949e+19	3.2045e+02	1.83e-30	-1.51e-18	0.00e+00
1.01841e+16	3.4322e+02	2.37e-30
6.11047e+16	3.4266e+02	2.39e-30	-6.93e-18
2.64787e+17	3.4163e+02	2.41e-30	-3.15e-18	1.16e-35
1.07952e+18	3.3832e+02	2.47e-30	-2.54e-18	4.67e-37
2.57862e+18	3.2874e+02	2.70e-30	-5.66e-18	-1.84e-36
4.19700e+18	3.2100e+02	2.89e-30	-5.02e-18	4.13e-37
5.66972e+18	3.1681e+02	2.97e-30	-2.98e-18	1.45e-36
7.28355e+18	3.1464e+02	2.98e-30	-1.19e-18	9.80e-37
9.38153e+18	3.1246e+02	2.98e-30	-9.19e-19	1.15e-37
1.19989e+19	3.1095e+02	2.93e-30	-5.26e-19	1.37e-37
1.46649e+19	3.1031e+02	2.86e-30	-2.59e-19	1.08e-37
1.69656e+19	3.1058e+02	2.77e-30	1.26e-19	1.81e-37
1.89579e+19	3.1131e+02	2.68e-30	3.93e-19	1.44e-37
2.06923e+19	3.1221e+02	2.60e-30	5.54e-19	9.97e-38
2.22096e+19	3.1256e+02	2.54e-30	2.53e-19	-2.12e-37
2.35419e+19	3.1311e+02	2.47e-30	4.39e-19	1.49e-37
2.47159e+19	3.1356e+02	2.42e-30	4.09e-19	-2.70e-38
2.57533e+19	3.1370e+02	2.38e-30	1.39e-19	-2.78e-37
2.66722e+19	3.1364e+02	2.35e-30	-6.09e-20	-2.31e-37
2.74879e+19	3.1343e+02	2.33e-30	-2.81e-19	-2.87e-37
2.82130e+19	3.1340e+02	2.30e-30	-3.60e-20	3.59e-37
2.88584e+19	3.1482e+02	2.25e-30	2.33e-18	3.90e-36
2.94342e+19	3.1439e+02	2.24e-30	-7.88e-19	-5.74e-36
2.99486e+19	3.1413e+02	2.22e-30	-5.49e-19	4.92e-37
3.04080e+19	3.1406e+02	2.21e-30	-1.48e-19	9.23e-37
3.08188e+19	3.1479e+02	2.18e-30	1.88e-18	5.24e-36
3.11865e+19	3.1434e+02	2.18e-30	-1.31e-18	-9.20e-36
3.15159e+19	3.1426e+02	2.17e-30	-2.41e-19	3.45e-36
3.18156e+19	3.1495e+02	2.15e-30	2.39e-18	9.12e-36
3.21034e+19	3.1465e+02	2.14e-30	-1.03e-18	-1.19e-35
3.23903e+19	3.1435e+02	2.14e-30	-1.05e-18	-8.09e-38
3.26762e+19	3.1418e+02	2.13e-30	-6.12e-19	1.54e-36
3.29611e+19	3.1477e+02	2.11e-30	2.09e-18	9.50e-36
3.32452e+19	3.1450e+02	2.10e-30	-9.55e-19	-1.07e-35
3.35285e+19	3.1423e+02	2.10e-30	-9.51e-19	1.31e-38
3.38108e+19	3.1406e+02	2.10e-30	-6.06e-19	1.22e-36
3.40922e+19	3.1483e+02	2.07e-30	2.74e-18	1.19e-35
3.43236e+19	3.1455e+02	2.07e-30	-1.55e-18	-2.36e-35
3.43236e+19	3.1455e+02	2.07e-30	-1.55e-18	0.00e+00
9.51011e+15	3.3799e+02	2.70e-30
5.70607e+16	3.3744e+02	2.71e-30	-7.26e-18
2.47263e+17	3.3644e+02	2.74e-30	-3.29e-18	1.31e-35
1.00807e+18	3.3316e+02	2.81e-30	-2.69e-18	4.93e-37
2.40796e+18	3.2342e+02	3.06e-30	-6.15e-18	-2.19e-36
3.91923e+18	3.1620e+02	3.25e-30	-5.01e-18	7.93e-37
5.29449e+18	3.1210e+02	3.34e-30	-3.13e-18	1.43e-36
6.80151e+18	3.0964e+02	3.36e-30	-1.44e-18	9.95e-37
8.76064e+18	3.0752e+02	3.35e-30	-9.60e-19	2.17e-37
1.12084e+19	3.0601e+02	3.30e-30	-5.61e-19	1.49e-37
1.37059e+19	3.0537e+02	3.22e-30	-2.79e-19	1.22e-37
1.58635e+19	3.0559e+02	3.12e-30	1.13e-19	1.96e-37
1.76379e+19	3.0557e+02	3.04e-30	-1.35e-20	-8.19e-38
1.91397e+19	3.0671e+02	2.94e-30	7.80e-19	5.45e-37
2.05491e+19	3.0648e+02	2.89e-30	-1.69e-19	-6.97e-37
2.18300e+19	3.0741e+02	2.81e-30	7.76e-19	7.89e-37
2.29587e+19	3.0738e+02	2.76e-30	-2.66e-20	-7.59e-37
2.39561e+19	3.0823e+02	2.69e-30	9.05e-19	9.95e-37
2.48399e+19	3.0782e+02	2.66e-30	-4.89e-19	-1.68e-36
2.56245e+19	3.0735e+02	2.64e-30	-6.39e-19	-2.03e-37
2.63217e+19	3.0859e+02	2.58e-30	1.89e-18	3.85e-36
2.69426e+19	3.0829e+02	2.56e-30	-5.20e-19	-4.11e-36
2.74967e+19	3.0786e+02	2.55e-30	-8.18e-19	-5.72e-37
2.79911e+19	3.0923e+02	2.50e-30	2.94e-18	8.06e-36
2.84330e+19	3.0863e+02	2.49e-30	-1.45e-18	-1.05e-35
2.88285e+19	3.0834e+02	2.48e-30	-7.61e-19	1.84e-36
2.91822e+19	3.0829e+02	2.47e-30	-1.50e-19	1.83e-36
2.94990e+19	3.0900e+02	2.44e-30	2.36e-18	8.39e-36
2.97846e+19	3.0872e+02	2.43e-30	-1.03e-18	-1.25e-35
3.00561e+19	3.0842e+02	2.43e-30	-1.09e-18	-2.10e-37
3.03267e+19	3.0823e+02	2.42e-30	-7.22e-19	1.37e-36
3.05963e+19	3.0907e+02	2.39e-30	3.15e-18	1.44e-35
3.08651e+19	3.0864e+02	2.39e-30	-1.61e-18	-1.77e-35
3.11332e+19	3.0823e+02	2.39e-30	-1.53e-18	3.23e-37
3.14004e+19	3.0803e+02	2.38e-30	-7.46e-19	2.93e-36
3.16667e+19	3.0864e+02	2.36e-30	2.29e-18	1.14e-35
3.19323e+19	3.0834e+02	2.35e-30	-1.14e-18	-1.29e-35
3.21766e+19	3.0789e+02	2.35e-30	-2.02e-18	-3.95e-36
3.21766e+19	3.0789e+02	2.35e-30	-2.02e-18	0.00e+00
8.88528e+15	3.3284e+02	3.06e-30
5.33117e+16	3.3230e+02	3.08e-30	-7.61e-18
2.31017e+17	3.3132e+02	3.10e-30	-3.43e-18	1.47e-35
9.41840e+17	3.2808e+02	3.18e-30	-2.85e-18	5.15e-37
2.24975e+18	3.1854e+02	3.46e-30	-6.45e-18	-2.44e-36
3.66173e+18	3.1149e+02	3.66e-30	-5.25e-18	8.96e-37
4.94663e+18	3.0745e+02	3.75e-30	-3.30e-18	1.59e-36
6.35464e+18	3.0500e+02	3.78e-30	-1.54e-18	1.11e-36
8.18505e+18	3.0286e+02	3.76e-30	-1.03e-18	2.44e-37
1.04757e+19	3.0094e+02	3.71e-30	-7.66e-19	1.06e-37
1.28170e+19	3.0052e+02	3.62e-30	-1.95e-19	2.63e-37
1.48411e+19	3.0060e+02	3.51e-30	4.30e-20	1.27e-37
1.65179e+19	3.0042e+02	3.42e-30	-1.19e-19	-1.09e-37
1.79423e+19	3.0133e+02	3.32e-30	6.60e-19	5.67e-37
1.92681e+19	3.0127e+02	3.25e-30	-4.21e-20	-5.49e-37
2.04702e+19	3.0225e+02	3.15e-30	8.71e-19	8.11e-37
2.15304e+19	3.0186e+02	3.11e-30	-3.95e-19	-1.27e-36
2.24678e+19	3.0254e+02	3.04e-30	7.74e-19	1.33e-36
2.32982e+19	3.0219e+02	3.00e-30	-4.48e-19	-1.56e-36
2.40359e+19	3.0176e+02	2.98e-30	-6.26e-19	-2.55e-37
2.46916e+19	3.0307e+02	2.91e-30	2.12e-18	4.44e-36
2.52759e+19	3.0271e+02	2.89e-30	-6.46e-19	-5.01e-36
2.57974e+19	3.0245e+02	2.87e-30	-5.30e-19	2.34e-37
2.62630e+19	3.0236e+02	2.85e-30	-1.97e-19	7.59e-37
2.66789e+19	3.0334e+02	2.80e-30	2.49e-18	6.85e-36
2.70511e+19	3.0294e+02	2.79e-30	-1.12e-18	-1.03e-35
2.73844e+19	3.0263e+02	2.78e-30	-1.01e-18	3.62e-37
2.76828e+19	3.0252e+02	2.77e-30	-3.88e-19	2.21e-36
2.79519e+19	3.0297e+02	2.75e-30	1.76e-18	8.39e-36
2.82078e+19	3.0255e+02	2.74e-30	-1.63e-18	-1.33e-35
2.84629e+19	3.0233e+02	2.74e-30	-8.74e-19	2.97e-36
2.87172e+19	3.0228e+02	2.72e-30	-1.80e-19	2.74e-36
2.89706e+19	3.0292e+02	2.70e-30	2.53e-18	1.07e-35
2.92233e+19	3.0260e+02	2.69e-30	-1.26e-18	-1.50e-35
2.94754e+19	3.0229e+02	2.69e-30	-1.26e-18	2.85e-38
2.97266e+19	3.0207e+02	2.68e-30	-8.70e-19	1.54e-36
2.99771e+19	3.0261e+02	2.65e-30	2.15e-18	1.21e-35
3.02066e+19	3.0213e+02	2.65e-30	-2.28e-18	-2.12e-35
3.02066e+19	3.0213e+02	2.65e-30	-2.28e-18	0.00e+00
8.30573e+15	3.2777e+02	3.46e-30
4.98344e+16	3.2724e+02	3.48e-30	-7.96e-18
2.15949e+17	3.2629e+02	3.51e-30	-3.58e-18	1.65e-35
8.80407e+17	3.2318e+02	3.59e-30	-2.93e-18	6.14e-37
2.10301e+18	3.1396e+02	3.88e-30	-6.67e-18	-2.71e-36
3.42289e+18	3.0684e+02	4.11e-30	-5.66e-18	7.99e-37
4.62398e+18	3.0287e+02	4.21e-30	-3.47e-18	1.92e-36
5.94015e+18	3.0038e+02	4.24e-30	-1.68e-18	1.20e-36
7.65117e+18	2.9842e+02	4.21e-30	-1.01e-18	3.44e-37
9.79645e+18	2.9699e+02	4.14e-30	-6.11e-19	1.70e-37
1.19940e+19	2.9487e+02	4.08e-30	-1.04e-18	-2.09e-37
1.37073e+19	2.9584e+02	3.95e-30	7.00e-19	1.25e-36
1.50517e+19	2.9540e+02	3.87e-30	-3.42e-19	-8.01e-37
1.63846e+19	2.9613e+02	3.76e-30	5.40e-19	6.46e-37
1.76922e+19	2.9585e+02	3.68e-30	-2.28e-19	-6.14e-37
1.88675e+19	2.9673e+02	3.57e-30	8.02e-19	9.36e-37
1.99033e+19	2.9653e+02	3.51e-30	-2.05e-19	-1.04e-36
2.08189e+19	2.9743e+02	3.43e-30	1.05e-18	1.46e-36
2.16302e+19	2.9721e+02	3.38e-30	-2.89e-19	-1.75e-36
2.23507e+19	2.9692e+02	3.34e-30	-4.37e-19	-2.18e-37
2.29914e+19	2.9645e+02	3.32e-30	-7.82e-19	-5.71e-37
2.35617e+19	2.9748e+02	3.25e-30	1.93e-18	5.04e-36
2.40703e+19	2.9713e+02	3.23e-30	-7.33e-19	-5.54e-36
2.45246e+19	2.9691e+02	3.21e-30	-5.13e-19	5.14e-37
2.49306e+19	2.9681e+02	3.19e-30	-2.58e-19	6.64e-37
2.52936e+19	2.9751e+02	3.14e-30	2.04e-18	6.70e-36
2.56187e+19	2.9722e+02	3.13e-30	-9.41e-19	-9.70e-36
2.59099e+19	2.9673e+02	3.13e-30	-1.78e-18	-3.06e-36
2.61707e+19	2.9732e+02	3.10e-30	2.41e-18	1.70e-35
2.64146e+19	2.9688e+02	3.09e-30	-1.84e-18	-1.76e-35
2.66554e+19	2.9664e+02	3.09e-30	-9.74e-19	3.62e-36
2.68955e+19	2.9659e+02	3.07e-30	-2.09e-19	3.19e-36
2.71348e+19	2.9726e+02	3.04e-30	2.77e-18	1.25e-35
2.73735e+19	2.9690e+02	3.03e-30	-1.48e-18	-1.78e-35
2.76115e+19	2.9655e+02	3.03e-30	-1.49e-18	-5.51e-38
2.78488e+19	2.9632e+02	3.02e-30	-9.85e-19	2.13e-36
2.80854e+19	2.9708e+02	2.99e-30	3.24e-18	1.79e-35
2.83214e+19	2.9666e+02	2.98e-30	-1.81e-18	-2.14e-35
2.84561e+19	2.9680e+02	2.97e-30	4.27e-18	1.80e-34
2.84561e+19	2.9680e+02	2.97e-30	4.27e-18	0.00e+00
7.76789e+15	3.2278e+02	3.92e-30
4.66073e+16	3.2226e+02	3.93e-30	-8.32e-18
2.01965e+17	3.2134e+02	3.96e-30	-3.73e-18	1.84e-35
8.23396e+17	3.1827e+02	4.05e-30	-3.09e-18	6.48e-37
1.96683e+18	3.0925e+02	4.37e-30	-6.98e-18	-3.01e-36
3.20124e+18	3.0227e+02	4.61e-30	-5.93e-18	8.94e-37
4.32455e+18	2.9838e+02	4.72e-30	-3.64e-18	2.14e-36
5.55550e+18	2.9537e+02	4.77e-30	-2.16e-18	1.06e-36
7.15572e+18	2.9375e+02	4.72e-30	-8.97e-19	6.99e-37
9.16470e+18	2.9205e+02	4.64e-30	-7.69e-19	5.79e-38
1.12257e+19	2.9108e+02	4.53e-30	-5.06e-19	1.37e-37
1.28626e+19	2.9094e+02	4.42e-30	-1.08e-19	2.92e-37
1.41420e+19	2.9084e+02	4.32e-30	-7.73e-20	2.57e-38
1.53867e+19	2.9116e+02	4.21e-30	2.47e-19	2.51e-37
1.66189e+19	2.9080e+02	4.12e-30	-3.08e-19	-4.73e-37
1.77211e+19	2.9163e+02	4.01e-30	8.00e-19	1.07e-36
1.86931e+19	2.9132e+02	3.94e-30	-3.33e-19	-1.24e-36
1.95527e+19	2.9192e+02	3.85e-30	7.45e-19	1.34e-36
2.03147e+19	2.9152e+02	3.81e-30	-5.59e-19	-1.82e-36
2.09915e+19	2.9129e+02	3.76e-30	-3.67e-19	3.01e-37
2.15936e+19	2.9116e+02	3.72e-30	-2.24e-19	2.53e-37
2.21298e+19	2.9218e+02	3.65e-30	2.01e-18	4.42e-36
2.26082e+19	2.9180e+02	3.62e-30	-8.44e-19	-6.32e-36
2.30357e+19	2.9148e+02	3.60e-30	-7.90e-19	1.35e-37
2.34177e+19	2.9133e+02	3.58e-30	-4.07e-19	1.06e-36
2.37593e+19	2.9196e+02	3.53e-30	1.95e-18	7.29e-36
2.40652e+19	2.9169e+02	3.52e-30	-9.27e-19	-9.94e-36
2.43393e+19	2.9144e+02	3.51e-30	-9.66e-19	-1.51e-37
2.45850e+19	2.9132e+02	3.49e-30	-5.26e-19	1.90e-36
2.48148e+19	2.9166e+02	3.47e-30	1.51e-18	8.95e-36
2.50420e+19	2.9122e+02	3.46e-30	-1.96e-18	-1.53e-35
2.52686e+19	2.9098e+02	3.45e-30	-1.03e-18	4.10e-36
2.54945e+19	2.9093e+02	3.44e-30	-2.39e-19	3.53e-36
2.57196e+19	2.9159e+02	3.40e-30	2.92e-18	1.41e-35
2.59442e+19	2.9122e+02	3.40e-30	-1.62e-18	-2.02e-35
2.61683e+19	2.9085e+02	3.39e-30	-1.69e-18	-3.05e-37
2.63917e+19	2.9060e+02	3.38e-30	-1.12e-18	2.55e-36
2.66144e+19	2.9105e+02	3.35e-30	2.02e-18	1.41e-35
2.67395e+19	2.9114e+02	3.34e-30	3.17e-18	4.10e-35
2.67395e+19	2.9114e+02	3.34e-30	3.17e-18	0.00e+00
7.26849e+15	3.1792e+02	4.44e-30
4.36109e+16	3.1754e+02	4.43e-30	-6.47e-18
1.88981e+17	3.1650e+02	4.47e-30	-4.47e-18	8.61e-36
7.70460e+17	3.1337e+02	4.56e-30	-3.36e-18	1.19e-36
1.84038e+18	3.0484e+02	4.90e-30	-7.05e-18	-3.05e-36
2.99543e+18	2.9778e+02	5.16e-30	-6.42e-18	5.80e-37
4.04653e+18	2.9395e+02	5.28e-30	-3.82e-18	2.59e-36
5.19833e+18	2.9095e+02	5.33e-30	-2.31e-18	1.16e-36
6.69568e+18	2.8936e+02	5.27e-30	-9.40e-19	8.07e-37
8.57897e+18	2.8765e+02	5.18e-30	-8.24e-19	5.58e-38
1.03656e+19	2.8648e+02	5.09e-30	-7.82e-19	2.83e-38
1.17093e+19	2.8623e+02	4.97e-30	-2.08e-19	4.83e-37
1.29062e+19	2.8617e+02	4.86e-30	-5.73e-20	1.25e-37
1.41384e+19	2.8648e+02	4.73e-30	2.46e-19	2.41e-37
1.53365e+19	2.8608e+02	4.63e-30	-3.51e-19	-5.25e-37
1.64056e+19	2.8667e+02	4.51e-30	5.92e-19	9.43e-37
1.73481e+19	2.8623e+02	4.44e-30	-5.01e-19	-1.24e-36
1.81812e+19	2.8686e+02	4.33e-30	8.16e-19	1.68e-36
1.89195e+19	2.8640e+02	4.28e-30	-6.70e-19	-2.14e-36
1.95752e+19	2.8609e+02	4.23e-30	-5.02e-19	2.72e-37
2.01585e+19	2.8593e+02	4.19e-30	-2.94e-19	3.79e-37
2.06778e+19	2.8679e+02	4.10e-30	1.77e-18	4.22e-36
2.11412e+19	2.8646e+02	4.07e-30	-7.61e-19	-5.79e-36
2.15553e+19	2.8616e+02	4.05e-30	-7.65e-19	-1.07e-38
2.19252e+19	2.8600e+02	4.02e-30	-4.56e-19	8.84e-37
2.22561e+19	2.8675e+02	3.97e-30	2.39e-18	9.11e-36
2.25524e+19	2.8639e+02	3.95e-30	-1.27e-18	-1.31e-35
2.28179e+19	2.8606e+02	3.94e-30	-1.35e-18	-2.85e-37
2.30558e+19	2.8591e+02	3.92e-30	-6.47e-19	3.11e-36
2.32757e+19	2.8651e+02	3.88e-30	2.79e-18	1.60e-35
2.34903e+19	2.8615e+02	3.88e-30	-1.68e-18	-2.09e-35
2.37044e+19	2.8574e+02	3.87e-30	-1.92e-18	-1.11e-36
2.39178e+19	2.8550e+02	3.86e-30	-1.12e-18	3.74e-36
2.41305e+19	2.8604e+02	3.82e-30	2.54e-18	1.72e-35
2.43428e+19	2.8573e+02	3.82e-30	-1.45e-18	-1.88e-35
2.45544e+19	2.8537e+02	3.81e-30	-1.70e-18	-1.19e-36
2.47655e+19	2.8514e+02	3.80e-30	-1.11e-18	2.82e-36
2.49759e+19	2.8588e+02	3.76e-30	3.52e-18	2.20e-35
2.51186e+19	2.8562e+02	3.75e-30	-3.42e-18	-9.23e-35
2.51186e+19	2.8562e+02	3.75e-30	-3.42e-18	0.00e+00
6.80454e+15	3.1309e+02	5.00e-30
4.08272e+16	3.1273e+02	4.99e-30	-6.72e-18
1.76918e+17	3.1171e+02	5.03e-30	-4.65e-18	9.48e-36
7.21281e+17	3.0862e+02	5.13e-30	-3.55e-18	1.27e-36
1.72291e+18	3.0029e+02	5.49e-30	-7.36e-18	-3.36e-36
2.80423e+18	2.9337e+02	5.78e-30	-6.72e-18	6.20e-37
3.78823e+18	2.8961e+02	5.90e-30	-4.01e-18	2.90e-36
4.86652e+18	2.8660e+02	5.96e-30	-2.47e-18	1.26e-36
6.26828e+18	2.8493e+02	5.89e-30	-1.05e-18	8.91e-37
7.82733e+18	2.8309e+02	5.83e-30	-1.20e-18	-9.56e-38
9.25093e+18	2.8214e+02	5.73e-30	-7.26e-19	3.61e-37
