H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.34896e+15	3.46722e+18	1.20906e+12	4.22165e+13	2.33881e+13	1.16698e+11	8.39391e+12	2.45553e+12	1.33885e+08	3.27191e+13	3.73287e+12	5.86916e+11	1.70448e+09	3.50830e+10	8.49019e+11	8.41715e+11	5.07665e+12
1.34896e+15	3.29337e+18	1.23232e+12	4.15205e+13	2.21042e+13	1.20351e+11	8.30297e+12	2.20960e+12	1.50410e+08	3.28480e+13	3.24852e+12	4.90215e+11	1.81402e+09	3.74796e+10	8.97130e+11	8.63284e+11	4.90122e+12
1.34896e+15	3.12831e+18	1.25450e+12	4.07771e+13	2.08572e+13	1.24045e+11	8.20346e+12	1.98531e+12	1.68944e+08	3.29455e+13	2.82331e+12	4.08908e+11	1.92524e+09	3.99376e+10	9.45418e+11	8.83075e+11	4.71814e+12
1.34896e+15	2.97157e+18	1.27557e+12	3.99905e+13	1.96493e+13	1.27781e+11	8.09578e+12	1.78111e+12	1.89721e+08	3.30111e+13	2.45050e+12	3.40627e+11	2.03756e+09	4.24462e+10	9.93559e+11	9.00895e+11	4.52850e+12
1.34896e+15	2.82274e+18	1.29549e+12	3.91648e+13	1.84826e+13	1.31558e+11	7.98037e+12	1.59555e+12	2.13000e+08	3.30442e+13	2.12407e+12	2.83358e+11	2.15039e+09	4.49940e+10	1.04122e+12	9.16560e+11	4.33340e+12
1.34896e+15	2.68138e+18	1.31424e+12	3.83043e+13	1.73583e+13	1.35377e+11	7.85767e+12	1.42721e+12	2.39065e+08	3.30444e+13	1.83863e+12	2.35388e+11	2.26310e+09	4.75685e+10	1.08805e+12	9.29899e+11	4.13402e+12
1.34896e+15	2.54714e+18	1.33180e+12	3.74131e+13	1.62778e+13	1.39237e+11	7.72808e+12	1.27477e+12	2.68230e+08	3.30114e+13	1.58936e+12	1.95258e+11	2.37503e+09	5.01561e+10	1.13368e+12	9.40760e+11	3.93155e+12
1.34896e+15	2.41963e+18	1.34817e+12	3.64959e+13	1.52417e+13	1.43142e+11	7.59219e+12	1.13693e+12	3.00846e+08	3.29447e+13	1.37197e+12	1.61733e+11	2.48557e+09	5.27428e+10	1.17773e+12	9.49017e+11	3.72721e+12
1.34896e+15	2.29851e+18	1.36335e+12	3.55567e+13	1.42506e+13	1.47091e+11	7.45042e+12	1.01254e+12	3.37293e+08	3.28443e+13	1.18264e+12	1.33763e+11	2.59410e+09	5.53140e+10	1.21985e+12	9.54560e+11	3.52225e+12
1.34896e+15	2.18347e+18	1.37733e+12	3.45996e+13	1.33046e+13	1.51086e+11	7.30325e+12	9.00447e+11	3.77992e+08	3.27098e+13	1.01796e+12	1.10461e+11	2.69997e+09	5.78550e+10	1.25966e+12	9.57320e+11	3.31785e+12
1.34896e+15	2.07418e+18	1.39014e+12	3.36286e+13	1.24038e+13	1.55129e+11	7.15118e+12	7.99619e+11	4.23401e+08	3.25411e+13	8.74936e+11	9.10750e+10	2.80262e+09	6.03511e+10	1.29681e+12	9.57247e+11	3.11519e+12
1.34896e+15	1.97037e+18	1.40179e+12	3.26476e+13	1.15478e+13	1.59222e+11	6.99471e+12	7.09071e+11	4.74025e+08	3.23383e+13	7.50884e+11	7.49714e+10	2.90153e+09	6.27886e+10	1.33100e+12	9.54324e+11	2.91543e+12
1.34896e+15	1.87176e+18	1.41231e+12	3.16602e+13	1.07361e+13	1.63368e+11	6.83433e+12	6.27888e+11	5.30414e+08	3.21014e+13	6.43444e+11	6.16146e+10	2.99619e+09	6.51540e+10	1.36191e+12	9.48576e+11	2.71960e+12
