# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
30903000000000.0 7.18639e+16 29751900000.0 926680000000.0 470655000000.0 186993000000.0 47110100000.0 3968610.0 728882000000.0 70737900000.0 10816000000.0 870223000.0 20519900000.0 19157200000.0 106920000000.0 -3.9 4.355 [-3.9]
30903000000000.0 6.82558e+16 30248600000.0 909185000000.0 443722000000.0 184591000000.0 42290500000.0 4457800.0 731020000000.0 61452900000.0 9015180000.0 926508000.0 21609000000.0 19590000000.0 102839000000.0 -3.88 4.352 [-3.88]
30903000000000.0 6.48302e+16 30717100000.0 890763000000.0 417671000000.0 182008000000.0 37906900000.0 5006110.0 732438000000.0 53314700000.0 7503800000.0 983816000.0 22691500000.0 19977700000.0 98615100000.0 -3.86 4.349 [-3.86]
30903000000000.0 6.1577e+16 31157500000.0 871514000000.0 392533000000.0 179253000000.0 33926400000.0 5620410.0 733125000000.0 46189900000.0 6236840000.0 1041890000.0 23759700000.0 20315900000.0 94273000000.0 -3.84 4.345 [-3.84]
30903000000000.0 5.84879e+16 31569100000.0 851537000000.0 368341000000.0 176338000000.0 30318500000.0 6308170.0 733071000000.0 39961500000.0 5176290000.0 1100430000.0 24805300000.0 20601000000.0 89840300000.0 -3.82 4.342 [-3.82]
30903000000000.0 5.55578e+16 31951700000.0 830961000000.0 345144000000.0 173278000000.0 27057800000.0 7076890.0 732274000000.0 34530000000.0 4290620000.0 1159050000.0 25819700000.0 20830000000.0 85349500000.0 -3.8 4.339 [-3.8]
30903000000000.0 5.27716e+16 32305300000.0 809821000000.0 322902000000.0 170075000000.0 24109100000.0 7937070.0 730710000000.0 29788900000.0 3550360000.0 1217550000.0 26794800000.0 20999600000.0 80817900000.0 -3.78 4.335 [-3.78]
30903000000000.0 5.01218e+16 32630100000.0 788208000000.0 301624000000.0 166738000000.0 21447100000.0 8899070.0 728367000000.0 25656400000.0 2932590000.0 1275610000.0 27722300000.0 21107300000.0 76272500000.0 -3.76 4.332 [-3.76]
30903000000000.0 4.76084e+16 32926300000.0 766282000000.0 281365000000.0 163291000000.0 19054000000.0 9971970.0 725264000000.0 22068400000.0 2419010000.0 1332750000.0 28593400000.0 21152600000.0 71752400000.0 -3.74 4.329 [-3.74]
30903000000000.0 4.52246e+16 33194700000.0 744138000000.0 262120000000.0 159747000000.0 16906300000.0 11167300.0 721401000000.0 18957200000.0 1992640000.0 1388630000.0 29400900000.0 21134800000.0 67284100000.0 -3.72 4.325 [-3.72]
30903000000000.0 4.29571e+16 33435600000.0 721787000000.0 243828000000.0 156103000000.0 14976800000.0 12500700.0 716750000000.0 16256400000.0 1638310000.0 1443110000.0 30137700000.0 21052800000.0 62881200000.0 -3.7 4.322 [-3.7]
30903000000000.0 4.08001e+16 33649800000.0 699307000000.0 226475000000.0 152371000000.0 13246400000.0 13987100.0 711306000000.0 13915500000.0 1344360000.0 1495890000.0 30797300000.0 20906800000.0 58567200000.0 -3.68 4.318 [-3.68]
30903000000000.0 3.87578e+16 33838600000.0 676895000000.0 210118000000.0 148583000000.0 11703600000.0 15636600.0 705130000000.0 11897900000.0 1101850000.0 1546450000.0 31374900000.0 20700800000.0 54381400000.0 -3.66 4.315 [-3.66]
30903000000000.0 3.68148e+16 34002300000.0 654500000000.0 194660000000.0 144729000000.0 10324200000.0 17471600.0 698171000000.0 10154000000.0 901257000.0 1594820000.0 31865500000.0 20434400000.0 50325400000.0 -3.64 4.312 [-3.64]
30903000000000.0 3.49693e+16 34142200000.0 632227000000.0 180101000000.0 140828000000.0 9094830000.0 19508400.0 690458000000.0 8651380000.0 735863000.0 1640700000.0 32266000000.0 20111400000.0 46421900000.0 -3.62 4.308 [-3.62]
30903000000000.0 3.32164e+16 34259100000.0 610137000000.0 166414000000.0 136890000000.0 8000900000.0 21767000.0 682001000000.0 7358680000.0 599730000.0 1683930000.0 32574100000.0 19735200000.0 42685100000.0 -3.6 4.305 [-3.6]
30903000000000.0 3.15515e+16 34354100000.0 588284000000.0 153569000000.0 132925000000.0 7029050000.0 24268600.0 672815000000.0 6248380000.0 487877000.0 1724390000.0 32788800000.0 19309700000.0 39126500000.0 -3.58 4.301 [-3.58]
30903000000000.0 2.99703e+16 34428600000.0 566721000000.0 141534000000.0 128944000000.0 6167060000.0 27036100.0 662921000000.0 5296370000.0 396145000.0 1762010000.0 32910500000.0 18839200000.0 35754800000.0 -3.56 4.298 [-3.56]
30903000000000.0 2.84658e+16 34483000000.0 545445000000.0 130257000000.0 124949000000.0 5402470000.0 30098400.0 652307000000.0 4480200000.0 320940000.0 1796840000.0 32939100000.0 18327300000.0 32571200000.0 -3.54 4.295 [-3.54]
30903000000000.0 2.70395e+16 34518700000.0 524579000000.0 119745000000.0 120964000000.0 4727540000.0 33474000.0 641055000000.0 3783950000.0 259594000.0 1828690000.0 32878800000.0 17781500000.0 29588500000.0 -3.52 4.291 [-3.52]
30903000000000.0 2.56849e+16 34536400000.0 504115000000.0 109944000000.0 116990000000.0 4131650000.0 37194900.0 629163000000.0 3190030000.0 209562000.0 1857690000.0 32731900000.0 17205800000.0 26802800000.0 -3.5 4.288 [-3.5]
30903000000000.0 2.43983e+16 34537100000.0 484082000000.0 100819000000.0 113036000000.0 3606330000.0 41291000.0 616662000000.0 2684300000.0 168837000.0 1883920000.0 32502300000.0 16605300000.0 24212600000.0 -3.48 4.284 [-3.48]
30903000000000.0 2.31764e+16 34521700000.0 464503000000.0 92336500000.0 109109000000.0 3143900000.0 45794300.0 603584000000.0 2254460000.0 135754000.0 1907490000.0 32194700000.0 15985200000.0 21814700000.0 -3.46 4.281 [-3.46]
30903000000000.0 2.20159e+16 34490900000.0 445399000000.0 84462900000.0 105217000000.0 2737430000.0 50738500.0 589965000000.0 1889810000.0 108932000.0 1928510000.0 31814400000.0 15350400000.0 19604000000.0 -3.44 4.277 [-3.44]
30903000000000.0 2.09137e+16 34445500000.0 426788000000.0 77165100000.0 101366000000.0 2380670000.0 56159300.0 575842000000.0 1581040000.0 87231700.0 1947140000.0 31367100000.0 14705700000.0 17574100000.0 -3.42 4.274 [-3.42]
30903000000000.0 1.9867e+16 34386300000.0 408680000000.0 70410400000.0 97562900000.0 2067980000.0 62094400.0 561256000000.0 1320110000.0 69710800.0 1963570000.0 30858700000.0 14055700000.0 15717200000.0 -3.4 4.27 [-3.4]
30903000000000.0 1.88729e+16 34313900000.0 391087000000.0 64167500000.0 93813500000.0 1794290000.0 68583100.0 546250000000.0 1100040000.0 55594000.0 1977960000.0 30295400000.0 13404500000.0 14024800000.0 -3.38 4.267 [-3.38]
30903000000000.0 1.79289e+16 34229000000.0 374016000000.0 58405500000.0 90122800000.0 1555070000.0 75666700.0 530868000000.0 914797000.0 44243900.0 1990500000.0 29683500000.0 12756100000.0 12487700000.0 -3.36 4.263 [-3.36]
30903000000000.0 1.70343e+16 34132600000.0 357509000000.0 53105200000.0 86504100000.0 1346640000.0 83376300.0 515198000000.0 759459000.0 35153000.0 2001320000.0 29031400000.0 12115500000.0 11098500000.0 -3.34 4.26 [-3.34]
30903000000000.0 1.61809e+16 34023600000.0 341451000000.0 48206900000.0 82935800000.0 1164230000.0 91792000.0 499160000000.0 628754000.0 27848100.0 2010840000.0 28338300000.0 11481100000.0 9840470000.0 -3.32 4.256 [-3.32]
30903000000000.0 1.53723e+16 33904000000.0 325958000000.0 43714100000.0 79447100000.0 1005740000.0 100925000.0 482928000000.0 519636000.0 22024600.0 2019000000.0 27616900000.0 10860400000.0 8710620000.0 -3.3 4.253 [-3.3]
30903000000000.0 1.46044e+16 33773600000.0 310990000000.0 39590300000.0 76033000000.0 867935000.0 110833000.0 466508000000.0 428551000.0 17382600.0 2026090000.0 26870500000.0 10254100000.0 7696890000.0 -3.28 4.249 [-3.28]
30903000000000.0 1.38768e+16 33633500000.0 296577000000.0 35818000000.0 72704100000.0 748473000.0 121549000.0 449993000000.0 352811000.0 13696800.0 2032190000.0 26106900000.0 9665660000.0 6791290000.0 -3.26 4.246 [-3.26]
30903000000000.0 1.31843e+16 33482900000.0 282643000000.0 32357400000.0 69446600000.0 644623000.0 133155000.0 433343000000.0 289729000.0 10765400.0 2037610000.0 25326100000.0 9093820000.0 5981410000.0 -3.24 4.242 [-3.24]
30903000000000.0 1.25266e+16 33322600000.0 269219000000.0 29194200000.0 66270800000.0 554646000.0 145683000.0 416651000000.0 237414000.0 8444220.0 2042440000.0 24535200000.0 8541370000.0 5260240000.0 -3.22 4.239 [-3.22]
30903000000000.0 1.19021e+16 33152700000.0 256295000000.0 26306700000.0 63178100000.0 476773000.0 159185000.0 399961000000.0 194123000.0 6609980.0 2046810000.0 23738400000.0 8009370000.0 4619430000.0 -3.2 4.235 [-3.2]
30903000000000.0 1.1309e+16 32973200000.0 243861000000.0 23674600000.0 60169200000.0 409448000.0 173710000.0 383317000000.0 158376000.0 5163630.0 2050840000.0 22939000000.0 7498600000.0 4051200000.0 -3.18 4.232 [-3.18]
30903000000000.0 1.07445e+16 32784100000.0 231881000000.0 21273800000.0 57238700000.0 351199000.0 189329000.0 366726000000.0 128878000.0 4023860.0 2054700000.0 22138700000.0 7008300000.0 3547510000.0 -3.16 4.228 [-3.16]
30903000000000.0 1.02097e+16 32586400000.0 220404000000.0 19096400000.0 54401000000.0 301055000.0 206045000.0 350311000000.0 104682000.0 3130910.0 2058360000.0 21344800000.0 6541280000.0 3103420000.0 -3.14 4.225 [-3.14]
30903000000000.0 9701860000000000.0 32379600000.0 209387000000.0 17119900000.0 51649100000.0 257840000.0 223925000.0 334069000000.0 84837800.0 2431340.0 2061960000.0 20557700000.0 6096360000.0 2711820000.0 -3.12 4.222 [-3.12]
30903000000000.0 9219590000000000.0 32163800000.0 198819000000.0 15328400000.0 48983100000.0 220631000.0 243011000.0 318040000000.0 68600900.0 1884440.0 2065550000.0 19779800000.0 5673500000.0 2367050000.0 -3.1 4.218 [-3.1]
30903000000000.0 8761620000000000.0 31939200000.0 188690000000.0 13706800000.0 46403100000.0 188626000.0 263340000.0 302260000000.0 55346300.0 1457790.0 2069200000.0 19013000000.0 5272460000.0 2063990000.0 -3.08 4.215 [-3.08]
30903000000000.0 8327800000000000.0 31706500000.0 179013000000.0 12244200000.0 43914600000.0 161174000.0 284915000.0 286801000000.0 44569500.0 1126190.0 2072860000.0 18261400000.0 4893830000.0 1798440000.0 -3.06 4.211 [-3.06]
