H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	1.20162e+16	8.26033e+11	1.97799e+12	3.80289e+10	1.59461e+07	0	1.54277e+11	1.53341e+11	3.22755e+10
1.34896e+14	1.14419e+16	8.14847e+11	1.85981e+12	3.32421e+10	1.23533e+07	0	1.52872e+11	1.42378e+11	2.88951e+10
1.34896e+14	1.08950e+16	8.03364e+11	1.74770e+12	2.90294e+10	9.54786e+06	0	1.51282e+11	1.31976e+11	2.58427e+10
1.34896e+14	1.03741e+16	7.91599e+11	1.64140e+12	2.53256e+10	7.36252e+06	0	1.49515e+11	1.22127e+11	2.30900e+10
1.34896e+14	9.87797e+15	7.79564e+11	1.54067e+12	2.20725e+10	5.66432e+06	0	1.47580e+11	1.12821e+11	2.06107e+10
1.34896e+14	9.40537e+15	7.67274e+11	1.44528e+12	1.92183e+10	4.34795e+06	0	1.45486e+11	1.04045e+11	1.83806e+10
1.34896e+14	8.95649e+15	7.54784e+11	1.35525e+12	1.67221e+10	3.33176e+06	0	1.43251e+11	9.58131e+10	1.63821e+10
1.34896e+14	8.52758e+15	7.42032e+11	1.26982e+12	1.45310e+10	2.54615e+06	0	1.40869e+11	8.80583e+10	1.45840e+10
1.34896e+14	8.11892e+15	7.29070e+11	1.18905e+12	1.26143e+10	1.94155e+06	0	1.38361e+11	8.07895e+10	1.29723e+10
1.34896e+14	7.72953e+15	7.15914e+11	1.11272e+12	1.09395e+10	1.47736e+06	0	1.35737e+11	7.39896e+10	1.15292e+10
1.34896e+14	7.35850e+15	7.02580e+11	1.04064e+12	9.47751e+09	1.12180e+06	0	1.33007e+11	6.76415e+10	1.02387e+10
1.34896e+14	7.00495e+15	6.89085e+11	9.72616e+11	8.20274e+09	8.50102e+05	0	1.30183e+11	6.17273e+10	9.08580e+09
1.34896e+14	6.66692e+15	6.75399e+11	9.08240e+11	7.08956e+09	6.42548e+05	0	1.27265e+11	5.62095e+10	8.05408e+09
1.34896e+14	6.34707e+15	6.61687e+11	8.47987e+11	6.12635e+09	4.85355e+05	0	1.24295e+11	5.11276e+10	7.13972e+09
1.34896e+14	6.04121e+15	6.47819e+11	7.91035e+11	5.28676e+09	0	0	1.21254e+11	4.64052e+10	6.32286e+09
1.34896e+14	5.74980e+15	6.33866e+11	7.37434e+11	4.55787e+09	0	0	1.18162e+11	4.20428e+10	5.59607e+09
1.34896e+14	5.47218e+15	6.19845e+11	6.87026e+11	3.92579e+09	0	0	1.15029e+11	3.80220e+10	4.95004e+09
1.34896e+14	5.20669e+15	6.05721e+11	6.39476e+11	3.37671e+09	0	0	1.11855e+11	3.43100e+10	4.37455e+09
1.34896e+14	4.95584e+15	5.91685e+11	5.95184e+11	2.90458e+09	0	0	1.08685e+11	3.09324e+10	3.86728e+09
1.34896e+14	4.71501e+15	5.77528e+11	5.53294e+11	2.49394e+09	0	0	1.05479e+11	2.78152e+10	3.41458e+09
1.34896e+14	4.48666e+15	5.63445e+11	5.14194e+11	2.14065e+09	0	0	1.02285e+11	2.49813e+10	3.01499e+09
1.34896e+14	4.26927e+15	5.49398e+11	4.77575e+11	1.83596e+09	0	0	9.91003e+10	2.23995e+10	2.66129e+09
1.34896e+14	4.06238e+15	5.35408e+11	4.43311e+11	1.57349e+09	0	0	9.59324e+10	2.00533e+10	2.34845e+09
1.34896e+14	3.86551e+15	5.21496e+11	4.11281e+11	1.34762e+09	0	0	9.27901e+10	1.79262e+10	2.07193e+09
