# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F14_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
140431814	VVDS-J140325.09+051130.1	210.854572	5.1917112	0.3075	1	22.3663	-99.9	-99.9	-99	-99	-99	-99	22.426567	0.027107	22.3663	0.0299
140431861	VVDS-J135855.61+051132.8	209.731732	5.192457	0.5593	2	22.2239	-99.9	-99.9	23.743286	0.061636	22.804295	0.02762	22.284786	0.036248	22.2239	0.0313
140431887	VVDS-J135628.71+051129.7	209.119664	5.1915903	0.5903	4	21.3578	-99.9	-99.9	-99	-99	-99	-99	21.791524	0.018036	21.3578	0.024
140431963	VVDS-J140318.88+051129.5	210.828673	5.1915544	0.6366	4	22.0002	-99.9	-99.9	-99	-99	-99	-99	22.264747	0.026826	22.0002	0.0271
140431978	VVDS-J135944.25+051135.2	209.934403	5.1931348	0.7546	22	23.5541	-99.9	-99.9	24.677126	0.144189	24.540064	0.147151	23.701961	0.142306	23.5541	0.0854
140432034	VVDS-J135734.75+051132.2	209.394823	5.1922986	0.5455	4	21.6924	-99.9	-99.9	-99	-99	23.26206	0.044371	22.22784	0.022635	21.6924	0.0258
140432112	VVDS-J135653.09+051130.3	209.221211	5.1917593	0.5326	2	21.3521	-99.9	-99.9	-99	-99	-99	-99	21.892257	0.022846	21.3521	0.0292
140432259	VVDS-J140242.35+051133.8	210.676472	5.1927306	9.9999	0	22.3992	-99.9	-99.9	-99	-99	-99	-99	99.99	99.99	22.3992	0.0342
140432286	VVDS-J140027.93+051130.3	210.11639	5.1917638	0.8757	2	21.553	-99.9	-99.9	23.386049	0.058712	22.732796	0.047918	22.324585	0.022003	21.553	0.0403
140432376	VVDS-J135615.35+051135.5	209.063982	5.1931997	0.5839	3	22.2774	-99.9	-99.9	-99	-99	-99	-99	22.383783	0.029293	22.2774	0.0495
140432408	VVDS-J135849.76+051138.7	209.707339	5.1940834	9.9999	0	22.4153	-99.9	-99.9	23.146053	0.062379	23.373657	0.05599	22.38303	0.060153	22.4153	0.0584
140432417	VVDS-J140036.55+051133.6	210.152301	5.1926871	0.6059	1	20.9063	-99.9	-99.9	22.54665	0.033912	21.933729	0.02604	21.22862	0.011605	20.9063	0.0251
140432422	VVDS-J140201.22+051136.2	210.505099	5.193409	0.6694	3	21.888	-99.9	-99.9	25.896032	0.365774	23.840425	0.072216	22.663456	0.025659	21.8883	0.0325
140432427	VVDS-J135944.47+051135.6	209.935298	5.1932365	0.4383	2	21.8394	-99.9	-99.9	23.231825	0.069321	22.265757	0.027237	21.789621	0.0319	21.8394	0.0238
140432463	VVDS-J135849.12+051137.9	209.704669	5.1938705	0.4050	1	22.1349	-99.9	-99.9	99.99	99.99	99.99	99.99	22.728189	0.063104	22.1349	0.0378
140432542	VVDS-J135541.68+051136.0	208.923673	5.1933608	2.8000	14	21.8469	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8469	0.0295
140432559	VVDS-J135555.94+051136.6	208.983121	5.1935003	0.4859	3	21.9877	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.9877	0.0397
140432571	VVDS-J140229.39+051138.5	210.622492	5.1940533	0.9559	1	22.345	-99.9	-99.9	99.99	99.99	25.017771	0.194723	23.105587	0.048872	22.3446	0.0375
140432638	VVDS-J135921.17+051139.8	209.838213	5.1944118	0.7812	2	22.4617	-99.9	-99.9	24.082701	0.150848	23.627144	0.081722	23.281265	0.089189	22.4617	0.0541
140432703	VVDS-J140220.28+051138.5	210.584516	5.1940481	0.7972	2	22.088	-99.9	-99.9	23.648111	0.074624	23.121908	0.049486	22.680219	0.030417	22.0878	0.0322
140432706	VVDS-J135800.23+051139.7	209.500983	5.1943707	0.2419	1	21.9464	-99.9	-99.9	22.920545	0.036143	22.427553	0.025199	22.101871	0.026238	21.9464	0.0274
140432816	VVDS-J135934.23+051133.8	209.892646	5.1927356	0.4450	2	21.0206	-99.9	-99.9	22.831573	0.054719	21.717113	0.022572	21.206977	0.026411	21.0206	0.0173
140432850	VVDS-J135930.71+051140.4	209.877989	5.1945701	0.6588	3	22.223	-99.9	-99.9	23.623636	0.066591	23.165935	0.04005	22.465894	0.039437	22.223	0.0278
140433055	VVDS-J135649.40+051143.7	209.205851	5.1954918	1.2077	13	22.334	-99.9	-99.9	-99	-99	-99	-99	21.977642	0.01996	22.334	0.0423
140433086	VVDS-J135718.32+051140.1	209.326345	5.1944838	0.9412	1	22.0414	-99.9	-99.9	-99	-99	-99	-99	24.522026	0.114869	22.0414	0.0673
140433123	VVDS-J135927.36+051141.9	209.864002	5.1949805	0.5320	1	21.8714	-99.9	-99.9	23.830572	0.083019	23.080299	0.042744	22.046367	0.035488	21.8714	0.0248
140433263	VVDS-J140237.00+051135.5	210.654201	5.1932066	9.9999	0	21.179	-99.9	-99.9	-99	-99	-99	-99	21.801235	0.03224	21.1791	0.0336
140433398	VVDS-J140226.06+051142.3	210.608588	5.1951016	0.1629	4	21.146	-99.9	-99.9	21.91819	0.025004	21.26969	0.0153	21.169599	0.009253	21.1461	0.0132
140433400	VVDS-J140329.78+051138.1	210.874107	5.1939416	0.7064	2	21.6078	-99.9	-99.9	-99	-99	-99	-99	21.774149	0.023022	21.6078	0.0255
140433431	VVDS-J135732.97+051147.7	209.387394	5.1966067	0.5880	4	22.3528	-99.9	-99.9	-99	-99	23.206369	0.048189	22.474506	0.030271	22.3528	0.0475
140433435	VVDS-J135658.17+051143.0	209.242412	5.1952928	0.4776	2	21.4203	-99.9	-99.9	-99	-99	-99	-99	21.613222	0.018887	21.4203	0.0441
140433507	VVDS-J140033.03+051148.0	210.13765	5.1966905	0.9967	19	21.1286	-99.9	-99.9	21.301178	0.014722	21.211266	0.01479	21.621587	0.012722	21.1286	0.0217
140433519	VVDS-J135723.56+051146.4	209.348177	5.1962446	0.4772	3	22.0193	-99.9	-99.9	-99	-99	-99	-99	22.309196	0.025208	22.0193	0.0318
140433622	VVDS-J140302.02+051148.3	210.758444	5.1967712	0.9386	9	22.1448	-99.9	-99.9	-99	-99	-99	-99	23.04202	0.046013	22.1448	0.0446
140433635	VVDS-J140205.36+051158.8	210.522344	5.1996741	0.2075	4	18.684	-99.9	-99.9	20.996714	0.017085	19.435394	0.006222	18.917806	0.003013	18.6843	0.0069
140433691	VVDS-J135958.21+051154.7	209.992554	5.1985299	0.6116	23	24.3	-99.9	-99.9	26.133644	0.441493	99.99	99.99	99.99	99.99	24.3	0.1861
140433692	VVDS-J140015.03+051148.3	210.06266	5.1967691	0.6155	4	21.3401	-99.9	-99.9	23.06493	0.04844	22.483707	0.022643	21.445253	0.016133	21.3401	0.023
140433773	VVDS-J135537.62+051147.0	208.906752	5.1964137	0.6657	3	21.9062	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.9062	0.0408
140433811	VVDS-J140316.97+051145.2	210.820747	5.1959148	0.5015	4	19.2511	-99.9	-99.9	-99	-99	-99	-99	19.686374	0.006869	19.2511	0.0059
140433917	VVDS-J140152.54+051145.3	210.468932	5.1959312	0.6953	4	20.445	-99.9	-99.9	22.786011	0.049842	21.828827	0.025287	21.011152	0.009516	20.4448	0.016
140433934	VVDS-J135933.62+051146.5	209.890114	5.1962748	0.6287	1	20.6864	-99.9	-99.9	22.324314	0.035317	21.564224	0.017914	20.986337	0.018226	20.6864	0.0128
140433997	VVDS-J135657.88+051142.2	209.241193	5.1950769	0.1238	23	19.8415	-99.9	-99.9	-99	-99	-99	-99	19.937217	0.007538	19.8415	0.0118
140434079	VVDS-J135612.73+051151.1	209.053063	5.1975482	1.0295	3	22.2782	-99.9	-99.9	-99	-99	-99	-99	22.768804	0.039223	22.2782	0.0536
140434125	VVDS-J140031.98+051155.3	210.133282	5.1987009	0.9109	4	22.2023	-99.9	-99.9	24.565674	0.148626	23.854298	0.097929	22.968784	0.033698	22.2023	0.0515
140434339	VVDS-J135831.87+051150.2	209.632827	5.1973022	0.5609	1	21.1046	-99.9	-99.9	22.536598	0.036123	22.145939	0.025102	21.422742	0.018243	21.1046	0.0207
140434368	VVDS-J135842.10+051157.0	209.675426	5.1991801	0.8461	3	22.108	-99.9	-99.9	23.242109	0.044658	22.883598	0.034403	22.555294	0.026501	22.108	0.0331
140434386	VVDS-J140149.72+051156.2	210.457193	5.1989705	0.3021	4	18.672	-99.9	-99.9	21.211359	0.020963	19.655487	0.007632	18.926183	0.003177	18.6721	0.0057
140434428	VVDS-J140245.40+051154.8	210.689195	5.198575	2.8654	12	20.6566	-99.9	-99.9	-99	-99	-99	-99	20.60075	0.00919	20.6566	0.0104
140434485	VVDS-J135545.12+051155.2	208.938027	5.1986782	0.3919	4	21.8189	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8189	0.0306
140434562	VVDS-J135617.01+051153.0	209.07088	5.1980651	0.6470	4	21.3278	-99.9	-99.9	-99	-99	-99	-99	21.506446	0.018469	21.3278	0.0291
140434623	VVDS-J140254.19+051156.2	210.725807	5.198963	0.1659	1	22.1444	-99.9	-99.9	-99	-99	-99	-99	22.460813	0.029861	22.1444	0.0407
140434629	VVDS-J140029.97+051157.4	210.124897	5.1992937	0.7547	4	21.2911	-99.9	-99.9	24.79797	0.113554	23.280403	0.05949	22.069576	0.019775	21.2911	0.0252
140434643	VVDS-J140022.69+051158.4	210.094583	5.1995704	0.1940	4	22.0964	-99.9	-99.9	23.10482	0.044272	22.318867	0.031606	21.998371	0.019509	22.0964	0.0446
140434662	VVDS-J135757.00+051144.1	209.48754	5.1956099	0.3115	1	20.2236	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.2236	0.0151
140434824	VVDS-J135851.51+051157.9	209.714654	5.1994214	0.5318	1	20.7641	-99.9	-99.9	22.986704	0.039687	21.806337	0.017641	21.175598	0.02121	20.7641	0.0154
140434935	VVDS-J140253.11+051155.1	210.721295	5.1986466	0.1760	2	21.3919	-99.9	-99.9	-99	-99	-99	-99	21.974245	0.021363	21.3919	0.0186
140435239	VVDS-J135610.69+051203.3	209.044552	5.2009401	0.5848	4	22.4535	-99.9	-99.9	-99	-99	-99	-99	22.515991	0.032786	22.4535	0.0561
140435252	VVDS-J135549.55+051203.9	208.956489	5.2010879	9.9999	20	22.7437	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.7437	0.0665
140435336	VVDS-J135557.75+051157.0	208.990649	5.1991847	0.6225	2	21.8502	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8502	0.0334
140435367	VVDS-J135657.48+051205.0	209.239527	5.2013893	0.3745	4	21.719	-99.9	-99.9	-99	-99	-99	-99	21.771808	0.018116	21.719	0.0298
140435380	VVDS-J140145.83+051204.5	210.440984	5.2012692	0.6929	4	21.237	-99.9	-99.9	23.114862	0.052526	22.416948	0.031022	21.640161	0.013448	21.2368	0.0224
140435427	VVDS-J140035.36+051207.2	210.147339	5.2020059	9.9999	20	22.7168	-99.9	-99.9	24.844965	0.141066	24.033209	0.116645	23.288332	0.041812	22.7168	0.0906
140435530	VVDS-J140035.86+051207.1	210.14942	5.2019765	0.5697	4	21.8526	-99.9	-99.9	23.478998	0.050582	22.83642	0.039018	22.090066	0.018212	21.8526	0.04
140435627	VVDS-J135549.35+051204.9	208.955637	5.2013782	3.6726	1	22.2905	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.2905	0.0534
140435638	VVDS-J135838.99+051210.3	209.662499	5.2028877	0.6291	2	22.3474	-99.9	-99.9	26.032528	0.329794	23.93269	0.107222	23.002607	0.041393	22.3474	0.0398
140435729	VVDS-J135739.20+051204.0	209.41334	5.2011343	0.1510	4	19.7545	-99.9	-99.9	-99	-99	20.029079	0.007125	19.884294	0.006571	19.7545	0.0094
140435773	VVDS-J135904.38+051209.7	209.768265	5.2026969	9.9999	0	22.1439	-99.9	-99.9	23.684772	0.09982	23.195452	0.058778	22.622968	0.078864	22.1439	0.0556
140435860	VVDS-J140148.12+051204.7	210.450533	5.2013229	0.4476	2	20.623	-99.9	-99.9	22.122099	0.031517	21.259489	0.016966	20.715393	0.00798	20.6229	0.0177
140435970	VVDS-J140255.15+051211.1	210.729821	5.2030928	1.0763	1	22.258	-99.9	-99.9	-99	-99	-99	-99	23.152679	0.052326	22.258	0.033
140436041	VVDS-J135828.75+051206.4	209.619822	5.201793	0.6750	1	20.9321	-99.9	-99.9	22.305933	0.028489	21.454338	0.015606	20.994205	0.013019	20.9321	0.0182
140436045	VVDS-J135722.01+051206.1	209.341736	5.2017056	0.4153	3	20.4332	-99.9	-99.9	-99	-99	-99	-99	20.769565	0.010275	20.4332	0.0178
140436114	VVDS-J135546.56+051211.5	208.944002	5.2032154	9.9999	0	22.3981	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.3981	0.0726
140436125	VVDS-J135826.32+051211.3	209.609706	5.2031489	0.6685	2	21.3058	-99.9	-99.9	24.048673	0.101672	22.753691	0.042889	21.914465	0.023193	21.3058	0.0228
140436209	VVDS-J135824.06+051214.6	209.600254	5.204066	0.7118	2	21.5743	-99.9	-99.9	23.681541	0.086126	22.99346	0.042286	22.279014	0.027454	21.5743	0.0304
140436307	VVDS-J135850.47+051216.9	209.710308	5.2047034	0.5442	2	22.1424	-99.9	-99.9	25.304609	0.171328	24.139099	0.097228	22.601518	0.045422	22.1424	0.0364
140436316	VVDS-J135701.02+051213.0	209.254285	5.2036375	0.6440	4	21.0872	-99.9	-99.9	-99	-99	-99	-99	22.067762	0.024423	21.0872	0.0288
140436384	VVDS-J135832.56+051213.0	209.635695	5.2036114	0.6652	3	21.1115	-99.9	-99.9	22.633665	0.034314	22.093109	0.022769	21.31715	0.015475	21.1115	0.019
140436426	VVDS-J140322.16+051215.1	210.84235	5.2042039	0.1412	4	22.156	-99.9	-99.9	-99	-99	-99	-99	22.256254	0.02602	22.156	0.0292
140436698	VVDS-J140021.16+051219.5	210.088177	5.2054435	0.1994	3	21.3769	-99.9	-99.9	21.218223	0.01421	21.065979	0.014057	21.116239	0.009909	21.3769	0.0277
140436705	VVDS-J135916.38+051213.4	209.818261	5.2037379	0.6495	4	20.479	-99.9	-99.9	22.01906	0.023813	21.408993	0.014649	20.699388	0.0149	20.479	0.0129
140436733	VVDS-J135638.66+051215.3	209.161103	5.2042649	0.7007	4	20.8737	-99.9	-99.9	-99	-99	-99	-99	21.621471	0.018082	20.8737	0.0203
140436765	VVDS-J135720.82+051213.5	209.33677	5.2037769	0.6252	4	21.3545	-99.9	-99.9	-99	-99	-99	-99	22.076179	0.028718	21.3545	0.0227
140436777	VVDS-J135545.90+051212.6	208.941291	5.2035235	0.7053	4	20.036	-99.9	-99.9	-99	-99	-99	-99	-99	-99	20.036	0.0139
140436854	VVDS-J135824.54+051221.1	209.602283	5.2058877	0.4959	3	22.2504	-99.9	-99.9	23.385239	0.07238	22.932713	0.037587	22.190073	0.027467	22.2504	0.0371
140437008	VVDS-J140241.67+051220.2	210.673658	5.2056159	0.3016	4	21.2921	-99.9	-99.9	-99	-99	-99	-99	21.323997	0.017321	21.2921	0.0172
140437026	VVDS-J135557.29+051213.7	208.988733	5.2038315	0.4921	4	20.4458	-99.9	-99.9	-99	-99	-99	-99	-99	-99	20.4458	0.0148
140437082	VVDS-J135920.58+051224.7	209.835779	5.2068841	0.8672	1	22.4358	-99.9	-99.9	23.105245	0.115806	23.201466	0.063181	23.019983	0.05873	22.4358	0.0555
140437254	VVDS-J135738.41+051223.6	209.410077	5.2065819	0.5883	2	21.506	-99.9	-99.9	-99	-99	22.391691	0.026506	21.78181	0.018268	21.506	0.0235
140437285	VVDS-J140204.70+051217.9	210.519586	5.2049947	0.1791	2	21.375	-99.9	-99.9	21.962038	0.029086	20.892609	0.013862	20.605796	0.007633	21.3746	0.0391
140437344	VVDS-J135741.23+051224.0	209.421831	5.2066881	9.9999	20	21.4365	-99.9	-99.9	-99	-99	23.022318	0.047163	22.008403	0.024871	21.4365	0.0285
140437424	VVDS-J140339.64+051218.1	210.915181	5.2050407	0.1266	4	20.3243	-99.9	-99.9	-99	-99	-99	-99	20.417127	0.011743	20.3243	0.0095
140437544	VVDS-J135625.78+051222.1	209.107424	5.2061408	0.6791	4	20.6364	-99.9	-99.9	-99	-99	-99	-99	21.340726	0.016759	20.6364	0.0183
140437580	VVDS-J135654.90+051227.8	209.228769	5.2077422	0.6256	2	21.9589	-99.9	-99.9	-99	-99	-99	-99	22.673437	0.040262	21.9589	0.0419
140437604	VVDS-J135613.99+051228.7	209.058319	5.2079767	0.2973	3	22.39	-99.9	-99.9	-99	-99	-99	-99	22.327617	0.027611	22.39	0.0462
140437645	VVDS-J140303.95+051227.9	210.766463	5.2077766	0.6052	1	22.3033	-99.9	-99.9	-99	-99	-99	-99	22.694997	0.036001	22.3033	0.0354
140437654	VVDS-J140243.67+051220.9	210.68196	5.2058154	0.1786	3	19.2544	-99.9	-99.9	-99	-99	-99	-99	19.65204	0.005844	19.2544	0.0054
140437655	VVDS-J140329.14+051236.0	210.871427	5.210025	0.0599	3	20.0791	-99.9	-99.9	-99	-99	-99	-99	19.917501	0.009094	20.0791	0.0102
140437673	VVDS-J135902.16+051229.1	209.75904	5.2080927	9.9999	0	21.7662	-99.9	-99.9	23.299248	0.059086	22.814213	0.032961	22.258541	0.047631	21.7662	0.0268
140437726	VVDS-J135842.66+051229.8	209.677759	5.208289	0.6861	3	21.9905	-99.9	-99.9	23.274744	0.0472	22.91958	0.034638	22.236084	0.026673	21.9905	0.031
140437760	VVDS-J135956.51+051235.6	209.985485	5.2099049	9.9999	20	25.7943	-99.9	-99.9	24.853662	0.198662	24.388233	0.186523	24.510137	0.110984	25.7943	0.5628
140437852	VVDS-J140142.82+051229.4	210.428455	5.2081912	0.1605	3	22.088	-99.9	-99.9	22.500151	0.049572	21.940609	0.024314	21.833252	0.015712	22.0882	0.0407
140437920	VVDS-J140242.91+051228.8	210.678801	5.2080016	0.6309	3	21.6797	-99.9	-99.9	-99	-99	-99	-99	22.609718	0.035954	21.6797	0.0248
140437945	VVDS-J135826.86+051229.3	209.611952	5.2081579	9.9999	0	21.0114	-99.9	-99.9	22.582832	0.034002	22.074497	0.024004	21.636232	0.02025	21.0114	0.0194
140437947	VVDS-J135902.83+051234.1	209.761793	5.2094933	0.4281	3	22.2542	-99.9	-99.9	23.398628	0.05617	22.629927	0.029366	22.220769	0.040171	22.2542	0.0369
140438185	VVDS-J140322.68+051234.0	210.844525	5.2094649	0.7044	4	22.2126	-99.9	-99.9	-99	-99	-99	-99	22.346527	0.027733	22.2126	0.0294
140438226	VVDS-J135954.89+051235.5	209.978742	5.2098662	0.4445	2	21.4837	-99.9	-99.9	24.707455	0.141309	23.371674	0.056782	22.420528	0.022747	21.4837	0.0185
140438234	VVDS-J140032.43+051234.6	210.135131	5.2096156	0.6635	4	21.8345	-99.9	-99.9	23.260328	0.049385	22.66202	0.045573	21.93115	0.022104	21.8345	0.0476
140438249	VVDS-J140001.93+051234.9	210.008058	5.2097106	0.1751	4	21.1075	-99.9	-99.9	21.965229	0.032505	21.25959	0.015168	21.175697	0.011742	21.1075	0.018
140438260	VVDS-J135852.06+051235.7	209.716934	5.2099221	0.7024	4	22.2545	-99.9	-99.9	22.979034	0.039649	22.813633	0.032583	22.359365	0.041839	22.2545	0.0384
140438397	VVDS-J135600.41+051235.6	209.00174	5.209911	0.4818	2	21.7861	-99.9	-99.9	-99	-99	-99	-99	22.431039	0.042184	21.7861	0.0371
140438629	VVDS-J135840.96+051239.0	209.670667	5.2108416	0.7622	3	21.5842	-99.9	-99.9	25.74295	0.363574	23.787889	0.060176	22.517181	0.036433	21.5842	0.0234
140438678	VVDS-J135927.82+051238.8	209.865937	5.2108055	0.9660	2	21.7914	-99.9	-99.9	23.020527	0.059891	22.727667	0.034005	22.382595	0.049567	21.7914	0.0283
140438704	VVDS-J140142.07+051237.8	210.425294	5.2105164	0.6934	4	21.307	-99.9	-99.9	22.512092	0.043787	21.957649	0.029259	21.446195	0.013021	21.3068	0.0255
140438708	VVDS-J140026.72+051243.0	210.111334	5.2119529	0.8181	4	22.3124	-99.9	-99.9	24.878143	0.162682	99.99	99.99	99.99	99.99	22.3124	0.0451
140438720	VVDS-J140246.30+051237.4	210.692949	5.2103905	0.5356	2	21.7738	-99.9	-99.9	-99	-99	-99	-99	22.362835	0.027969	21.7738	0.0332
140438846	VVDS-J135827.67+051242.2	209.615302	5.2117226	0.5986	4	21.4326	-99.9	-99.9	24.69499	0.108556	22.964725	0.037149	21.845695	0.024381	21.4326	0.0202
140438891	VVDS-J135655.68+051242.3	209.232008	5.211753	0.4798	4	21.9146	-99.9	-99.9	-99	-99	-99	-99	21.91111	0.020184	21.9146	0.0355
140438895	VVDS-J140224.05+051239.8	210.600249	5.2110832	0.2413	2	22.385	-99.9	-99.9	23.418478	0.071877	22.557264	0.035786	22.398201	0.021612	22.3851	0.0344
140438962	VVDS-J135555.27+051238.4	208.980332	5.2106774	0.4260	2	21.2274	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.2274	0.0265
140438978	VVDS-J135943.67+051238.8	209.931991	5.2107865	0.8614	3	21.1058	-99.9	-99.9	22.3167	0.040505	21.948975	0.019734	21.60046	0.026145	21.1058	0.0142
140439058	VVDS-J140328.45+051241.2	210.868563	5.2114498	0.4951	1	21.6781	-99.9	-99.9	-99	-99	-99	-99	21.951793	0.02544	21.6781	0.0212
140439163	VVDS-J140257.81+051245.5	210.740899	5.2126652	0.5399	2	22.4548	-99.9	-99.9	-99	-99	-99	-99	22.801799	0.035361	22.4548	0.0317
140439164	VVDS-J140227.20+051240.9	210.613367	5.2113643	0.3781	4	21.336	-99.9	-99.9	22.722193	0.039311	21.716955	0.020116	21.436775	0.010967	21.3364	0.0153
140439177	VVDS-J135614.67+051244.7	209.061134	5.2124193	0.6566	2	21.7099	-99.9	-99.9	-99	-99	-99	-99	99.99	99.99	21.7099	0.0288
140439190	VVDS-J140017.78+051239.1	210.074118	5.2108648	0.2791	4	20.1799	-99.9	-99.9	21.709093	0.021035	20.727581	0.012593	20.359796	0.006646	20.1799	0.0139
140439304	VVDS-J140156.87+051239.0	210.486962	5.2108389	0.7082	2	21.355	-99.9	-99.9	24.619003	0.163045	23.618088	0.095116	22.623523	0.036615	21.3553	0.0366
140439459	VVDS-J140216.27+051244.4	210.567792	5.212345	0.6597	3	21.230	-99.9	-99.9	23.461893	0.071978	22.582262	0.037481	21.752973	0.013446	21.2303	0.0163
140439474	VVDS-J140222.23+051252.6	210.592655	5.2146151	0.3014	21	25.366	-99.9	-99.9	25.212269	0.187026	24.566082	0.128129	24.283037	0.091237	25.3658	0.308
140439528	VVDS-J135956.08+051244.0	209.98368	5.2122484	0.6681	3	22.364	-99.9	-99.9	23.437408	0.074937	22.9	0.074534	22.525018	0.032623	22.364	0.0496
140439550	VVDS-J135625.13+051242.9	209.104727	5.2119187	0.6475	4	20.4877	-99.9	-99.9	-99	-99	-99	-99	20.759082	0.01353	20.4877	0.0157
140439557	VVDS-J140143.91+051249.5	210.432975	5.2137683	0.8505	4	22.150	-99.9	-99.9	23.567951	0.082323	22.83688	0.050727	22.542251	0.023715	22.1504	0.0388
140439572	VVDS-J140334.71+051242.9	210.894656	5.2119342	0.3148	4	20.2541	-99.9	-99.9	-99	-99	-99	-99	20.461868	0.011269	20.2541	0.009
140439615	VVDS-J135733.88+051250.2	209.391202	5.2139498	0.8536	4	22.4126	-99.9	-99.9	-99	-99	22.973795	0.039706	22.846443	0.044458	22.4126	0.0451
140439627	VVDS-J140031.45+051249.1	210.131058	5.2136519	0.9018	4	21.666	-99.9	-99.9	23.118656	0.045124	22.499742	0.035637	22.159957	0.021654	21.666	0.0356
140439653	VVDS-J140019.55+051242.1	210.081464	5.2117054	0.5090	4	19.6251	-99.9	-99.9	23.003288	0.05472	21.554403	0.022255	20.261327	0.00657	19.6251	0.0116
140439657	VVDS-J135540.70+051248.9	208.919601	5.2136018	0.9026	1	21.8983	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8983	0.0328
140439680	VVDS-J135635.74+051243.2	209.148935	5.212001	0.4064	2	19.7515	-99.9	-99.9	-99	-99	-99	-99	19.959138	0.006978	19.7515	0.0098
140439807	VVDS-J135639.79+051251.3	209.165829	5.2142775	0.7227	3	22.2992	-99.9	-99.9	-99	-99	-99	-99	22.545736	0.033969	22.2992	0.0498
140439811	VVDS-J135924.02+051249.7	209.850102	5.2138221	0.6638	2	21.6195	-99.9	-99.9	23.163357	0.061387	22.615801	0.038927	21.965522	0.03552	21.6195	0.0288
140439889	VVDS-J140221.96+051252.7	210.591504	5.2146561	0.4689	3	22.344	-99.9	-99.9	23.898424	0.074276	23.212406	0.048954	22.951677	0.029968	22.3441	0.0288
140439907	VVDS-J135917.30+051245.9	209.82209	5.2127569	0.5274	1	20.5137	-99.9	-99.9	22.624134	0.033364	21.356024	0.020338	21.124557	0.034471	20.5137	0.0186
140439963	VVDS-J140321.05+051252.4	210.837733	5.2145796	0.5292	1	22.0832	-99.9	-99.9	-99	-99	-99	-99	22.32286	0.031346	22.0832	0.0284
140439973	VVDS-J135658.99+051251.4	209.245807	5.2142809	9.9999	0	22.0673	-99.9	-99.9	-99	-99	-99	-99	22.153303	0.035184	22.0673	0.0909
140439999	VVDS-J135540.05+051251.3	208.916881	5.2142715	1.4983	1	22.1247	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.1247	0.0488
140440091	VVDS-J135651.13+051253.1	209.213049	5.214776	0.6565	4	22.0869	-99.9	-99.9	-99	-99	-99	-99	22.201746	0.036992	22.0869	0.0406
140440172	VVDS-J135633.12+051248.7	209.138003	5.2135404	0.5463	3	21.3224	-99.9	-99.9	-99	-99	-99	-99	21.661922	0.021736	21.3224	0.024
140440177	VVDS-J140316.27+051251.9	210.817813	5.214431	0.1674	4	21.3271	-99.9	-99.9	-99	-99	-99	-99	21.250537	0.015946	21.3271	0.0167
140440236	VVDS-J140151.06+051256.2	210.462772	5.2156284	0.4472	2	22.164	-99.9	-99.9	24.301739	0.153914	23.212872	0.055447	22.358583	0.021775	22.164	0.0384
140440297	VVDS-J135650.50+051251.4	209.210445	5.2143007	0.8788	4	21.5371	-99.9	-99.9	-99	-99	-99	-99	21.783908	0.032514	21.5371	0.0334
140440325	VVDS-J135637.37+051255.5	209.155729	5.2154307	0.7847	4	22.3362	-99.9	-99.9	-99	-99	-99	-99	22.508541	0.047123	22.3362	0.05
140440397	VVDS-J135630.85+051257.7	209.128581	5.2160359	9.9999	0	22.4405	-99.9	-99.9	-99	-99	-99	-99	23.813373	0.146906	22.4405	0.0841
140440405	VVDS-J135935.66+051256.2	209.898623	5.2156308	0.7174	1	21.3678	-99.9	-99.9	23.953497	0.158348	22.826796	0.040987	22.090993	0.03486	21.3678	0.0221
140440421	VVDS-J135559.93+051253.4	208.999735	5.2148496	0.4295	2	21.8495	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8495	0.0447
140440439	VVDS-J140332.80+051256.1	210.886686	5.2155988	0.6905	3	21.9112	-99.9	-99.9	-99	-99	-99	-99	99.99	99.99	21.9112	0.026
