# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F10_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
100071728	VVDS-J100749.75+011222.6	151.957295	1.2062969	0.6435	2	21.5208	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.5208	0.0343
100071742	VVDS-J100454.00+011224.4	151.225014	1.2067838	0.9195	2	22.1136	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1136	0.0365
100071748	VVDS-J100427.71+011220.6	151.115459	1.2057255	0.2559	4	20.6228	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6228	0.011
100071757	VVDS-J100429.64+011225.1	151.12352	1.2069752	0.0628	4	22.1585	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1585	0.0285
100071804	VVDS-J100746.86+011224.8	151.945274	1.206893	0.3009	4	22.306	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.306	0.0489
100071811	VVDS-J100531.07+011226.8	151.379473	1.2074607	0.7790	4	22.4853	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4853	0.0346
100071892	VVDS-J100435.89+011216.7	151.14955	1.2046405	0.1269	4	18.0621	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	18.0621	0.0029
100071917	VVDS-J100331.41+011230.6	150.880899	1.2085134	1.0851	29	23.0833	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	23.0833	0.0924
100072039	VVDS-J100252.43+011232.2	150.718474	1.2089695	1.2671	22	23.411	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	23.411	0.1342
100072042	VVDS-J100747.12+011223.6	151.946336	1.2065631	9.9999	20	20.8388	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.8388	0.0186
100072051	VVDS-J100503.57+011229.2	151.264886	1.2081353	0.3370	4	21.9585	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9585	0.0274
100072154	VVDS-J100357.29+011229.4	150.988709	1.2081944	0.4972	1	21.3042	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3042	0.0171
100072333	VVDS-J100644.62+011231.1	151.685946	1.208643	9.9999	0	21.5796	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.5796	0.0307
100072341	VVDS-J100636.92+011230.2	151.653835	1.2084053	0.0990	9	21.7452	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.7452	0.0492
100072457	VVDS-J100544.54+011230.2	151.435589	1.2084001	0.6831	3	20.7688	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.7688	0.0125
100072552	VVDS-J100647.05+011234.5	151.696042	1.2096063	0.5830	3	22.2546	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.2546	0.0479
100072565	VVDS-J100645.65+011233.4	151.69024	1.2092942	9.9999	0	22.1577	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.1577	0.0417
100072573	VVDS-J100407.26+011236.7	151.030276	1.2102182	0.6920	3	22.3488	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3488	0.031
100072581	VVDS-J100451.30+011235.0	151.213784	1.2097357	0.6205	3	22.4077	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4077	0.0372
100072683	VVDS-J100638.07+011231.5	151.658659	1.2087751	0.8977	2	21.8035	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.8035	0.0616
100072706	VVDS-J100734.44+011233.4	151.893533	1.209298	0.5232	3	21.5726	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.5726	0.0302
100072743	VVDS-J100323.99+011239.4	150.849995	1.2109682	0.8171	3	22.1526	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1526	0.0602
100072780	VVDS-J100731.40+011233.6	151.880841	1.2093534	0.5248	2	22.3529	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.3529	0.0867
100072783	VVDS-J100456.53+011239.8	151.235578	1.2110615	0.8810	3	22.0789	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0789	0.0261
100072791	VVDS-J100748.11+011235.7	151.950461	1.209917	0.8200	2	22.0691	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.0691	0.0546
100073109	VVDS-J100744.91+011242.0	151.937127	1.211689	0.8884	9	22.3803	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.3803	0.0725
100073142	VVDS-J100339.48+011242.2	150.914535	1.2117421	0.8277	2	21.8135	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8135	0.0441
100073150	VVDS-J100300.32+011243.4	150.751359	1.2120659	9.9999	0	22.0943	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0943	0.0485
100073219	VVDS-J100531.85+011237.7	151.382719	1.210487	0.5493	3	20.6941	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6941	0.0136
100073233	VVDS-J100459.58+011237.0	151.248254	1.2102778	0.2005	4	20.4747	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.4747	0.0106
100073382	VVDS-J100700.05+011245.6	151.750248	1.2126682	0.5915	2	22.1746	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1746	0.0346
100073528	VVDS-J100547.98+011245.0	151.449929	1.212526	0.4572	2	22.4955	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.4955	0.0355
100073648	VVDS-J100530.59+011248.1	151.377492	1.2133668	0.8168	3	22.4783	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4783	0.0385
100073788	VVDS-J100551.07+011249.5	151.462818	1.2137747	0.7887	3	22.1339	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1339	0.0215
100073856	VVDS-J100513.50+011246.8	151.306258	1.2130021	0.6510	2	21.6385	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6385	0.0259
100073956	VVDS-J100400.44+011246.2	151.001842	1.212837	0.2758	4	20.2073	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.2073	0.0092
100074108	VVDS-J100450.81+011252.5	151.211712	1.2145938	0.6615	2	21.6299	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6299	0.0223
100074235	VVDS-J100745.43+011238.3	151.939316	1.2106542	0.4643	1	19.7675	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	19.7675	0.0126
100074257	VVDS-J100434.95+011255.7	151.145662	1.2154778	0.4679	4	21.8186	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8186	0.0214
100074269	VVDS-J100330.45+011252.0	150.87689	1.2144615	0.4300	4	20.901	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.901	0.0187
100074319	VVDS-J100656.12+011254.2	151.733836	1.2150619	0.5171	4	21.7285	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7285	0.0291
100074333	VVDS-J100543.86+011252.8	151.432763	1.2146834	9.9999	0	21.9092	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9092	0.034
100074380	VVDS-J100352.50+011258.4	150.968791	1.2162287	9.9999	0	21.9799	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9799	0.0318
100074535	VVDS-J100750.84+011252.5	151.961871	1.2145899	0.5741	1	21.545	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.545	0.0231
100074554	VVDS-J100736.25+011253.4	151.901045	1.2148364	0.1771	3	20.8165	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.8165	0.0137
100074745	VVDS-J100453.31+011302.2	151.222149	1.2172853	0.7743	1	22.4805	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4805	0.033
100074771	VVDS-J100251.98+011259.4	150.716613	1.2165197	0.5432	3	21.6004	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6004	0.029
100074807	VVDS-J100729.61+011253.3	151.873413	1.214812	0.5472	2	21.0379	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0379	0.0192
100074820	VVDS-J100536.94+011302.5	151.403933	1.2173737	0.9349	3	22.3752	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3752	0.0322
100074868	VVDS-J100730.22+011302.2	151.87595	1.2173044	0.5196	1	22.178	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.178	0.0277
100074975	VVDS-J100524.87+011302.2	151.353632	1.2173038	0.9908	2	22.2108	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2108	0.0447
100074990	VVDS-J100614.41+011300.7	151.560053	1.2168881	0.8484	1	22.1931	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1931	0.0243
100074991	VVDS-J100310.31+011302.8	150.792978	1.2174478	1.4549	1	21.0412	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0412	0.019
100074993	VVDS-J100309.77+011258.6	150.790711	1.2162849	0.5692	1	20.3497	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.3497	0.0139
100074996	VVDS-J100442.84+011303.4	151.178525	1.2176318	0.1993	3	21.4198	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4198	0.0177
100075135	VVDS-J100533.26+011306.4	151.388593	1.2184634	0.4199	4	22.4002	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4002	0.0326
100075326	VVDS-J100743.70+011305.2	151.93209	1.2181173	0.7375	3	20.993	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.993	0.0135
100075377	VVDS-J100325.12+011309.5	150.854673	1.2193176	0.8159	4	22.2326	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2326	0.0417
100075493	VVDS-J100254.10+011310.7	150.725421	1.2196466	0.8595	2	22.2128	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2128	0.0492
100075500	VVDS-J100251.15+011301.5	150.713127	1.2170842	0.0912	4	19.3517	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.3517	0.0078
100075551	VVDS-J100559.06+011309.6	151.496088	1.2193516	0.1692	2	22.1395	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1395	0.0217
100075645	VVDS-J100541.82+011308.8	151.424269	1.2191345	0.3249	2	20.0886	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.0886	0.0079
100075741	VVDS-J100752.30+011301.2	151.967957	1.2170161	0.1452	4	19.8807	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.8807	0.0075
100075866	VVDS-J100750.26+011313.1	151.959438	1.2203156	0.8604	3	21.8309	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8309	0.0241
100075869	VVDS-J100410.88+011312.9	151.045336	1.2202536	0.3356	3	21.3173	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3173	0.0168
100076012	VVDS-J100415.29+011315.2	151.063714	1.2208962	0.6663	3	21.8165	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8165	0.0237
100076030	VVDS-J100553.00+011313.6	151.470867	1.220457	0.7453	3	21.6119	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6119	0.016
100076194	VVDS-J100449.67+011316.0	151.206988	1.2211159	0.6644	2	21.4025	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4025	0.0189
100076407	VVDS-J100515.77+011310.7	151.315712	1.2196653	0.6483	1	20.665	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.665	0.0113
100076433	VVDS-J100738.13+011317.5	151.908902	1.2215294	0.7391	2	22.1279	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.1279	0.0652
100076464	VVDS-J100348.46+011321.7	150.951939	1.2227105	0.3917	4	21.8484	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8484	0.0331
100076560	VVDS-J100311.61+011313.2	150.798389	1.220356	0.6096	2	18.8537	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	18.8537	0.0062
100076897	VVDS-J100609.43+011326.5	151.539326	1.2240428	0.3438	21	22.6146	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.6146	0.0307
100076974	VVDS-J100508.62+011327.1	151.285948	1.2242048	0.1559	1	22.4977	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4977	0.0676
100076984	VVDS-J100616.02+011318.9	151.566772	1.2219364	0.9833	9	22.3612	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.3612	0.0519
100077034	VVDS-J100739.72+011327.4	151.915541	1.2242969	1.3703	1	21.7978	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7978	0.0263
100077055	VVDS-J100609.90+011325.0	151.541262	1.2236193	0.6760	9	20.4771	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.4771	0.0082
100077204	VVDS-J100733.29+011322.5	151.888747	1.2229426	1.3187	9	21.8316	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8316	0.027
100077381	VVDS-J100407.89+011333.9	151.032898	1.2260927	0.5927	2	22.3511	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3511	0.0308
100077393	VVDS-J100315.48+011332.1	150.814503	1.2255903	0.7880	2	22.312	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.312	0.0548
100077398	VVDS-J100440.21+011332.1	151.167567	1.2255943	0.3045	3	22.1217	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1217	0.0321
100077418	VVDS-J100734.00+011329.8	151.891707	1.2249445	0.4978	3	21.0886	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0886	0.0153
100077425	VVDS-J100334.50+011335.0	150.893765	1.2264148	0.5274	1	22.09	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.09	0.0342
100077463	VVDS-J100605.13+011331.8	151.521403	1.2255055	0.8703	21	22.3082	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3082	0.0406
100077487	VVDS-J100328.79+011338.2	150.869985	1.2272801	9.9999	20	24.3925	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	24.3925	0.2207
100077572	VVDS-J100604.44+011334.6	151.518527	1.2262914	0.4414	3	22.3044	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3044	0.0261
100077642	VVDS-J100558.43+011331.3	151.493481	1.2253766	0.4670	2	21.5442	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5442	0.0184
100077739	VVDS-J100602.42+011334.2	151.510108	1.2261734	0.6176	3	21.3454	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3454	0.0144
100077781	VVDS-J100736.82+011331.7	151.903442	1.2254884	0.7175	1	21.9004	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9004	0.0534
100077883	VVDS-J100329.08+011337.3	150.871173	1.2270488	0.7699	9	22.3255	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3255	0.0486
100077907	VVDS-J100359.73+011317.1	150.998877	1.2214209	0.3318	4	19.6665	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.6665	0.007
100078333	VVDS-J100257.86+011346.9	150.741113	1.2296997	1.5686	1	21.5652	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.5652	0.0306
100078714	VVDS-J100602.91+011352.3	151.51213	1.2312034	0.8242	21	25.2611	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	25.2611	0.254
100078816	VVDS-J100436.40+011347.9	151.151708	1.2299796	0.8386	3	21.9564	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9564	0.0268
100078853	VVDS-J100731.96+011348.5	151.883174	1.230158	0.6695	3	22.4238	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.4238	0.0413
100078897	VVDS-J100506.76+011349.0	151.278175	1.2302997	0.5506	2	22.3435	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3435	0.0309
100078898	VVDS-J100402.05+011351.7	151.00855	1.2310398	0.5106	1	22.0934	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0934	0.0268
100078948	VVDS-J100326.40+011352.9	150.860009	1.2313764	0.7858	2	22.4372	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4372	0.0589
100079090	VVDS-J100449.07+011353.1	151.204473	1.2314341	9.9999	0	22.0412	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0412	0.054
100079093	VVDS-J100608.08+011353.8	151.533671	1.2316239	0.7570	2	22.2574	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2574	0.0212
100079189	VVDS-J100430.34+011353.7	151.126424	1.2315957	1.0779	2	22.4901	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.4901	0.049
100079283	VVDS-J100532.44+011355.2	151.385173	1.2320232	0.3357	2	22.4503	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4503	0.0361
100079378	VVDS-J100308.56+011356.1	150.785695	1.2322506	1.2681	2	21.4866	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4866	0.0237
100079406	VVDS-J100545.07+011357.3	151.437822	1.2325991	1.0972	2	22.432	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.432	0.0292
100079442	VVDS-J100735.59+011352.3	151.898323	1.2311983	0.7370	2	21.3651	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3651	0.022
100079628	VVDS-J100743.19+011351.2	151.929994	1.2309127	0.4960	3	20.3264	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.3264	0.0092
100079651	VVDS-J100405.36+011358.9	151.022367	1.2330528	0.8972	1	22.4111	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.4111	0.0396
100079730	VVDS-J100356.45+011359.1	150.985213	1.2330846	9.9999	0	21.3996	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3996	0.023
100079821	VVDS-J100341.91+011401.0	150.924656	1.2336201	0.9161	2	22.0497	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0497	0.0404
100079971	VVDS-J100617.35+011401.8	151.572309	1.2338418	0.6837	2	21.8674	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8674	0.0312
100079990	VVDS-J100309.24+011403.9	150.788531	1.2344376	1.0040	9	20.9104	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.9104	0.0163
100080068	VVDS-J100303.19+011403.7	150.763333	1.2343865	0.5704	1	20.8136	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.8136	0.0158
100080140	VVDS-J100728.53+011349.9	151.868914	1.2305289	0.5506	1	20.6369	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6369	0.0142
100080278	VVDS-J100414.80+011401.5	151.061672	1.2337672	0.4224	2	21.2606	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.2606	0.0232
100080288	VVDS-J100347.94+011402.2	150.94978	1.233966	0.2203	4	20.6845	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6845	0.0201
100080382	VVDS-J100704.86+011407.5	151.770252	1.235423	0.4981	3	22.0915	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0915	0.0368
100080480	VVDS-J100300.76+011407.7	150.753174	1.2354921	1.7393	1	21.1419	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.1419	0.0196
100080690	VVDS-J100601.20+011413.3	151.505041	1.2370433	1.4143	21	23.7105	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	23.7105	0.0645
100080808	VVDS-J100358.51+011413.5	150.9938	1.2370972	0.9667	9	22.336	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.336	0.0415
100080853	VVDS-J100413.11+011410.3	151.054646	1.2361963	0.9680	2	21.6377	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6377	0.0294
100080894	VVDS-J100350.68+011410.5	150.961204	1.2362574	0.5129	2	20.1836	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.1836	0.0131
100080929	VVDS-J100443.96+011414.2	151.183197	1.2373042	0.6424	2	22.0279	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0279	0.0318
100080988	VVDS-J100653.20+011410.0	151.721681	1.2361312	0.4413	4	20.6682	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6682	0.0121
100081020	VVDS-J100639.46+011415.7	151.664427	1.2377005	9.9999	0	22.2076	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2076	0.0375
100081107	VVDS-J100314.71+011416.2	150.811293	1.2378352	9.9999	0	22.1655	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1655	0.0685
100081124	VVDS-J100502.88+011347.5	151.262007	1.2298751	0.3718	1	19.6866	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.6866	0.0083
100081306	VVDS-J100706.62+011415.4	151.77759	1.2376307	0.6635	4	22.1877	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1877	0.044
100081392	VVDS-J100304.27+011413.4	150.767806	1.2370632	0.1567	4	20.1155	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.1155	0.0127
100081402	VVDS-J100336.00+011420.4	150.900028	1.239022	0.6645	3	21.8254	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8254	0.039
100081461	VVDS-J100345.97+011421.4	150.941544	1.2392826	0.5888	1	21.4421	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4421	0.0221
100081614	VVDS-J100709.20+011420.1	151.78835	1.2389209	0.5780	4	21.3655	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3655	0.0263
100082077	VVDS-J100355.73+011427.9	150.98221	1.2411071	9.9999	0	22.0538	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0538	0.0293
100082213	VVDS-J100459.17+011430.1	151.246568	1.2417191	0.8408	21	22.2712	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2712	0.0395
100082219	VVDS-J100454.57+011425.7	151.227382	1.2404789	0.9204	3	21.7114	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7114	0.0244
100082222	VVDS-J100305.47+011431.9	150.772828	1.2421968	9.9999	20	22.6879	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.6879	0.0587
100082345	VVDS-J100712.08+011428.9	151.800374	1.2413789	0.7189	3	21.6875	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6875	0.0266
100082368	VVDS-J100613.26+011416.5	151.555271	1.2379381	0.1755	2	19.9224	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.9224	0.0075
100082382	VVDS-J100458.83+011429.8	151.245162	1.2416126	0.5948	3	21.3149	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3149	0.0164
100082388	VVDS-J100726.43+011431.5	151.860137	1.2420901	0.8760	23	22.504	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.504	0.0415
100082392	VVDS-J100403.63+011433.2	151.015155	1.2425698	9.9999	0	21.9746	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9746	0.0237
100082436	VVDS-J100301.63+011432.2	150.75682	1.2422802	9.9999	0	22.3426	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3426	0.0508
100082500	VVDS-J100726.55+011430.9	151.860659	1.2419185	0.4182	2	21.4573	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4573	0.0184
100082559	VVDS-J100305.75+011431.1	150.773982	1.2419897	0.4724	3	19.4294	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.4294	0.0074
100082595	VVDS-J100715.17+011431.4	151.813221	1.2420814	0.7308	3	21.5234	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5234	0.0205
100082621	VVDS-J100557.33+011428.0	151.488894	1.2411307	0.6479	2	21.5721	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5721	0.0193
100082717	VVDS-J100611.84+011433.7	151.549338	1.2427171	0.8100	2	21.266	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.266	0.0114
100082837	VVDS-J100713.00+011436.9	151.804199	1.2435927	0.7338	3	22.2998	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2998	0.0344
100082848	VVDS-J100452.80+011429.2	151.220027	1.2414689	0.2820	2	21.4191	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4191	0.0222
100082884	VVDS-J100632.82+011434.2	151.636757	1.2428499	0.5025	3	21.1661	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.1661	0.0239
100083052	VVDS-J100340.58+011439.7	150.919124	1.2443709	0.2173	3	22.2798	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2798	0.0503
100083204	VVDS-J100338.35+011442.0	150.909831	1.2450212	0.8123	2	22.4185	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4185	0.0537
100083228	VVDS-J100458.38+011442.1	151.243262	1.2450366	9.9999	0	22.4515	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.4515	0.074
100083298	VVDS-J100653.88+011441.9	151.724506	1.2449788	0.4650	1	22.2388	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2388	0.0421
100083325	VVDS-J100642.59+011440.1	151.677483	1.244493	9.9999	0	21.6883	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6883	0.027
100083353	VVDS-J100717.31+011442.2	151.822135	1.2450722	0.7142	1	22.2079	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2079	0.0284
