# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F22_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	 
220005592	VVDS-J221558.60+002602.3	333.994197	0.4339799	0.2504	4	21.3723	23.3631	0.4245	-99	-99	-99	-99	-99	-99	21.3723	0.0812	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005629	VVDS-J221440.79+002559.1	333.669983	0.4331002	0.2944	2	19.7799	24.7237	0.5901	-99	-99	-99	-99	-99	-99	19.7799	0.0558	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005671	VVDS-J221742.38+002604.7	334.42659	0.4346484	1.0346	9	21.7231	23.1602	0.3943	23.0609	0.0364	22.775	0.0225	22.4334	0.0148	21.7231	0.1506	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005698	VVDS-J221552.58+002604.9	333.969113	0.4347093	0.1453	3	21.812	23.4291	0.4009	-99	-99	-99	-99	-99	-99	21.8122	0.0984	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005762	VVDS-J221531.49+002600.9	333.881211	0.4336013	0.8856	2	21.324	23.01	0.439	-99	-99	-99	-99	-99	-99	21.3239	0.0804	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005802	VVDS-J221702.41+002550.8	334.260047	0.43079	0.2833	3	18.6511	21.3008	0.3626	20.7366	0.0106	19.66	0.0038	19.0516	0.0016	18.6511	0.0311	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005817	VVDS-J221504.10+002606.0	333.767105	0.4350167	0.6048	2	22.289	24.0317	0.5594	-99	-99	-99	-99	-99	-99	22.289	0.1794	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005902	VVDS-J221749.94+002609.3	334.458107	0.4359187	0.9596	2	21.9386	24.7844	0.5349	24.0852	0.0915	23.6821	0.0439	23.0597	0.024	21.9386	0.1689	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220005957	VVDS-J221659.76+002606.1	334.24902	0.4350291	0.4965	3	20.5816	22.2478	0.3707	21.9454	0.018	21.4681	0.0093	20.7953	0.004	20.5816	0.0764	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006002	VVDS-J221558.10+002609.6	333.992094	0.4360102	0.8181	2	22.2641	23.7666	0.4476	-99	-99	-99	-99	-99	-99	22.2641	0.128	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006012	VVDS-J221355.73+002610.3	333.482213	0.4361979	0.5597	2	21.3831	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.3831	0.1182	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006086	VVDS-J221639.39+002612.6	334.164132	0.4368458	0.7011	2	22.0719	99.99	99.99	24.2207	0.0725	23.5661	0.0306	22.6545	0.0131	22.0719	0.2127	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006198	VVDS-J221448.86+002616.2	333.703595	0.437841	0.7154	2	22.4628	24.2435	0.488	-99	-99	-99	-99	-99	-99	22.4628	0.1892	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006219	VVDS-J221517.85+002617.3	333.82441	0.4381457	0.8129	3	22.396	24.5919	0.574	-99	-99	-99	-99	-99	-99	22.3956	0.1367	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006296	VVDS-J221605.36+002615.7	334.02235	0.4377045	0.4657	3	21.3503	23.4531	0.4403	-99	-99	-99	-99	-99	-99	21.3503	0.0805	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006349	VVDS-J221405.24+002615.3	333.521871	0.4376036	0.5338	4	20.5778	22.5371	0.3818	-99	-99	-99	-99	-99	-99	20.5778	0.0796	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006351	VVDS-J221603.41+002617.6	334.01423	0.4382251	0.3630	4	21.1418	23.2705	0.3978	-99	-99	-99	-99	-99	-99	21.1418	0.0729	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006362	VVDS-J221608.91+002623.4	334.037152	0.4398606	0.6274	22	24.914	24.3111	0.4872	-99	-99	-99	-99	-99	-99	24.914	0.6007	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006501	VVDS-J221715.15+002615.2	334.313144	0.4375674	0.7522	2	19.4169	20.3679	0.3374	20.4392	0.0081	20.145	0.0043	20.1073	0.0024	19.4169	0.0433	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006507	VVDS-J221640.39+002622.2	334.168318	0.4395184	0.3797	2	22.4544	99.99	99.99	25.7504	0.2467	24.5152	0.0648	23.2056	0.0207	22.4544	0.1897	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006576	VVDS-J221517.22+002619.2	333.821763	0.4386825	0.9796	2	21.831	23.4812	0.4272	-99	-99	-99	-99	-99	-99	21.8305	0.1039	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006580	VVDS-J221608.78+002623.8	334.0366	0.4399567	0.7991	3	22.3925	24.3111	0.4872	-99	-99	-99	-99	-99	-99	22.3925	0.1345	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006623	VVDS-J221540.71+002620.4	333.919638	0.439008	0.4291	2	20.694	22.8914	0.4046	-99	-99	-99	-99	-99	-99	20.6935	0.0609	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006656	VVDS-J221433.08+002615.6	333.63786	0.4376701	0.7333	3	21.8689	24.1188	0.4873	-99	-99	-99	-99	-99	-99	21.8689	0.1449	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006664	VVDS-J221509.44+002624.4	333.789352	0.4401376	0.9155	2	21.972	99.99	99.99	-99	-99	-99	-99	-99	-99	21.9715	0.1702	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006762	VVDS-J221501.96+002622.6	333.758207	0.4396288	0.6158	4	21.017	99.99	99.99	-99	-99	-99	-99	-99	-99	21.017	0.094	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006820	VVDS-J221733.22+002626.3	334.388449	0.440657	0.8185	2	22.1582	99.99	99.99	25.7207	0.2309	24.4406	0.0651	23.3248	0.0315	22.1582	0.1601	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006837	VVDS-J221725.62+002626.4	334.356782	0.4406849	0.5970	2	21.7602	99.99	99.99	24.6763	0.1078	23.5987	0.0366	22.3715	0.0117	21.7602	0.133	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006874	VVDS-J221349.22+002630.9	333.455103	0.4419394	0.6595	21	23.556	-99.9	-99.9	-99	-99	-99	-99	-99	-99	23.556	0.3451	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220006875	VVDS-J221535.52+002629.1	333.898041	0.4414279	1.0412	1	22.022	99.99	99.99	-99	-99	-99	-99	-99	-99	22.0216	0.1118	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007002	VVDS-J221635.15+002629.6	334.14646	0.4415556	0.7550	2	22.2035	23.9946	0.5298	24.1165	0.1209	23.6531	0.0611	22.8194	0.0295	22.2035	0.191	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007061	VVDS-J221553.04+002629.5	333.971008	0.4415278	0.2983	2	21.072	23.6749	0.436	-99	-99	-99	-99	-99	-99	21.0723	0.0706	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007093	VVDS-J221348.95+002630.4	333.453972	0.4417864	0.5984	1	21.5413	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.5413	0.1259	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007129	VVDS-J221512.73+002630.0	333.80305	0.4416752	0.2958	4	21.042	22.5493	0.4091	-99	-99	-99	-99	-99	-99	21.0416	0.093	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007162	VVDS-J221610.19+002629.8	334.042479	0.4416116	0.4620	4	21.0661	99.99	99.99	-99	-99	-99	-99	21.7832	0.0075	21.0661	0.0739	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007220	VVDS-J221557.08+002634.3	333.987856	0.4428665	0.4846	2	22.0631	24.7564	0.5293	-99	-99	-99	-99	-99	-99	22.0631	0.1164	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007221	VVDS-J221559.88+002634.6	333.999513	0.4429466	0.3508	3	22.4164	24.7654	0.5336	-99	-99	-99	-99	-99	-99	22.4164	0.1334	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007244	VVDS-J221725.00+002633.4	334.354205	0.4426167	1.0913	2	22.2765	99.99	99.99	25.7883	0.3064	24.4738	0.0832	23.3859	0.0312	22.2765	0.1806	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007251	VVDS-J221744.80+002633.1	334.436677	0.4425356	0.9370	2	21.7859	24.3294	0.4904	23.8403	0.0754	23.3226	0.0406	22.6591	0.0215	21.7859	0.1658	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007469	VVDS-J221426.83+002640.0	333.611824	0.4444548	0.6050	2	21.9958	99.99	99.99	-99	-99	-99	-99	-99	-99	21.9958	0.1472	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007522	VVDS-J221613.89+002634.4	334.05788	0.4428922	0.4645	3	20.9711	99.99	99.99	-99	-99	-99	-99	21.5546	0.0074	20.9711	0.0711	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007731	VVDS-J221705.73+002642.3	334.273911	0.4450846	0.8295	3	21.5261	99.99	99.99	25.8943	0.2818	23.7444	0.0394	22.6709	0.0147	21.5261	0.1183	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007744	VVDS-J221714.54+002644.8	334.310602	0.445798	1.3646	1	22.4677	99.99	99.99	24.1472	0.0589	23.328	0.0243	22.7177	0.0118	22.4677	0.1846	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007811	VVDS-J221538.66+002645.8	333.911118	0.4460661	0.2260	1	22.330	99.99	99.99	-99	-99	-99	-99	-99	-99	22.3303	0.1417	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220007963	VVDS-J221541.37+002645.4	333.922408	0.4459636	0.8707	2	20.464	21.5472	0.3546	-99	-99	-99	-99	-99	-99	20.4641	0.054	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008011	VVDS-J221411.99+002650.1	333.54999	0.4472717	0.5040	3	21.8995	24.0833	0.5397	-99	-99	-99	-99	-99	-99	21.8995	0.1479	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008040	VVDS-J221404.68+002646.6	333.519535	0.4462987	0.4125	4	21.1503	22.767	0.3917	-99	-99	-99	-99	-99	-99	21.1503	0.1049	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008047	VVDS-J221547.31+002644.5	333.94713	0.4457157	1.1339	1	22.004	24.0149	0.5382	-99	-99	-99	-99	-99	-99	22.0044	0.1141	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008056	VVDS-J221640.99+002651.3	334.170801	0.447595	0.8170	2	22.3518	99.99	99.99	24.858	0.1138	24.107	0.0443	23.4934	0.0253	22.3518	0.1763	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008125	VVDS-J221617.65+002649.5	334.073561	0.4470839	0.7514	4	21.5794	22.7631	0.4413	-99	-99	-99	-99	22.5358	0.0121	21.5794	0.0938	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008144	VVDS-J221710.91+002640.4	334.295479	0.4445807	0.4453	2	19.6512	22.3565	0.4174	21.907	0.0197	20.9246	0.0075	20.0826	0.0029	19.6512	0.0487	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008181	VVDS-J221648.53+002649.3	334.202227	0.4470504	0.3293	4	22.1128	23.9036	0.5391	23.6154	0.0495	22.7546	0.0179	22.2241	0.0099	22.1128	0.1597	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008293	VVDS-J221407.90+002654.3	333.53292	0.4484244	0.7690	3	22.4268	23.9261	0.5715	-99	-99	-99	-99	-99	-99	22.4268	0.1947	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008326	VVDS-J221408.48+002652.7	333.535372	0.4479879	0.8698	2	21.8216	23.2556	0.4336	-99	-99	-99	-99	-99	-99	21.8216	0.1488	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008759	VVDS-J221705.07+002700.4	334.271156	0.4501164	0.7986	2	22.3731	99.99	99.99	25.1116	0.1523	24.322	0.0687	23.5053	0.0391	22.3731	0.186	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008819	VVDS-J221609.51+002701.8	334.039627	0.4505136	0.8179	3	22.3559	24.5093	0.5733	-99	-99	-99	-99	-99	-99	22.3559	0.1466	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008910	VVDS-J221442.34+002705.7	333.676431	0.4515848	0.5620	2	21.2223	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2223	0.124	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008947	VVDS-J221501.48+002707.2	333.756181	0.4520261	0.8188	4	22.494	23.944	0.494	-99	-99	-99	-99	-99	-99	22.494	0.1941	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220008957	VVDS-J221734.76+002705.6	334.394853	0.4515602	0.1997	4	21.7655	23.6029	0.424	23.0183	0.0304	22.3655	0.0138	21.9913	0.0073	21.7655	0.1314	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009056	VVDS-J221457.09+002709.7	333.737896	0.4527066	0.5992	1	22.341	99.99	99.99	-99	-99	-99	-99	-99	-99	22.3414	0.1767	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009060	VVDS-J221435.97+002702.2	333.649899	0.4506316	0.6771	3	20.9267	99.99	99.99	-99	-99	-99	-99	-99	-99	20.9267	0.0928	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009102	VVDS-J221652.49+002701.7	334.21871	0.4504932	0.5869	3	20.0982	23.1005	0.4522	22.6051	0.0302	21.7668	0.0109	20.7307	0.0039	20.0982	0.0604	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009138	VVDS-J221506.61+002707.9	333.777573	0.4522162	0.5408	2	22.472	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4716	0.1883	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009166	VVDS-J221616.87+002652.6	334.070324	0.4479464	0.7519	4	20.1635	99.99	99.99	-99	-99	-99	-99	21.3308	0.0071	20.1635	0.0485	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009188	VVDS-J221530.45+002711.2	333.876879	0.4531257	0.5832	2	22.429	23.9547	0.5137	-99	-99	-99	-99	-99	-99	22.4286	0.143	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009262	VVDS-J221539.46+002703.9	333.91442	0.4510915	0.5403	3	20.575	99.99	99.99	-99	-99	-99	-99	-99	-99	20.5745	0.0619	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009270	VVDS-J221653.77+002730.3	334.224069	0.4584264	0.5209	1	20.5927	99.99	99.99	21.5368	0.0275	21.0785	0.0147	20.6197	0.0088	20.5927	0.1077	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009313	VVDS-J221759.20+002710.7	334.496689	0.4529775	0.8909	2	21.5712	23.8245	0.4594	25.4898	0.2179	24.0759	0.0563	22.7341	0.0173	21.5712	0.134	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009350	VVDS-J221454.80+002711.6	333.728361	0.4532398	0.3281	2	21.831	99.99	99.99	-99	-99	-99	-99	-99	-99	21.8313	0.1427	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009352	VVDS-J221518.27+002710.3	333.826159	0.4528874	0.8718	2	21.985	24.6287	0.6346	-99	-99	-99	-99	-99	-99	21.9846	0.1114	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009366	VVDS-J221729.03+002711.8	334.370963	0.4532993	0.5285	2	21.581	24.2431	0.6117	24.5745	0.0983	23.4076	0.0312	22.2395	0.0103	21.581	0.1213	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009461	VVDS-J221519.41+002716.3	333.830881	0.4545338	0.4118	3	22.462	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4615	0.1394	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009498	VVDS-J221619.29+002718.3	334.080392	0.4550918	9.9999	20	24.0167	99.99	99.99	-99	-99	-99	-99	24.5202	0.0557	24.0167	0.3358	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009555	VVDS-J221550.92+002717.1	333.962198	0.4547532	0.9244	1	22.305	99.99	99.99	-99	-99	-99	-99	-99	-99	22.305	0.127	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009614	VVDS-J221739.77+002716.7	334.415744	0.4546488	0.3629	2	21.877	24.4633	0.5653	23.9135	0.1005	23.1321	0.0434	22.8388	0.0327	21.877	0.195	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009642	VVDS-J221613.18+002717.3	334.054923	0.4548224	0.6631	2	21.9046	24.0423	0.5479	-99	-99	-99	-99	22.3314	0.0117	21.9046	0.1122	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009696	VVDS-J221641.50+002720.1	334.17292	0.4555885	9.9999	0	22.3575	24.3933	0.7281	23.8585	0.064	23.342	0.03	22.5118	0.0141	22.3575	0.188	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009718	VVDS-J221708.73+002721.0	334.286414	0.4558609	0.4561	2	22.3831	99.99	99.99	23.5374	0.0527	22.8064	0.0242	22.6842	0.0197	22.3831	0.2135	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009771	VVDS-J221747.76+002720.1	334.449019	0.4556077	0.5445	1	21.8358	99.99	99.99	24.6602	0.1737	23.5125	0.0544	22.6756	0.025	21.8358	0.1778	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009809	VVDS-J221709.31+002721.0	334.288818	0.4558565	0.4158	2	21.6539	99.99	99.99	24.6927	0.095	23.2352	0.0252	22.1799	0.0088	21.6539	0.123	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009812	VVDS-J221458.25+002722.3	333.742729	0.4562196	0.8474	1	22.365	99.99	99.99	-99	-99	-99	-99	-99	-99	22.3654	0.1894	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009828	VVDS-J221649.04+002716.4	334.20436	0.4545682	0.4617	2	20.5383	23.4764	0.4826	22.7683	0.0317	21.8579	0.011	21.0116	0.0045	20.5383	0.0741	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220009972	VVDS-J221657.82+002723.3	334.240929	0.4564777	0.8268	2	21.8485	24.6018	0.6104	24.1613	0.067	23.4315	0.0305	22.8209	0.0161	21.8485	0.1392	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010014	VVDS-J221536.09+002718.4	333.900387	0.4551214	0.4209	3	20.934	23.0063	0.5099	-99	-99	-99	-99	-99	-99	20.9338	0.0664	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010024	VVDS-J221507.29+002727.7	333.780401	0.4577031	0.0555	23	22.577	23.3948	0.4294	-99	-99	-99	-99	-99	-99	22.5765	0.1992	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010035	VVDS-J221453.09+002727.0	333.721235	0.4575203	0.4584	2	21.616	99.99	99.99	-99	-99	-99	-99	-99	-99	21.616	0.1233	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010068	VVDS-J221549.28+002723.9	333.955336	0.4566513	0.8390	3	21.958	99.99	99.99	-99	-99	-99	-99	-99	-99	21.9576	0.1122	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010160	VVDS-J221507.16+002726.3	333.779874	0.4573127	0.5239	2	21.413	23.3948	0.4294	-99	-99	-99	-99	-99	-99	21.4125	0.1135	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010192	VVDS-J221650.93+002726.7	334.212225	0.4574388	0.9626	1	22.4613	23.7954	0.5321	23.8701	0.0586	23.4807	0.0299	23.2083	0.0224	22.4613	0.1915	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010361	VVDS-J221428.72+002732.0	333.619698	0.4589059	0.4601	3	21.6814	23.5446	0.5309	-99	-99	-99	-99	-99	-99	21.6814	0.127	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010370	VVDS-J221614.34+002726.8	334.059791	0.4574562	0.7050	2	21.5192	99.99	99.99	-99	-99	-99	-99	22.3666	0.015	21.5192	0.0941	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010371	VVDS-J221428.40+002732.4	333.618354	0.4590013	3.6819	214	21.8753	99.99	99.99	-99	-99	-99	-99	-99	-99	21.8753	0.1388	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010377	VVDS-J221726.87+002730.9	334.361998	0.4585967	0.2769	2	22.1095	24.6492	0.667	24.1775	0.0701	23.1401	0.0247	22.5441	0.0128	22.1095	0.1579	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010409	VVDS-J221541.81+002732.6	333.924238	0.4590579	0.6342	2	22.352	24.3588	0.5741	-99	-99	-99	-99	-99	-99	22.3519	0.1328	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010462	VVDS-J221623.37+002732.1	334.097386	0.4589419	0.8763	2	22.0072	99.99	99.99	-99	-99	-99	-99	23.2496	0.0236	22.0072	0.1166	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010478	VVDS-J221554.81+002733.1	333.978384	0.4592045	0.9368	3	21.961	24.0291	0.4513	-99	-99	-99	-99	-99	-99	21.9609	0.1083	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010486	VVDS-J221552.11+002731.3	333.967147	0.4586966	0.7768	2	21.669	99.99	99.99	-99	-99	-99	-99	-99	-99	21.6691	0.0946	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010511	VVDS-J221619.12+002719.1	334.079697	0.4553246	1.1190	1	22.4253	99.99	99.99	-99	-99	-99	-99	23.1881	0.0244	22.4253	0.1485	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010548	VVDS-J221643.36+002735.6	334.180697	0.4598911	0.9051	2	21.9327	99.99	99.99	26.9036	0.7035	24.6755	0.0797	23.4807	0.0271	21.9327	0.1439	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220010621	VVDS-J221356.62+002736.5	333.485946	0.4601599	0.9416	3	22.4048	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.4048	0.1907	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
