H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.28825e+16	1.08033e+19	1.51621e+13	2.10665e+14	4.66845e+13	2.12185e+12	4.91441e+13	1.76277e+12	1.53134e+10	2.76099e+14	1.38131e+12	9.51656e+10	3.48073e+10	7.59161e+11	1.33170e+13	7.36314e+12	1.14975e+13	7.81206e+09	7.99426e+10
1.28825e+16	1.02616e+19	1.51769e+13	2.02273e+14	4.27957e+13	2.17397e+12	4.74741e+13	1.54048e+12	1.69869e+10	2.69992e+14	1.16360e+12	7.67348e+10	3.51879e+10	7.71349e+11	1.32439e+13	7.11066e+12	1.03989e+13	8.63158e+09	8.37203e+10
1.28825e+16	9.74708e+18	1.51842e+13	1.94070e+14	3.91818e+13	2.22712e+12	4.58158e+13	1.34460e+12	1.88270e+10	2.63675e+14	9.78421e+11	6.17550e+10	3.55071e+10	7.82439e+11	1.31381e+13	6.84903e+12	9.37980e+12	9.52529e+09	8.75099e+10
1.28825e+16	9.25657e+18	1.51802e+13	1.86026e+14	3.58251e+13	2.28102e+12	4.41647e+13	1.17196e+12	2.08526e+10	2.57128e+14	8.20881e+11	4.95748e+10	3.57533e+10	7.92353e+11	1.29977e+13	6.58119e+12	8.43631e+12	1.05017e+10	9.12835e+10
1.28825e+16	8.79325e+18	1.51752e+13	1.78241e+14	3.27190e+13	2.33647e+12	4.25420e+13	1.02063e+12	2.30677e+10	2.50458e+14	6.87784e+11	3.97513e+10	3.59576e+10	8.01440e+11	1.28343e+13	6.30731e+12	7.57141e+12	1.15593e+10	9.50640e+10
1.28825e+16	8.35260e+18	1.51622e+13	1.70652e+14	2.98440e+13	2.39293e+12	4.09369e+13	8.87758e+11	2.54959e+10	2.43618e+14	5.75097e+11	3.18055e+10	3.60995e+10	8.09541e+11	1.26433e+13	6.03081e+12	6.77816e+12	1.27089e+10	9.88120e+10
1.28825e+16	7.93408e+18	1.51428e+13	1.63278e+14	2.71875e+13	2.45053e+12	3.93543e+13	7.71310e+11	2.81527e+10	2.36639e+14	4.79944e+11	2.53976e+10	3.61850e+10	8.16765e+11	1.24286e+13	5.75324e+12	6.05395e+12	1.39555e+10	1.02519e+11
1.28825e+16	7.53667e+18	1.51168e+13	1.56121e+14	2.47373e+13	2.50924e+12	3.77968e+13	6.69425e+11	3.10547e+10	2.29543e+14	3.99773e+11	2.02416e+10	3.62150e+10	8.23169e+11	1.21925e+13	5.47656e+12	5.39528e+12	1.53049e+10	1.06169e+11
1.28825e+16	7.15931e+18	1.50856e+13	1.49184e+14	2.24790e+13	2.56917e+12	3.62665e+13	5.80356e+11	3.42212e+10	2.22350e+14	3.32332e+11	1.61004e+10	3.61945e+10	8.28864e+11	1.19381e+13	5.20182e+12	4.79813e+12	1.67634e+10	1.09757e+11
1.28825e+16	6.80073e+18	1.50485e+13	1.42463e+14	2.04003e+13	2.63028e+12	3.47636e+13	5.02569e+11	3.76736e+10	2.15072e+14	2.75692e+11	1.27796e+10	3.61234e+10	8.33909e+11	1.16671e+13	4.93055e+12	4.25826e+12	1.83386e+10	1.13265e+11
1.28825e+16	6.46025e+18	1.50052e+13	1.35963e+14	1.84914e+13	2.69246e+12	3.32911e+13	4.34781e+11	4.14286e+10	2.07734e+14	2.28258e+11	1.01243e+10	3.60021e+10	8.38349e+11	1.13819e+13	4.66452e+12	3.77200e+12	2.00356e+10	1.16673e+11
1.28825e+16	6.13686e+18	1.49567e+13	1.29680e+14	1.67392e+13	2.75580e+12	3.18497e+13	3.75733e+11	4.55097e+10	2.00353e+14	1.88590e+11	8.00439e+09	3.58360e+10	8.42295e+11	1.10853e+13	4.40418e+12	3.33512e+12	2.18613e+10	1.19979e+11
1.28824e+16	5.82972e+18	1.49030e+13	1.23615e+14	1.51334e+13	2.82024e+12	3.04407e+13	3.24371e+11	4.99379e+10	1.92949e+14	1.55491e+11	6.31576e+09	3.56264e+10	8.45804e+11	1.07793e+13	4.15064e+12	2.94371e+12	2.38220e+10	1.23166e+11
1.28824e+16	5.53775e+18	1.48430e+13	1.17758e+14	1.36639e+13	2.88560e+12	2.90638e+13	2.79735e+11	5.47358e+10	1.85534e+14	1.27918e+11	4.97271e+09	3.53724e+10	8.48943e+11	1.04651e+13	3.90489e+12	2.59377e+12	2.59256e+10	1.26215e+11
1.28824e+16	5.26082e+18	1.47791e+13	1.12122e+14	1.23214e+13	2.95203e+12	2.77228e+13	2.41018e+11	5.99231e+10	1.78142e+14	1.05023e+11	3.90819e+09	3.50834e+10	8.51786e+11	1.01466e+13	3.66712e+12	2.28205e+12	2.81737e+10	1.29135e+11
1.28824e+16	4.99783e+18	1.47102e+13	1.06695e+14	1.10965e+13	3.01934e+12	2.64168e+13	2.07458e+11	6.55238e+10	1.70783e+14	8.60403e+10	3.06551e+09	3.47581e+10	8.54381e+11	9.82450e+12	3.43802e+12	2.00483e+12	3.05737e+10	1.31904e+11
1.28824e+16	4.74801e+18	1.46362e+13	1.01473e+14	9.98024e+12	3.08738e+12	2.51458e+13	1.78395e+11	7.15604e+10	1.63471e+14	7.03332e+10	2.39972e+09	3.43981e+10	8.56782e+11	9.50023e+12	3.21799e+12	1.75878e+12	3.31314e+10	1.34512e+11
1.28824e+16	4.51083e+18	1.45575e+13	9.64535e+13	8.96464e+12	3.15608e+12	2.39109e+13	1.53260e+11	7.80556e+10	1.56226e+14	5.73684e+10	1.87494e+09	3.40071e+10	8.59035e+11	9.17562e+12	3.00722e+12	1.54090e+12	3.58501e+10	1.36953e+11
1.28824e+16	4.28559e+18	1.44740e+13	9.16321e+13	8.04186e+12	3.22528e+12	2.27119e+13	1.31540e+11	8.50311e+10	1.49063e+14	4.66893e+10	1.46209e+09	3.35868e+10	8.61179e+11	8.85183e+12	2.80588e+12	1.34830e+12	3.87339e+10	1.39219e+11
1.28825e+16	4.07168e+18	1.43856e+13	8.70038e+13	7.20458e+12	3.29477e+12	2.15490e+13	1.12791e+11	9.25081e+10	1.41995e+14	3.79120e+10	1.13795e+09	3.31391e+10	8.63253e+11	8.52996e+12	2.61406e+12	1.17835e+12	4.17861e+10	1.41302e+11
1.28824e+16	3.86855e+18	1.42926e+13	8.25648e+13	6.44603e+12	3.36437e+12	2.04224e+13	9.66234e+10	1.00505e+11	1.35038e+14	3.07151e+10	8.83997e+08	3.26667e+10	8.65281e+11	8.21116e+12	2.43173e+12	1.02866e+12	4.50079e+10	1.43197e+11
1.28825e+16	3.67563e+18	1.41948e+13	7.83094e+13	5.75973e+12	3.43383e+12	1.93318e+13	8.26937e+10	1.09043e+11	1.28203e+14	2.48267e+10	6.85417e+08	3.21713e+10	8.67293e+11	7.89621e+12	2.25882e+12	8.97007e+11	4.84012e+10	1.44898e+11
1.28824e+16	3.49245e+18	1.40924e+13	7.42341e+13	5.13975e+12	3.50292e+12	1.82774e+13	7.07052e+10	1.18135e+11	1.21506e+14	2.00208e+10	5.30472e+08	3.16556e+10	8.69298e+11	7.58605e+12	2.09519e+12	7.81404e+11	5.19646e+10	1.46403e+11
1.28825e+16	3.31854e+18	1.39855e+13	7.03343e+13	4.58061e+12	3.57130e+12	1.72593e+13	6.03980e+10	1.27791e+11	1.14959e+14	1.61078e+10	4.09820e+08	3.11214e+10	8.71317e+11	7.28135e+12	1.94071e+12	6.80049e+11	5.56962e+10	1.47709e+11
1.28825e+16	3.15349e+18	1.38742e+13	6.66058e+13	4.07718e+12	3.63868e+12	1.62774e+13	5.15459e+10	1.38019e+11	1.08574e+14	1.29299e+10	3.16067e+08	3.05714e+10	8.73348e+11	6.98281e+12	1.79515e+12	5.91317e+11	5.95912e+10	1.48818e+11
1.28825e+16	2.99672e+18	1.37583e+13	6.30410e+13	3.62434e+12	3.70472e+12	1.53308e+13	4.39474e+10	1.48834e+11	1.02357e+14	1.03538e+10	2.43324e+08	3.00062e+10	8.75405e+11	6.69056e+12	1.65823e+12	5.13695e+11	6.36492e+10	1.49723e+11
1.28825e+16	2.84787e+18	1.36380e+13	5.96359e+13	3.21765e+12	3.76907e+12	1.44194e+13	3.74317e+10	1.60237e+11	9.63171e+13	8.27112e+09	1.87003e+08	2.94283e+10	8.77470e+11	6.40517e+12	1.52967e+12	4.45887e+11	6.78628e+10	1.50426e+11
