H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	4.31919e+15	3.15826e+11	2.68211e+11	9.19562e+08	0	0	4.77173e+10	2.14578e+10	1.43334e+09
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	3.92288e+15	3.00096e+11	2.31910e+11	6.77322e+08	0	0	4.52857e+10	1.79298e+10	1.11729e+09
1.34896e+14	3.73888e+15	2.92322e+11	2.15508e+11	5.80871e+08	0	0	4.40658e+10	1.63663e+10	9.86047e+08
1.34896e+14	3.56374e+15	2.84622e+11	2.00184e+11	4.97932e+08	0	0	4.28473e+10	1.49257e+10	8.70042e+08
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	3.23836e+15	2.69473e+11	1.72531e+11	3.65459e+08	0	0	4.04262e+10	1.23828e+10	6.77067e+08
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	2.94442e+15	2.54756e+11	1.48554e+11	2.68062e+08	0	0	3.80512e+10	1.02478e+10	5.27027e+08
1.34896e+14	2.80678e+15	2.47494e+11	1.37686e+11	2.29248e+08	0	0	3.68742e+10	9.30471e+09	4.64566e+08
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	2.55268e+15	2.33416e+11	1.18283e+11	1.67808e+08	0	0	3.45859e+10	7.66641e+09	3.61454e+08
1.34896e+14	2.43558e+15	2.26614e+11	1.09649e+11	1.43659e+08	0	0	3.34789e+10	6.95836e+09	3.19089e+08
1.34896e+14	2.32361e+15	2.19913e+11	1.01587e+11	1.22912e+08	0	0	3.23886e+10	6.31017e+09	2.81611e+08
1.34896e+14	2.21684e+15	2.13334e+11	9.40843e+10	1.05133e+08	0	0	3.13193e+10	5.71877e+09	2.48534e+08
1.34896e+14	2.11523e+15	2.06895e+11	8.71201e+10	8.99274e+07	0	0	3.02744e+10	5.18103e+09	2.19391e+08
1.34896e+14	2.01855e+15	2.00600e+11	8.06590e+10	7.69267e+07	0	0	2.92548e+10	4.69252e+09	1.93716e+08
1.34896e+14	1.92655e+15	1.94451e+11	7.46676e+10	6.58131e+07	0	0	2.82612e+10	4.24909e+09	1.71094e+08
1.34896e+14	1.83901e+15	1.88450e+11	6.91139e+10	5.63141e+07	0	0	2.72945e+10	3.84688e+09	1.51163e+08
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	1.67606e+15	1.76869e+11	5.91806e+10	4.12363e+07	0	0	2.54388e+10	3.15032e+09	1.18072e+08
1.34896e+14	1.60063e+15	1.71319e+11	5.47690e+10	3.53106e+07	0	0	2.45545e+10	2.85140e+09	1.04434e+08
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	1.46053e+15	1.60673e+11	4.69077e+10	2.59189e+07	0	0	2.28693e+10	2.33617e+09	8.18086e+07
1.34896e+14	1.39485e+15	1.55524e+11	4.33785e+10	2.21943e+07	0	0	2.20600e+10	2.11281e+09	7.23938e+07
1.34896e+14	1.33297e+15	1.50577e+11	4.01480e+10	1.90350e+07	0	0	2.12863e+10	1.91288e+09	6.41491e+07
