H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.25892e+16	4.36300e+17	6.51984e+12	5.49694e+12	1.75252e+10	0	0	7.31726e+11	6.92455e+11	2.85402e+10
1.25892e+16	4.15756e+17	6.35468e+12	5.11135e+12	1.50262e+10	0	0	7.19070e+11	6.42032e+11	2.52326e+10
1.25892e+16	3.96214e+17	6.19092e+12	4.75094e+12	1.28776e+10	0	0	7.06077e+11	5.94793e+11	2.22962e+10
1.25892e+16	3.77635e+17	6.02884e+12	4.41443e+12	1.10321e+10	0	0	6.92767e+11	5.50633e+11	1.96928e+10
1.25892e+16	3.59960e+17	5.86849e+12	4.10025e+12	9.44735e+09	0	0	6.79189e+11	5.09359e+11	1.73855e+10
1.25892e+16	3.43151e+17	5.71009e+12	3.80719e+12	8.08769e+09	0	0	6.65370e+11	4.70849e+11	1.53429e+10
1.25892e+16	3.27161e+17	5.55372e+12	3.53390e+12	6.92154e+09	0	0	6.51353e+11	4.34938e+11	1.35356e+10
1.25892e+16	3.11954e+17	5.39961e+12	3.27927e+12	5.92213e+09	0	0	6.37164e+11	4.01518e+11	1.19380e+10
1.25892e+16	2.97460e+17	5.24749e+12	3.04167e+12	5.06478e+09	0	0	6.22837e+11	3.70350e+11	1.05245e+10
1.25892e+16	2.83717e+17	5.09831e+12	2.82120e+12	4.33232e+09	0	0	6.08454e+11	3.41493e+11	9.27949e+09
1.25892e+16	2.70618e+17	4.95141e+12	2.61569e+12	3.70449e+09	0	0	5.93994e+11	3.14650e+11	8.17920e+09
1.25892e+16	2.58158e+17	4.80718e+12	2.42460e+12	3.16734e+09	0	0	5.79508e+11	2.89766e+11	7.20875e+09
1.25892e+16	2.46301e+17	4.66566e+12	2.24695e+12	2.70783e+09	0	0	5.65033e+11	2.66705e+11	6.35303e+09
1.25892e+16	2.35041e+17	4.52722e+12	2.08220e+12	2.31537e+09	0	0	5.50623e+11	2.45405e+11	5.59987e+09
1.25892e+16	2.24311e+17	4.39148e+12	1.92898e+12	1.97949e+09	0	0	5.36253e+11	2.25694e+11	4.93557e+09
1.25892e+16	2.14100e+17	4.25866e+12	1.78673e+12	1.69241e+09	0	0	5.21983e+11	2.07479e+11	4.35040e+09
1.25892e+16	2.04381e+17	4.12882e+12	1.65473e+12	1.44708e+09	0	0	5.07840e+11	1.90661e+11	3.83505e+09
1.25892e+16	1.95131e+17	4.00198e+12	1.53228e+12	1.23744e+09	0	0	4.93850e+11	1.75143e+11	3.38125e+09
1.25892e+16	1.86233e+17	3.87688e+12	1.41757e+12	1.05707e+09	0	0	4.79877e+11	1.60698e+11	2.97884e+09
1.25892e+16	1.77909e+17	3.75696e+12	1.31308e+12	9.04931e+08	0	0	4.66362e+11	1.47600e+11	2.62905e+09
1.25892e+16	1.69932e+17	3.63936e+12	1.21560e+12	7.74300e+08	0	0	4.52954e+11	1.35477e+11	2.31961e+09
1.25892e+16	1.62336e+17	3.52482e+12	1.12529e+12	6.62697e+08	0	0	4.39777e+11	1.24320e+11	2.04718e+09
1.25892e+16	1.55103e+17	3.41337e+12	1.04165e+12	5.67356e+08	0	0	4.26847e+11	1.14060e+11	1.80735e+09
