H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
4.07380e+14	8.31189e+17	3.76489e+11	1.18228e+13	5.47724e+12	2.40497e+12	4.40623e+11	6.50095e+07	1.00673e+13	5.37468e+11	6.48865e+10	1.49882e+10	3.45548e+11	2.94269e+11	1.29059e+12
4.07380e+14	7.89629e+17	3.81617e+11	1.15511e+13	5.13805e+12	2.36593e+12	3.93631e+11	7.29296e+07	1.00588e+13	4.64521e+11	5.38363e+10	1.57829e+10	3.59582e+11	2.97298e+11	1.22603e+12
4.07380e+14	7.50152e+17	3.86404e+11	1.12712e+13	4.81272e+12	2.32498e+12	3.51143e+11	8.17870e+07	1.00404e+13	4.00925e+11	4.46043e+10	1.65757e+10	3.73098e+11	2.99509e+11	1.16108e+12
4.07380e+14	7.12652e+17	3.90850e+11	1.09843e+13	4.50143e+12	2.28227e+12	3.12790e+11	9.16855e+07	1.00119e+13	3.45554e+11	3.69015e+10	1.73619e+10	3.85982e+11	3.00874e+11	1.09612e+12
4.07380e+14	6.77029e+17	3.94955e+11	1.06918e+13	4.20423e+12	2.23792e+12	2.78228e+11	1.02740e+08	9.97341e+12	2.97407e+11	3.04832e+10	1.81372e+10	3.98126e+11	3.01372e+11	1.03151e+12
4.07380e+14	6.43186e+17	3.98721e+11	1.03948e+13	3.92112e+12	2.19209e+12	2.47133e+11	1.15076e+08	9.92472e+12	2.55600e+11	2.51428e+10	1.88969e+10	4.09423e+11	3.00994e+11	9.67615e+11
4.07380e+14	6.11035e+17	4.02156e+11	1.00946e+13	3.65200e+12	2.14492e+12	2.19203e+11	1.28831e+08	9.86589e+12	2.19349e+11	2.07055e+10	1.96370e+10	4.19777e+11	2.99739e+11	9.04777e+11
4.07380e+14	5.80491e+17	4.05267e+11	9.79222e+12	3.39671e+12	2.09656e+12	1.94155e+11	1.44155e+08	9.79691e+12	1.87958e+11	1.70242e+10	2.03532e+10	4.29101e+11	2.97614e+11	8.43313e+11
4.07380e+14	5.51476e+17	4.08063e+11	9.48886e+12	3.15503e+12	2.04715e+12	1.71730e+11	1.61212e+08	9.71783e+12	1.60814e+11	1.39745e+10	2.10421e+10	4.37319e+11	2.94639e+11	7.83516e+11
4.07380e+14	5.23909e+17	4.10553e+11	9.18546e+12	2.92665e+12	1.99684e+12	1.51683e+11	1.80182e+08	9.62871e+12	1.37377e+11	1.14521e+10	2.17002e+10	4.44367e+11	2.90842e+11	7.25646e+11
