H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.17489e+16	3.12971e+18	1.15626e+13	6.79083e+13	4.43769e+12	1.16843e+10	2.58819e+08	8.14418e+11	6.97543e+12	1.78259e+12
1.17489e+16	2.97446e+18	1.14811e+13	6.43767e+13	3.95530e+12	9.39669e+09	1.99862e+08	8.15305e+11	6.68619e+12	1.64806e+12
1.17489e+16	2.82701e+18	1.13961e+13	6.09992e+13	3.52092e+12	7.53999e+09	1.54066e+08	8.16242e+11	6.40372e+12	1.52169e+12
1.17489e+16	2.68697e+18	1.13078e+13	5.77711e+13	3.13033e+12	6.03646e+09	1.18560e+08	8.17224e+11	6.12834e+12	1.40319e+12
1.17489e+16	2.55397e+18	1.12160e+13	5.46874e+13	2.77963e+12	4.82163e+09	9.10822e+07	8.18247e+11	5.86023e+12	1.29226e+12
1.17489e+16	2.42765e+18	1.11209e+13	5.17436e+13	2.46518e+12	3.84242e+09	6.98580e+07	8.19291e+11	5.59962e+12	1.18858e+12
1.17489e+16	2.30767e+18	1.10223e+13	4.89343e+13	2.18362e+12	3.05484e+09	5.34913e+07	8.20356e+11	5.34653e+12	1.09183e+12
1.17489e+16	2.19371e+18	1.09204e+13	4.62555e+13	1.93187e+12	2.42299e+09	4.08945e+07	8.21413e+11	5.10113e+12	1.00168e+12
1.17489e+16	2.08543e+18	1.08150e+13	4.37010e+13	1.70703e+12	1.91711e+09	3.12130e+07	8.22472e+11	4.86321e+12	9.17811e+11
1.17489e+16	1.98262e+18	1.07065e+13	4.12686e+13	1.50660e+12	1.51329e+09	2.37893e+07	8.23463e+11	4.63313e+12	8.39904e+11
1.17489e+16	1.88502e+18	1.05950e+13	3.89540e+13	1.32817e+12	1.19173e+09	1.81064e+07	8.24350e+11	4.41092e+12	7.67640e+11
1.17489e+16	1.79228e+18	1.04801e+13	3.67506e+13	1.16947e+12	9.36161e+08	0	8.25163e+11	4.19613e+12	7.00712e+11
1.17489e+16	1.70419e+18	1.03621e+13	3.46551e+13	1.02855e+12	7.33610e+08	0	8.25844e+11	3.98889e+12	6.38815e+11
1.17489e+16	1.62052e+18	1.02411e+13	3.26634e+13	9.03567e+11	5.73480e+08	0	8.26367e+11	3.78910e+12	5.81657e+11
1.17489e+16	1.54103e+18	1.01170e+13	3.07710e+13	7.92866e+11	4.47195e+08	0	8.26710e+11	3.59659e+12	5.28949e+11
1.17489e+16	1.46554e+18	9.99014e+12	2.89746e+13	6.94967e+11	3.47876e+08	0	8.26820e+11	3.41137e+12	4.80418e+11
1.17490e+16	1.39382e+18	9.86033e+12	2.72693e+13	6.08479e+11	2.69947e+08	0	8.26698e+11	3.23316e+12	4.35797e+11
1.17490e+16	1.32571e+18	9.72795e+12	2.56528e+13	5.32204e+11	2.08985e+08	0	8.26259e+11	3.06206e+12	3.94837e+11
1.17490e+16	1.26095e+18	9.59260e+12	2.41190e+13	4.64961e+11	1.61380e+08	0	8.25575e+11	2.89750e+12	3.57279e+11
1.17490e+16	1.19945e+18	9.45483e+12	2.26663e+13	4.05802e+11	1.24330e+08	0	8.24531e+11	2.73971e+12	3.22902e+11
