H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
9.12011e+14	1.13661e+15	4.59337e+12	4.02909e+11	5.34708e+07	8.94913e+11	3.23885e+09	0	6.00525e+12	1.53410e+10	0	0	5.07290e+09	6.46142e+11	2.87604e+08	3.90710e+08	2.20250e+06	6.40133e+11	5.47836e+10
9.12011e+14	1.09390e+15	4.49183e+12	3.79062e+11	4.77995e+07	8.62104e+11	2.92986e+09	0	5.98597e+12	1.37010e+10	0	0	4.96929e+09	6.32050e+11	2.63887e+08	3.58644e+08	2.01399e+06	6.27207e+11	5.37487e+10
9.12011e+14	1.05306e+15	4.39357e+12	3.56762e+11	4.27782e+07	8.30576e+11	2.65179e+09	0	5.96630e+12	1.22433e+10	0	0	4.87007e+09	6.18552e+11	2.42343e+08	3.29493e+08	1.84348e+06	6.14820e+11	5.27551e+10
9.12011e+14	1.01400e+15	4.29845e+12	3.35900e+11	3.83275e+07	8.00271e+11	2.40140e+09	0	5.94630e+12	1.09468e+10	0	0	4.77502e+09	6.05619e+11	2.22755e+08	3.02969e+08	1.68907e+06	6.02948e+11	5.18012e+10
9.12011e+14	9.76636e+14	4.20633e+12	3.16378e+11	3.43782e+07	7.71141e+11	2.17581e+09	0	5.92600e+12	9.79319e+09	0	0	4.68395e+09	5.93224e+11	2.04930e+08	2.78815e+08	1.54910e+06	5.91570e+11	5.08853e+10
9.12011e+14	9.40887e+14	4.11709e+12	2.98102e+11	3.08699e+07	7.43137e+11	1.97244e+09	0	5.90544e+12	8.76621e+09	0	0	4.59668e+09	5.81340e+11	1.88695e+08	2.56800e+08	1.42208e+06	5.80662e+11	5.00058e+10
9.12011e+14	9.06675e+14	4.03057e+12	2.80985e+11	2.77497e+07	7.16200e+11	1.78897e+09	0	5.88466e+12	7.85146e+09	0	0	4.51303e+09	5.69942e+11	1.73895e+08	2.36716e+08	1.30671e+06	5.70205e+11	4.91612e+10
9.12011e+14	8.73922e+14	3.94669e+12	2.64948e+11	2.49719e+07	6.90303e+11	1.62340e+09	0	5.86369e+12	7.03623e+09	0	0	4.43283e+09	5.59007e+11	1.60390e+08	2.18379e+08	1.20180e+06	5.60178e+11	4.83500e+10
9.12011e+14	8.42532e+14	3.86525e+12	2.49904e+11	2.24948e+07	6.65370e+11	1.47381e+09	0	5.84257e+12	6.30883e+09	0	0	4.35585e+09	5.48502e+11	1.48051e+08	2.01615e+08	1.10627e+06	5.50553e+11	4.75700e+10
9.12011e+14	8.12521e+14	3.78637e+12	2.35823e+11	2.02869e+07	6.41437e+11	1.33878e+09	0	5.82133e+12	5.66070e+09	0	0	4.28215e+09	5.38435e+11	1.36782e+08	1.86296e+08	1.01931e+06	5.41339e+11	4.68220e+10
9.12011e+14	7.83725e+14	3.70966e+12	2.22594e+11	1.83128e+07	6.18375e+11	1.21660e+09	0	5.79999e+12	5.08150e+09	0	0	4.21134e+09	5.28750e+11	1.26465e+08	1.72264e+08	9.39936e+05	5.32485e+11	4.61023e+10
9.12011e+14	7.56161e+14	3.63523e+12	2.10193e+11	1.65487e+07	5.96214e+11	1.10615e+09	0	5.77860e+12	4.56458e+09	0	0	4.14345e+09	5.19455e+11	1.17022e+08	1.59414e+08	8.67512e+05	5.23999e+11	4.54114e+10
9.12011e+14	7.29623e+14	3.56258e+12	1.98501e+11	1.49657e+07	5.74800e+11	1.00597e+09	0	5.75709e+12	4.10141e+09	0	0	4.07799e+09	5.10480e+11	1.08351e+08	1.47609e+08	8.01212e+05	5.15819e+11	4.47445e+10
9.12011e+14	7.04280e+14	3.49222e+12	1.87561e+11	1.35502e+07	5.54273e+11	9.15456e+08	0	5.73567e+12	3.68827e+09	0	0	4.01541e+09	5.01885e+11	1.00412e+08	1.36796e+08	7.40675e+05	5.07999e+11	4.41060e+10
9.12011e+14	6.80056e+14	3.42401e+12	1.77315e+11	1.22825e+07	5.34581e+11	8.33589e+08	0	5.71435e+12	3.31934e+09	0	0	3.95552e+09	4.93644e+11	9.31339e+07	1.26880e+08	6.85328e+05	5.00517e+11	4.34941e+10
9.12011e+14	6.56720e+14	3.35735e+12	1.67643e+11	1.11414e+07	5.15555e+11	7.59220e+08	0	5.69298e+12	2.98825e+09	0	0	3.89773e+09	4.85679e+11	8.64338e+07	1.17747e+08	6.34521e+05	4.93301e+11	4.29033e+10
9.12011e+14	6.34339e+14	3.29248e+12	1.58551e+11	1.01158e+07	4.97251e+11	6.91796e+08	0	5.67168e+12	2.69179e+09	0	0	3.84223e+09	4.78015e+11	8.02739e+07	1.09348e+08	5.87933e+05	4.86375e+11	4.23354e+10
9.12011e+14	6.12856e+14	3.22928e+12	1.49997e+11	9.19279e+06	4.79633e+11	6.30621e+08	0	5.65047e+12	2.42610e+09	0	0	3.78889e+09	4.70632e+11	7.46044e+07	1.01616e+08	5.45163e+05	4.79720e+11	4.17890e+10
9.12011e+14	5.92304e+14	3.16793e+12	1.41973e+11	8.36283e+06	4.62752e+11	5.75195e+08	0	5.62931e+12	2.18853e+09	0	0	3.73782e+09	4.63545e+11	6.93907e+07	9.45014e+07	5.05922e+05	4.73349e+11	4.12652e+10
9.12011e+14	5.72626e+14	3.10834e+12	1.34441e+11	7.61548e+06	4.46575e+11	5.24935e+08	0	5.60820e+12	1.97592e+09	0	0	3.68888e+09	4.56735e+11	6.45906e+07	8.79488e+07	4.69873e+05	4.67243e+11	4.07627e+10
