#depth	Te	cC/dT	dt/dr	d^2T/dr^2
5.16020e+23	1.4466e+04	3.37e-36	-9.76e-22	1.12e-44
5.28005e+23	1.4454e+04	3.36e-36	-1.01e-21	-2.84e-45
5.38805e+23	1.4445e+04	3.36e-36	-9.37e-22	6.95e-45
5.48534e+23	1.4436e+04	3.35e-36	-9.51e-22	-1.49e-45
5.57298e+23	1.4429e+04	3.35e-36	-8.93e-22	6.95e-45
5.65192e+23	1.4422e+04	3.35e-36	-9.01e-22	-1.06e-45
5.72302e+23	1.4416e+04	3.34e-36	-8.60e-22	6.11e-45
5.78921e+23	1.4410e+04	3.34e-36	-9.18e-22	-8.90e-45
5.85421e+23	1.4405e+04	3.34e-36	-8.62e-22	8.64e-45
5.91925e+23	1.4399e+04	3.34e-36	-8.64e-22	-3.91e-46
5.98431e+23	1.4394e+04	3.33e-36	-8.09e-22	8.46e-45
6.04939e+23	1.4388e+04	3.33e-36	-8.56e-22	-7.22e-45
6.11451e+23	1.4383e+04	3.33e-36	-7.60e-22	1.48e-44
6.17965e+23	1.4378e+04	3.33e-36	-8.48e-22	-1.34e-44
6.24482e+23	1.4373e+04	3.33e-36	-7.53e-22	1.45e-44
6.31001e+23	1.4367e+04	3.32e-36	-8.62e-22	-1.67e-44
6.35374e+23	1.4368e+04	3.33e-36	2.40e-22	4.95e-43
6.35374e+23	1.4368e+04	3.33e-36	2.40e-22	0.00e+00
7.57454e+20	1.5400e+04	4.37e-36
4.54472e+21	1.5366e+04	4.35e-36	-5.65e-21
1.96938e+22	1.5273e+04	4.30e-36	-3.82e-21	7.55e-44
5.83831e+22	1.5117e+04	4.18e-36	-2.94e-21	1.66e-44
1.08851e+23	1.4914e+04	4.04e-36	-4.25e-21	-2.74e-44
1.54369e+23	1.4783e+04	3.95e-36	-3.03e-21	2.82e-44
1.95540e+23	1.4678e+04	3.87e-36	-2.68e-21	8.88e-45
2.32760e+23	1.4615e+04	3.83e-36	-1.78e-21	2.54e-44
2.66404e+23	1.4540e+04	3.77e-36	-2.35e-21	-1.79e-44
2.96797e+23	1.4490e+04	3.74e-36	-1.73e-21	2.16e-44
3.24232e+23	1.4449e+04	3.71e-36	-1.57e-21	5.97e-45
3.48997e+23	1.4415e+04	3.69e-36	-1.46e-21	4.94e-45
3.71348e+23	1.4392e+04	3.68e-36	-1.11e-21	1.64e-44
3.91515e+23	1.4363e+04	3.66e-36	-1.48e-21	-1.96e-44
4.09706e+23	1.4341e+04	3.65e-36	-1.27e-21	1.27e-44
4.26108e+23	1.4322e+04	3.63e-36	-1.27e-21	-1.16e-46
4.40896e+23	1.4306e+04	3.63e-36	-1.13e-21	9.45e-45
4.54225e+23	1.4290e+04	3.62e-36	-1.21e-21	-5.70e-45
4.66237e+23	1.4278e+04	3.61e-36	-1.08e-21	1.12e-44
4.77062e+23	1.4267e+04	3.60e-36	-1.09e-21	-1.43e-45
4.86815e+23	1.4257e+04	3.60e-36	-1.03e-21	7.40e-45
4.95601e+23	1.4249e+04	3.60e-36	-1.03e-21	-9.99e-46
5.03516e+23	1.4241e+04	3.59e-36	-9.78e-22	7.46e-45
5.10646e+23	1.4235e+04	3.59e-36	-9.80e-22	-3.52e-46
5.17067e+23	1.4229e+04	3.59e-36	-9.19e-22	1.02e-44
5.23045e+23	1.4223e+04	3.58e-36	-1.01e-21	-1.52e-44
5.28917e+23	1.4218e+04	3.58e-36	-9.30e-22	1.33e-44
5.34792e+23	1.4212e+04	3.58e-36	-9.43e-22	-2.22e-45
5.40669e+23	1.4207e+04	3.58e-36	-8.58e-22	1.45e-44
5.46548e+23	1.4202e+04	3.57e-36	-9.61e-22	-1.75e-44
5.52430e+23	1.4197e+04	3.57e-36	-8.45e-22	1.97e-44
5.58315e+23	1.4192e+04	3.57e-36	-8.52e-22	-1.18e-45
5.64201e+23	1.4187e+04	3.57e-36	-8.71e-22	-3.31e-45
5.70091e+23	1.4181e+04	3.56e-36	-8.56e-22	2.58e-45
5.74034e+23	1.4183e+04	3.57e-36	6.04e-22	7.32e-43
5.74034e+23	1.4183e+04	3.57e-36	6.04e-22	0.00e+00
6.87222e+20	1.5200e+04	4.71e-36
4.12333e+21	1.5167e+04	4.69e-36	-5.96e-21
1.78678e+22	1.5078e+04	4.63e-36	-4.06e-21	8.62e-44
5.28715e+22	1.4924e+04	4.50e-36	-3.20e-21	1.81e-44
9.84747e+22	1.4724e+04	4.34e-36	-4.65e-21	-3.37e-44
1.39604e+23	1.4593e+04	4.24e-36	-3.33e-21	3.37e-44
1.76801e+23	1.4490e+04	4.15e-36	-2.94e-21	1.12e-44
2.10427e+23	1.4413e+04	4.09e-36	-2.40e-21	1.71e-44
2.40808e+23	1.4352e+04	4.05e-36	-2.11e-21	9.83e-45
2.68251e+23	1.4303e+04	4.01e-36	-1.90e-21	8.10e-45
2.93032e+23	1.4262e+04	3.98e-36	-1.73e-21	7.26e-45
3.15401e+23	1.4235e+04	3.96e-36	-1.28e-21	2.11e-44
3.35592e+23	1.4201e+04	3.94e-36	-1.76e-21	-2.48e-44
3.53808e+23	1.4178e+04	3.92e-36	-1.32e-21	2.54e-44
3.70237e+23	1.4156e+04	3.91e-36	-1.41e-21	-5.79e-45
3.85052e+23	1.4139e+04	3.90e-36	-1.20e-21	1.52e-44
3.98409e+23	1.4121e+04	3.89e-36	-1.42e-21	-1.72e-44
4.10448e+23	1.4108e+04	3.88e-36	-1.18e-21	2.03e-44
4.21299e+23	1.4095e+04	3.87e-36	-1.24e-21	-5.49e-45
4.31076e+23	1.4085e+04	3.86e-36	-1.13e-21	1.15e-44
4.39885e+23	1.4075e+04	3.86e-36	-1.18e-21	-5.17e-45
4.47822e+23	1.4067e+04	3.85e-36	-1.08e-21	1.30e-44
4.54971e+23	1.4059e+04	3.85e-36	-1.09e-21	-2.00e-45
4.61410e+23	1.4053e+04	3.85e-36	-1.05e-21	7.17e-45
4.67210e+23	1.4047e+04	3.84e-36	-1.02e-21	6.07e-45
4.72611e+23	1.4042e+04	3.84e-36	-1.08e-21	-1.13e-44
4.77916e+23	1.4036e+04	3.84e-36	-1.03e-21	9.19e-45
4.83223e+23	1.4031e+04	3.84e-36	-1.01e-21	3.48e-45
4.88533e+23	1.4026e+04	3.83e-36	-9.65e-22	8.19e-45
4.93845e+23	1.4020e+04	3.83e-36	-9.78e-22	-2.60e-45
4.99159e+23	1.4015e+04	3.83e-36	-9.58e-22	3.77e-45
5.04476e+23	1.4010e+04	3.83e-36	-9.29e-22	5.48e-45
5.09794e+23	1.4006e+04	3.82e-36	-9.14e-22	2.88e-45
5.15115e+23	1.4001e+04	3.82e-36	-9.19e-22	-8.55e-46
5.18671e+23	1.4001e+04	3.82e-36	8.99e-23	5.64e-43
5.18671e+23	1.4001e+04	3.82e-36	8.99e-23	0.00e+00
6.23721e+20	1.5005e+04	5.07e-36
3.74233e+21	1.4974e+04	5.05e-36	-6.27e-21
1.62168e+22	1.4887e+04	4.98e-36	-4.31e-21	9.82e-44
4.78924e+22	1.4737e+04	4.85e-36	-3.47e-21	1.94e-44
8.91049e+22	1.4538e+04	4.67e-36	-5.09e-21	-4.15e-44
1.26273e+23	1.4408e+04	4.55e-36	-3.67e-21	4.02e-44
1.59886e+23	1.4306e+04	4.46e-36	-3.22e-21	1.41e-44
1.90268e+23	1.4230e+04	4.39e-36	-2.63e-21	2.04e-44
2.17717e+23	1.4169e+04	4.34e-36	-2.32e-21	1.21e-44
2.42511e+23	1.4120e+04	4.30e-36	-2.09e-21	9.77e-45
2.64898e+23	1.4080e+04	4.27e-36	-1.90e-21	8.88e-45
2.85106e+23	1.4053e+04	4.25e-36	-1.41e-21	2.56e-44
3.03345e+23	1.4019e+04	4.22e-36	-1.93e-21	-3.00e-44
3.19800e+23	1.3997e+04	4.20e-36	-1.45e-21	3.08e-44
3.34640e+23	1.3975e+04	4.19e-36	-1.55e-21	-6.91e-45
3.48022e+23	1.3958e+04	4.18e-36	-1.31e-21	1.85e-44
3.60087e+23	1.3942e+04	4.17e-36	-1.45e-21	-1.20e-44
3.70963e+23	1.3929e+04	4.16e-36	-1.22e-21	2.24e-44
3.80764e+23	1.3917e+04	4.15e-36	-1.29e-21	-7.27e-45
3.89597e+23	1.3907e+04	4.14e-36	-1.21e-21	8.92e-45
3.97555e+23	1.3897e+04	4.14e-36	-1.28e-21	-9.18e-45
4.04725e+23	1.3889e+04	4.13e-36	-1.16e-21	1.69e-44
4.11183e+23	1.3882e+04	4.13e-36	-1.18e-21	-2.82e-45
4.17000e+23	1.3876e+04	4.12e-36	-1.14e-21	7.34e-45
4.22240e+23	1.3870e+04	4.12e-36	-1.11e-21	6.47e-45
4.27119e+23	1.3865e+04	4.12e-36	-1.16e-21	-1.10e-44
4.31913e+23	1.3859e+04	4.11e-36	-1.12e-21	9.52e-45
4.36709e+23	1.3854e+04	4.11e-36	-1.09e-21	5.59e-45
4.41507e+23	1.3849e+04	4.11e-36	-1.05e-21	8.28e-45
4.46307e+23	1.3844e+04	4.11e-36	-1.04e-21	1.91e-45
4.51109e+23	1.3839e+04	4.10e-36	-1.06e-21	-3.73e-45
4.55913e+23	1.3834e+04	4.10e-36	-1.02e-21	9.03e-45
4.60720e+23	1.3830e+04	4.10e-36	-9.73e-22	8.73e-45
4.65528e+23	1.3825e+04	4.10e-36	-9.80e-22	-1.46e-45
4.68734e+23	1.3829e+04	4.10e-36	2.81e-21	2.37e-42
4.68734e+23	1.3829e+04	4.10e-36	2.81e-21	0.00e+00
5.66304e+20	1.4815e+04	5.46e-36
3.39782e+21	1.4785e+04	5.43e-36	-6.60e-21
1.47239e+22	1.4702e+04	5.36e-36	-4.58e-21	1.12e-43
4.33940e+22	1.4554e+04	5.22e-36	-3.77e-21	2.06e-44
8.06434e+22	1.4357e+04	5.02e-36	-5.57e-21	-5.12e-44
1.14237e+23	1.4228e+04	4.89e-36	-4.05e-21	4.79e-44
1.44614e+23	1.4127e+04	4.79e-36	-3.52e-21	1.84e-44
1.72069e+23	1.4051e+04	4.71e-36	-2.90e-21	2.39e-44
1.96874e+23	1.3991e+04	4.65e-36	-2.55e-21	1.48e-44
2.19277e+23	1.3943e+04	4.61e-36	-2.29e-21	1.19e-44
2.39505e+23	1.3902e+04	4.57e-36	-2.09e-21	1.08e-44
2.57763e+23	1.3876e+04	4.55e-36	-1.54e-21	3.15e-44
2.74241e+23	1.3843e+04	4.52e-36	-2.12e-21	-3.71e-44
2.89108e+23	1.3820e+04	4.51e-36	-1.58e-21	3.82e-44
3.02516e+23	1.3799e+04	4.49e-36	-1.70e-21	-8.81e-45
3.14605e+23	1.3782e+04	4.48e-36	-1.43e-21	2.29e-44
3.25505e+23	1.3766e+04	4.46e-36	-1.59e-21	-1.48e-44
3.35330e+23	1.3754e+04	4.45e-36	-1.33e-21	2.76e-44
3.44185e+23	1.3742e+04	4.45e-36	-1.41e-21	-9.18e-45
3.52164e+23	1.3732e+04	4.44e-36	-1.26e-21	1.87e-44
3.59354e+23	1.3723e+04	4.43e-36	-1.31e-21	-6.06e-45
3.65831e+23	1.3716e+04	4.43e-36	-1.20e-21	1.75e-44
3.71666e+23	1.3709e+04	4.43e-36	-1.22e-21	-3.41e-45
3.76921e+23	1.3703e+04	4.42e-36	-1.16e-21	1.10e-44
3.81655e+23	1.3698e+04	4.42e-36	-1.12e-21	8.87e-45
3.86064e+23	1.3693e+04	4.42e-36	-1.24e-21	-2.59e-44
3.90397e+23	1.3688e+04	4.41e-36	-1.21e-21	5.99e-45
3.94732e+23	1.3683e+04	4.41e-36	-1.16e-21	1.16e-44
3.99068e+23	1.3678e+04	4.41e-36	-1.14e-21	4.46e-45
4.03406e+23	1.3673e+04	4.40e-36	-1.12e-21	4.64e-45
4.07746e+23	1.3668e+04	4.40e-36	-1.15e-21	-6.70e-45
4.12088e+23	1.3663e+04	4.40e-36	-1.08e-21	1.67e-44
4.16432e+23	1.3659e+04	4.39e-36	-1.07e-21	1.86e-45
4.20777e+23	1.3654e+04	4.39e-36	-1.07e-21	-8.66e-46
4.23669e+23	1.3655e+04	4.40e-36	7.86e-22	1.29e-42
4.23669e+23	1.3655e+04	4.40e-36	7.86e-22	0.00e+00
5.14365e+20	1.4629e+04	5.87e-36
3.08619e+21	1.4601e+04	5.85e-36	-6.96e-21
1.33735e+22	1.4521e+04	5.77e-36	-4.85e-21	1.28e-43
3.93286e+22	1.4376e+04	5.61e-36	-4.09e-21	2.15e-44
7.30005e+22	1.4181e+04	5.39e-36	-6.09e-21	-6.28e-44
1.03368e+23	1.4053e+04	5.25e-36	-4.47e-21	5.64e-44
1.30825e+23	1.3953e+04	5.14e-36	-3.83e-21	2.43e-44
1.55639e+23	1.3878e+04	5.06e-36	-3.18e-21	2.78e-44
1.78056e+23	1.3818e+04	4.99e-36	-2.79e-21	1.80e-44
1.98303e+23	1.3770e+04	4.94e-36	-2.51e-21	1.47e-44
2.16582e+23	1.3730e+04	4.90e-36	-2.29e-21	1.31e-44
2.33082e+23	1.3704e+04	4.88e-36	-1.70e-21	3.77e-44
2.47973e+23	1.3671e+04	4.85e-36	-2.32e-21	-4.42e-44
2.61407e+23	1.3649e+04	4.83e-36	-1.73e-21	4.63e-44
2.73522e+23	1.3628e+04	4.81e-36	-1.86e-21	-1.09e-44
2.84446e+23	1.3612e+04	4.80e-36	-1.57e-21	2.80e-44
2.94295e+23	1.3595e+04	4.78e-36	-1.74e-21	-1.82e-44
3.03172e+23	1.3583e+04	4.77e-36	-1.45e-21	3.34e-44
3.11173e+23	1.3571e+04	4.76e-36	-1.54e-21	-1.10e-44
3.18383e+23	1.3562e+04	4.76e-36	-1.38e-21	2.28e-44
3.24879e+23	1.3553e+04	4.75e-36	-1.43e-21	-7.58e-45
3.30731e+23	1.3546e+04	4.75e-36	-1.31e-21	2.17e-44
3.36003e+23	1.3539e+04	4.74e-36	-1.33e-21	-4.49e-45
3.40752e+23	1.3534e+04	4.74e-36	-1.27e-21	1.34e-44
3.45029e+23	1.3529e+04	4.74e-36	-1.22e-21	1.21e-44
3.49013e+23	1.3524e+04	4.73e-36	-1.30e-21	-1.93e-44
3.52929e+23	1.3519e+04	4.73e-36	-1.23e-21	1.79e-44
3.56847e+23	1.3514e+04	4.73e-36	-1.21e-21	4.56e-45
3.60766e+23	1.3509e+04	4.72e-36	-1.14e-21	1.67e-44
3.64687e+23	1.3505e+04	4.72e-36	-1.20e-21	-1.53e-44
3.68610e+23	1.3500e+04	4.72e-36	-1.11e-21	2.51e-44
3.72535e+23	1.3496e+04	4.72e-36	-1.14e-21	-7.79e-45
3.76461e+23	1.3492e+04	4.71e-36	-1.07e-21	1.61e-44
3.80389e+23	1.3487e+04	4.71e-36	-1.11e-21	-9.95e-45
3.82997e+23	1.3490e+04	4.72e-36	1.88e-21	2.32e-42
3.82997e+23	1.3490e+04	4.72e-36	1.88e-21	0.00e+00
4.67374e+20	1.4449e+04	6.32e-36
2.80424e+21	1.4421e+04	6.30e-36	-7.33e-21
1.21517e+22	1.4345e+04	6.21e-36	-5.14e-21	1.46e-43
3.56544e+22	1.4202e+04	6.04e-36	-4.44e-21	2.20e-44
6.60966e+22	1.4010e+04	5.79e-36	-6.66e-21	-7.69e-44
9.35516e+22	1.3882e+04	5.64e-36	-4.92e-21	6.64e-44
1.18373e+23	1.3784e+04	5.51e-36	-4.18e-21	3.16e-44
1.40804e+23	1.3709e+04	5.43e-36	-3.49e-21	3.25e-44
1.61067e+23	1.3650e+04	5.36e-36	-3.06e-21	2.19e-44
1.79367e+23	1.3603e+04	5.30e-36	-2.75e-21	1.79e-44
1.95889e+23	1.3563e+04	5.26e-36	-2.50e-21	1.58e-44
2.10801e+23	1.3537e+04	5.24e-36	-1.85e-21	4.61e-44
2.24260e+23	1.3505e+04	5.20e-36	-2.55e-21	-5.46e-44
2.36401e+23	1.3483e+04	5.18e-36	-1.90e-21	5.66e-44
2.47350e+23	1.3462e+04	5.16e-36	-2.03e-21	-1.30e-44
2.57223e+23	1.3446e+04	5.14e-36	-1.71e-21	3.40e-44
2.66124e+23	1.3430e+04	5.13e-36	-1.89e-21	-2.14e-44
2.74146e+23	1.3418e+04	5.12e-36	-1.59e-21	4.03e-44
2.81377e+23	1.3406e+04	5.11e-36	-1.68e-21	-1.29e-44
2.87892e+23	1.3397e+04	5.10e-36	-1.51e-21	2.71e-44
2.93762e+23	1.3388e+04	5.09e-36	-1.55e-21	-8.10e-45
2.99051e+23	1.3381e+04	5.09e-36	-1.43e-21	2.57e-44
3.03815e+23	1.3374e+04	5.08e-36	-1.45e-21	-5.29e-45
3.08107e+23	1.3369e+04	5.08e-36	-1.39e-21	1.51e-44
3.11972e+23	1.3364e+04	5.08e-36	-1.32e-21	1.85e-44
3.15573e+23	1.3359e+04	5.07e-36	-1.41e-21	-2.46e-44
3.19113e+23	1.3354e+04	5.07e-36	-1.32e-21	2.43e-44
3.22654e+23	1.3350e+04	5.07e-36	-1.31e-21	1.82e-45
3.26197e+23	1.3345e+04	5.06e-36	-1.21e-21	2.93e-44
3.29742e+23	1.3341e+04	5.06e-36	-1.34e-21	-3.52e-44
3.33288e+23	1.3337e+04	5.06e-36	-1.07e-21	7.52e-44
3.36836e+23	1.3332e+04	5.06e-36	-1.37e-21	-8.36e-44
3.40385e+23	1.3328e+04	5.05e-36	-1.13e-21	6.76e-44
3.43936e+23	1.3324e+04	5.05e-36	-1.19e-21	-1.74e-44
3.46288e+23	1.3323e+04	5.05e-36	-2.25e-22	8.34e-43
3.46288e+23	1.3323e+04	5.05e-36	-2.25e-22	0.00e+00
4.24876e+20	1.4273e+04	6.81e-36
2.54925e+21	1.4247e+04	6.78e-36	-7.72e-21
1.10468e+22	1.4173e+04	6.69e-36	-5.45e-21	1.67e-43
3.23339e+22	1.4033e+04	6.49e-36	-4.81e-21	2.20e-44
5.98600e+22	1.3844e+04	6.23e-36	-7.27e-21	-9.42e-44
8.46853e+22	1.3716e+04	6.05e-36	-5.41e-21	7.86e-44
1.07128e+23	1.3619e+04	5.92e-36	-4.56e-21	4.02e-44
1.27407e+23	1.3546e+04	5.82e-36	-3.82e-21	3.85e-44
1.45726e+23	1.3487e+04	5.75e-36	-3.36e-21	2.62e-44
1.62270e+23	1.3440e+04	5.69e-36	-3.02e-21	2.18e-44
1.77206e+23	1.3401e+04	5.64e-36	-2.74e-21	1.95e-44
1.90686e+23	1.3369e+04	5.61e-36	-2.53e-21	1.63e-44
2.02849e+23	1.3347e+04	5.58e-36	-1.92e-21	5.30e-44
2.13823e+23	1.3320e+04	5.55e-36	-2.56e-21	-6.14e-44
2.23721e+23	1.3301e+04	5.53e-36	-1.97e-21	6.26e-44
2.32645e+23	1.3284e+04	5.52e-36	-2.09e-21	-1.36e-44
2.40690e+23	1.3270e+04	5.50e-36	-1.79e-21	3.83e-44
2.47941e+23	1.3257e+04	5.49e-36	-1.96e-21	-2.36e-44
2.54477e+23	1.3246e+04	5.48e-36	-1.68e-21	4.54e-44
2.60366e+23	1.3236e+04	5.47e-36	-1.75e-21	-1.38e-44
2.65672e+23	1.3228e+04	5.46e-36	-1.59e-21	3.17e-44
2.70452e+23	1.3221e+04	5.46e-36	-1.63e-21	-7.48e-45
2.74758e+23	1.3215e+04	5.45e-36	-1.52e-21	2.64e-44
2.78637e+23	1.3209e+04	5.45e-36	-1.55e-21	-8.83e-45
2.82131e+23	1.3205e+04	5.45e-36	-1.38e-21	5.10e-44
2.85386e+23	1.3200e+04	5.44e-36	-1.58e-21	-6.00e-44
2.88587e+23	1.3195e+04	5.44e-36	-1.37e-21	6.38e-44
2.91789e+23	1.3190e+04	5.44e-36	-1.48e-21	-3.41e-44
2.94992e+23	1.3186e+04	5.43e-36	-1.26e-21	6.82e-44
2.98197e+23	1.3182e+04	5.43e-36	-1.45e-21	-5.91e-44
3.01404e+23	1.3178e+04	5.43e-36	-1.15e-21	9.51e-44
3.04611e+23	1.3173e+04	5.42e-36	-1.49e-21	-1.07e-43
3.07820e+23	1.3169e+04	5.42e-36	-1.20e-21	8.98e-44
3.11031e+23	1.3165e+04	5.42e-36	-1.29e-21	-2.64e-44
3.13153e+23	1.3166e+04	5.42e-36	8.86e-22	2.10e-42
3.13153e+23	1.3166e+04	5.42e-36	8.86e-22	0.00e+00
3.86383e+20	1.4102e+04	7.33e-36
2.31830e+21	1.4077e+04	7.30e-36	-8.14e-21
1.00460e+22	1.4006e+04	7.20e-36	-5.77e-21	1.92e-43
2.93306e+22	1.3869e+04	6.99e-36	-5.21e-21	2.12e-44
5.42235e+22	1.3682e+04	6.69e-36	-7.93e-21	-1.15e-43
7.66742e+22	1.3555e+04	6.50e-36	-5.94e-21	9.33e-44
9.69683e+22	1.3460e+04	6.36e-36	-4.97e-21	5.03e-44
1.15306e+23	1.3387e+04	6.25e-36	-4.18e-21	4.56e-44
1.31870e+23	1.3329e+04	6.17e-36	-3.67e-21	3.22e-44
1.46828e+23	1.3282e+04	6.11e-36	-3.30e-21	2.63e-44
1.60333e+23	1.3244e+04	6.06e-36	-3.00e-21	2.37e-44
1.72521e+23	1.3212e+04	6.02e-36	-2.77e-21	1.99e-44
1.83518e+23	1.3190e+04	5.99e-36	-2.09e-21	6.49e-44
1.93439e+23	1.3164e+04	5.96e-36	-2.80e-21	-7.58e-44
2.02387e+23	1.3146e+04	5.94e-36	-2.14e-21	7.82e-44
2.10455e+23	1.3128e+04	5.92e-36	-2.28e-21	-1.90e-44
2.17728e+23	1.3115e+04	5.91e-36	-1.95e-21	4.87e-44
2.24284e+23	1.3101e+04	5.89e-36	-2.14e-21	-3.03e-44
2.30193e+23	1.3091e+04	5.88e-36	-1.82e-21	5.67e-44
2.35517e+23	1.3082e+04	5.87e-36	-1.91e-21	-1.78e-44
2.40314e+23	1.3074e+04	5.87e-36	-1.73e-21	3.91e-44
2.44635e+23	1.3066e+04	5.86e-36	-1.78e-21	-1.20e-44
2.48528e+23	1.3060e+04	5.85e-36	-1.65e-21	3.62e-44
2.52035e+23	1.3055e+04	5.85e-36	-1.69e-21	-1.40e-44
2.55193e+23	1.3050e+04	5.85e-36	-1.49e-21	6.90e-44
2.58136e+23	1.3045e+04	5.84e-36	-1.72e-21	-8.09e-44
2.61031e+23	1.3041e+04	5.84e-36	-1.45e-21	9.28e-44
2.63927e+23	1.3036e+04	5.84e-36	-1.63e-21	-6.18e-44
2.66824e+23	1.3033e+04	5.83e-36	-1.23e-21	1.40e-43
2.69722e+23	1.3028e+04	5.83e-36	-1.73e-21	-1.75e-43
2.72622e+23	1.3024e+04	5.83e-36	-1.30e-21	1.50e-43
2.75523e+23	1.3020e+04	5.82e-36	-1.46e-21	-5.61e-44
2.78425e+23	1.3016e+04	5.82e-36	-1.20e-21	9.13e-44
2.81328e+23	1.3012e+04	5.82e-36	-1.54e-21	-1.18e-43
2.83242e+23	1.3012e+04	5.82e-36	8.16e-23	1.76e-42
2.83242e+23	1.3012e+04	5.82e-36	8.16e-23	0.00e+00
3.51512e+20	1.3936e+04	7.89e-36
2.10907e+21	1.3912e+04	7.86e-36	-8.60e-21
9.13931e+21	1.3843e+04	7.76e-36	-6.10e-21	2.22e-43
2.66138e+22	1.3709e+04	7.52e-36	-5.65e-21	1.92e-44
4.91288e+22	1.3525e+04	7.20e-36	-8.64e-21	-1.41e-43
6.94354e+22	1.3399e+04	6.99e-36	-6.52e-21	1.10e-43
8.77902e+22	1.3305e+04	6.84e-36	-5.41e-21	6.35e-44
1.04374e+23	1.3233e+04	6.72e-36	-4.57e-21	5.35e-44
1.19354e+23	1.3176e+04	6.63e-36	-4.01e-21	3.92e-44
1.32882e+23	1.3130e+04	6.56e-36	-3.60e-21	3.21e-44
1.45094e+23	1.3092e+04	6.51e-36	-3.27e-21	2.85e-44
1.56116e+23	1.3060e+04	6.47e-36	-3.02e-21	2.41e-44
1.66060e+23	1.3039e+04	6.44e-36	-2.28e-21	7.86e-44
1.75032e+23	1.3013e+04	6.40e-36	-3.05e-21	-9.08e-44
1.83123e+23	1.2995e+04	6.38e-36	-2.33e-21	9.35e-44
1.90419e+23	1.2978e+04	6.36e-36	-2.49e-21	-2.28e-44
1.96996e+23	1.2964e+04	6.35e-36	-2.12e-21	5.99e-44
2.02924e+23	1.2951e+04	6.33e-36	-2.33e-21	-3.82e-44
2.08266e+23	1.2941e+04	6.32e-36	-1.97e-21	7.05e-44
2.13080e+23	1.2932e+04	6.31e-36	-2.08e-21	-2.25e-44
2.17418e+23	1.2924e+04	6.30e-36	-1.89e-21	4.68e-44
2.21326e+23	1.2917e+04	6.30e-36	-1.94e-21	-1.35e-44
2.24846e+23	1.2911e+04	6.29e-36	-1.79e-21	4.41e-44
2.28016e+23	1.2905e+04	6.29e-36	-1.85e-21	-1.94e-44
2.30872e+23	1.2901e+04	6.28e-36	-1.61e-21	8.92e-44
2.33534e+23	1.2896e+04	6.28e-36	-1.87e-21	-1.03e-43
2.36152e+23	1.2892e+04	6.27e-36	-1.54e-21	1.26e-43
2.38772e+23	1.2887e+04	6.27e-36	-1.79e-21	-9.53e-44
2.41392e+23	1.2884e+04	6.27e-36	-1.24e-21	2.12e-43
2.44014e+23	1.2879e+04	6.26e-36	-1.97e-21	-2.80e-43
2.46637e+23	1.2875e+04	6.26e-36	-1.35e-21	2.39e-43
2.49261e+23	1.2871e+04	6.26e-36	-1.61e-21	-1.01e-43
2.51886e+23	1.2868e+04	6.26e-36	-1.14e-21	1.81e-43
2.54512e+23	1.2863e+04	6.25e-36	-1.87e-21	-2.80e-43
2.56239e+23	1.2864e+04	6.26e-36	5.44e-22	2.92e-42
2.56239e+23	1.2864e+04	6.26e-36	5.44e-22	0.00e+00
3.19952e+20	1.3775e+04	8.50e-36
1.91971e+21	1.3751e+04	8.46e-36	-9.07e-21
8.31875e+21	1.3685e+04	8.36e-36	-6.46e-21	2.55e-43
2.41574e+22	1.3554e+04	8.10e-36	-6.13e-21	1.52e-44
4.45245e+22	1.3373e+04	7.75e-36	-9.40e-21	-1.69e-43
6.28945e+22	1.3248e+04	7.52e-36	-7.14e-21	1.29e-43
7.94983e+22	1.3155e+04	7.35e-36	-5.89e-21	7.95e-44
9.44995e+22	1.3084e+04	7.23e-36	-5.00e-21	6.26e-44
1.08049e+23	1.3028e+04	7.13e-36	-4.38e-21	4.80e-44
1.20285e+23	1.2982e+04	7.06e-36	-3.94e-21	3.86e-44
1.31331e+23	1.2944e+04	7.00e-36	-3.57e-21	3.50e-44
1.41299e+23	1.2913e+04	6.95e-36	-3.29e-21	2.93e-44
1.50293e+23	1.2892e+04	6.93e-36	-2.48e-21	9.51e-44
1.58408e+23	1.2866e+04	6.89e-36	-3.33e-21	-1.11e-43
1.65726e+23	1.2849e+04	6.86e-36	-2.54e-21	1.15e-43
1.72324e+23	1.2832e+04	6.84e-36	-2.71e-21	-2.74e-44
1.78272e+23	1.2819e+04	6.83e-36	-2.32e-21	6.96e-44
1.83633e+23	1.2806e+04	6.81e-36	-2.53e-21	-4.20e-44
1.88465e+23	1.2796e+04	6.80e-36	-2.15e-21	8.26e-44
1.92819e+23	1.2787e+04	6.79e-36	-2.26e-21	-2.75e-44
1.96742e+23	1.2779e+04	6.78e-36	-2.05e-21	5.86e-44
2.00276e+23	1.2772e+04	6.77e-36	-2.10e-21	-1.69e-44
2.03459e+23	1.2766e+04	6.77e-36	-1.94e-21	5.40e-44
2.06327e+23	1.2761e+04	6.76e-36	-2.01e-21	-2.68e-44
2.08909e+23	1.2757e+04	6.76e-36	-1.72e-21	1.18e-43
2.11317e+23	1.2752e+04	6.75e-36	-2.04e-21	-1.35e-43
2.13686e+23	1.2748e+04	6.75e-36	-1.62e-21	1.77e-43
2.16056e+23	1.2743e+04	6.75e-36	-2.00e-21	-1.56e-43
