H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
3.09030e+13	2.18471e+15	1.08803e+12	4.56431e+12	2.87455e+11	3.84597e+11	9.65058e+11	6.11300e+09	4.11788e+10	6.52031e+12	2.92639e+08	2.34448e+06	2.57952e+09	4.46797e+11	9.90839e+10	1.53912e+11	1.76258e+10
3.09030e+13	2.08032e+15	1.07819e+12	4.32650e+12	2.56596e+11	3.86192e+11	9.08064e+11	5.25664e+09	4.38309e+10	6.11527e+12	2.36476e+08	0	2.53053e+09	4.37435e+11	9.11708e+10	1.40021e+11	1.50156e+10
3.09030e+13	1.98184e+15	1.06848e+12	4.10096e+12	2.28911e+11	3.87481e+11	8.53832e+11	4.51967e+09	4.65754e+10	5.73141e+12	1.91021e+08	0	2.48133e+09	4.27782e+11	8.38388e+10	1.27356e+11	1.27931e+10
3.09030e+13	1.88887e+15	1.05886e+12	3.88703e+12	2.04091e+11	3.88461e+11	8.02247e+11	3.88536e+09	4.94100e+10	5.36795e+12	1.54241e+08	0	2.43199e+09	4.17907e+11	7.70538e+10	1.15815e+11	1.09011e+10
3.09030e+13	1.80106e+15	1.04931e+12	3.68407e+12	1.81856e+11	3.89128e+11	7.53204e+11	3.33939e+09	5.23320e+10	5.02411e+12	1.24490e+08	0	2.38259e+09	4.07870e+11	7.07821e+10	1.05303e+11	9.29060e+09
3.09030e+13	1.71806e+15	1.03979e+12	3.49147e+12	1.61952e+11	3.89477e+11	7.06597e+11	2.86943e+09	5.53385e+10	4.69910e+12	1.00429e+08	0	2.33319e+09	3.97725e+11	6.49904e+10	9.57328e+10	7.91974e+09
3.09030e+13	1.63955e+15	1.03030e+12	3.30866e+12	1.44145e+11	3.89506e+11	6.62325e+11	2.46488e+09	5.84262e+10	4.39209e+12	8.09776e+07	0	2.28385e+09	3.87522e+11	5.96460e+10	8.70212e+10	6.75277e+09
3.09030e+13	1.56523e+15	1.02079e+12	3.13510e+12	1.28224e+11	3.89212e+11	6.20290e+11	2.11663e+09	6.15916e+10	4.10229e+12	6.52564e+07	0	2.23462e+09	3.77302e+11	5.47178e+10	7.90930e+10	5.75924e+09
3.09030e+13	1.49484e+15	1.01125e+12	2.97030e+12	1.13998e+11	3.88591e+11	5.80400e+11	1.81686e+09	6.48307e+10	3.82891e+12	5.25549e+07	0	2.18556e+09	3.67103e+11	5.01759e+10	7.18786e+10	4.91323e+09
3.09030e+13	1.42810e+15	1.00166e+12	2.81378e+12	1.01293e+11	3.87643e+11	5.42565e+11	1.55884e+09	6.81394e+10	3.57116e+12	4.22970e+07	0	2.13669e+09	3.56955e+11	4.59918e+10	6.53142e+10	4.19267e+09
3.09030e+13	1.36480e+15	9.91984e+11	2.66508e+12	8.99541e+10	3.86363e+11	5.06698e+11	1.33678e+09	7.15133e+10	3.32828e+12	3.40162e+07	0	2.08807e+09	3.46887e+11	4.21390e+10	5.93413e+10	3.57879e+09
3.09030e+13	1.30470e+15	9.82211e+11	2.52378e+12	7.98387e+10	3.84752e+11	4.72719e+11	1.14571e+09	7.49475e+10	3.09953e+12	2.73345e+07	0	2.03972e+09	3.36920e+11	3.85922e+10	5.39065e+10	3.05564e+09
