H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	7.80610e+15	1.15261e+10	1.57085e+11	3.09052e+10	3.69026e+10	1.02689e+09	1.55368e+07	2.04927e+11	7.16348e+08	4.19804e+07	6.53294e+08	1.09976e+10	5.40223e+09	7.21707e+09
1.04713e+13	7.41537e+15	1.15150e+10	1.50605e+11	2.82637e+10	3.55808e+10	8.93862e+08	1.72099e+07	2.00240e+11	6.00206e+08	3.36738e+07	6.60061e+08	1.08590e+10	5.18331e+09	6.48066e+09
1.04713e+13	7.04429e+15	1.14991e+10	1.44293e+11	2.58162e+10	3.42738e+10	7.77143e+08	1.90438e+07	1.95387e+11	5.01917e+08	2.69559e+07	6.66030e+08	1.06982e+10	4.96160e+09	5.80531e+09
1.04713e+13	6.69186e+15	1.14788e+10	1.38156e+11	2.35517e+10	3.29835e+10	6.74877e+08	2.10512e+07	1.90380e+11	4.18897e+08	2.15341e+07	6.71261e+08	1.05173e+10	4.73863e+09	5.18830e+09
1.04713e+13	6.35715e+15	1.14541e+10	1.32195e+11	2.14593e+10	3.17120e+10	5.85398e+08	2.32454e+07	1.85236e+11	3.48912e+08	1.71674e+07	6.75818e+08	1.03183e+10	4.51577e+09	4.62658e+09
1.04713e+13	6.03928e+15	1.14254e+10	1.26413e+11	1.95288e+10	3.04610e+10	5.07214e+08	2.56403e+07	1.79969e+11	2.90033e+08	1.36579e+07	6.79765e+08	1.01034e+10	4.29431e+09	4.11695e+09
1.04713e+13	5.73801e+15	1.13928e+10	1.20822e+11	1.77533e+10	2.92346e+10	4.39108e+08	2.82465e+07	1.74608e+11	2.40679e+08	1.08477e+07	6.83142e+08	9.87534e+09	4.07594e+09	3.65678e+09
1.04713e+13	5.45071e+15	1.13563e+10	1.15388e+11	1.61131e+10	2.80262e+10	3.79535e+08	3.10903e+07	1.69129e+11	1.99180e+08	8.59101e+06	6.86098e+08	9.63422e+09	3.86003e+09	3.24056e+09
1.04713e+13	5.17843e+15	1.13162e+10	1.10145e+11	1.46091e+10	2.68450e+10	3.27786e+08	3.41762e+07	1.63587e+11	1.64548e+08	6.79234e+06	6.88612e+08	9.38392e+09	3.64913e+09	2.86702e+09
1.04713e+13	4.91985e+15	1.12726e+10	1.05081e+11	1.32289e+10	2.56894e+10	2.82801e+08	3.75237e+07	1.57986e+11	1.35652e+08	5.35914e+06	6.90776e+08	9.12572e+09	3.44342e+09	2.53214e+09
1.04713e+13	4.67481e+15	1.12257e+10	1.00205e+11	1.19665e+10	2.45628e+10	2.43814e+08	4.11440e+07	1.52357e+11	1.11633e+08	4.22140e+06	6.92621e+08	8.86206e+09	3.24405e+09	2.23318e+09
1.04713e+13	4.44158e+15	1.11755e+10	9.54935e+10	1.08088e+10	2.34609e+10	2.09934e+08	4.50638e+07	1.46687e+11	9.16400e+07	3.31699e+06	6.94256e+08	8.59320e+09	3.05053e+09	1.96604e+09
1.04713e+13	4.22012e+15	1.11221e+10	9.09550e+10	9.75086e+09	2.23870e+10	1.80590e+08	4.92948e+07	1.41007e+11	7.50669e+07	2.60107e+06	6.95702e+08	8.32141e+09	2.86378e+09	1.72833e+09
1.04713e+13	4.00984e+15	1.10657e+10	8.65872e+10	8.78544e+09	2.13416e+10	1.55202e+08	5.38538e+07	1.35333e+11	6.13594e+07	2.03559e+06	6.97004e+08	8.04807e+09	2.68414e+09	1.51725e+09
1.04713e+13	3.81012e+15	1.10060e+10	8.23854e+10	7.90550e+09	2.03247e+10	1.33258e+08	5.87580e+07	1.29678e+11	5.00447e+07	1.58979e+06	6.98205e+08	7.77427e+09	2.51182e+09	1.33018e+09
1.04713e+13	3.62001e+15	1.09432e+10	7.83376e+10	7.10304e+09	1.93345e+10	1.14276e+08	6.40318e+07	1.24044e+11	4.07113e+07	1.23858e+06	6.99362e+08	7.50048e+09	2.34657e+09	1.16443e+09
1.04713e+13	3.43991e+15	1.08776e+10	7.44597e+10	6.37537e+09	1.83758e+10	9.79398e+07	6.96755e+07	1.18473e+11	3.30582e+07	9.63498e+05	7.00459e+08	7.22918e+09	2.18930e+09	1.01837e+09
1.04713e+13	3.26888e+15	1.08089e+10	7.07381e+10	5.71497e+09	1.74463e+10	8.38643e+07	7.57119e+07	1.12964e+11	2.67842e+07	7.48053e+05	7.01544e+08	6.96051e+09	2.03958e+09	8.89631e+08
1.04713e+13	3.10646e+15	1.07374e+10	6.71689e+10	5.11646e+09	1.65460e+10	7.17484e+07	8.21554e+07	1.07529e+11	2.16524e+07	5.79666e+05	7.02638e+08	6.69521e+09	1.89739e+09	7.76337e+08
